# x,y,<bush>,<cookie>,<shadow>,<visibility>
28071,10885,0,0,0,0
28073,10882,0,0,0,0
28074,10879,0,0,0,0
28077,10875,0,0,0,0
28077,10872,0,0,0,0
28076,10873,0,0,0,0
28080,10871,0,0,0,0
28081,10869,0,0,0,0
28082,10867,0,0,0,0
28082,10866,0,0,0,0
28080,10868,0,0,0,0
28080,10870,0,0,0,0
28079,10868,0,0,0,0
28081,10869,0,0,0,0
28080,10867,0,0,0,0
28081,10868,0,0,0,0
28083,10865,0,0,0,0
28084,10863,0,0,0,0
28087,10859,0,0,0,0
28092,10855,0,0,0,0
28095,10851,0,0,0,0
28099,10848,0,0,0,0
28101,10847,0,0,0,0
28107,10840,0,0,0,0
28110,10839,0,0,0,0
28114,10835,0,0,0,0
28117,10834,0,0,0,0
28119,10833,0,0,0,0
28122,10830,0,0,0,0
28124,10829,0,0,0,0
28127,10828,0,0,0,0
28130,10826,0,0,0,0
28132,10826,0,0,0,0
28137,10824,0,0,0,0
28140,10821,0,0,0,0
28145,10820,0,0,0,0
28145,10811,0,0,0,0
28152,10805,0,0,0,0
28155,10795,0,0,0,0
28164,10789,0,0,0,0
28166,10780,0,0,0,0
28171,10770,0,0,0,0
28172,10765,0,0,0,0
28175,10759,0,0,0,0
28176,10755,0,0,0,0
28176,10745,0,0,0,0
28173,10736,0,0,0,0
28174,10724,0,0,0,0
28170,10719,0,0,0,0
28167,10714,0,0,0,0
28169,10705,0,0,0,0
28170,10698,0,0,0,0
28173,10692,0,0,0,0
28172,10687,0,0,0,0
28178,10680,0,0,0,0
28178,10675,0,0,0,0
28178,10667,0,0,0,0
28182,10659,0,0,0,0
28183,10655,0,0,0,0
28188,10655,0,0,0,0
28190,10652,0,0,0,0
28190,10646,0,0,0,0
28190,10643,0,0,0,0
28194,10640,0,0,0,0
28197,10635,0,0,0,0
28197,10636,0,0,0,0
28196,10636,0,0,0,0
28200,10633,0,0,1,0
28206,10633,0,0,1,0
28208,10632,0,0,1,0
28211,10627,0,0,1,0
28217,10628,0,0,1,0
28220,10628,0,0,1,0
28222,10630,0,0,1,0
28225,10633,0,0,1,0
28231,10633,0,0,1,0
28231,10630,0,0,1,0
28233,10632,0,0,1,0
28239,10629,0,0,1,0
28244,10630,0,0,1,0
28248,10628,0,0,1,0
28253,10624,0,0,0,0
28259,10621,0,0,0,0
28263,10618,0,0,0,0
28268,10619,0,0,0,0
28270,10620,0,0,0,0
28278,10618,0,0,0,0
28284,10615,0,0,0,0
28287,10616,0,0,0,0
28291,10612,0,0,0,0
28299,10611,0,0,0,0
28301,10612,0,0,0,0
28303,10608,0,0,0,0
28310,10602,0,0,0,0
28313,10593,0,0,0,0
28320,10589,0,0,0,0
28325,10580,0,0,0,0
28331,10574,0,0,0,0
28338,10571,0,0,0,0
28346,10568,0,0,0,0
28555,10646,0,0,0,0
28562,10643,0,0,0,0
28562,10638,0,0,0,0
28561,10633,0,0,0,0
28561,10627,0,0,0,0
28562,10621,0,0,0,0
28563,10618,0,0,0,0
28563,10614,0,0,0,0
28564,10611,0,0,0,0
28566,10605,0,0,0,0
28568,10600,0,0,0,1
28568,10596,0,0,0,1
28569,10592,0,0,0,1
28570,10587,0,0,0,1
28571,10583,0,0,0,1
28571,10580,0,0,0,1
28572,10576,0,0,0,1
28574,10571,0,0,0,1
28575,10569,0,0,0,1
28576,10566,0,0,0,1
28579,10562,0,0,0,1
28584,10557,0,0,0,1
28587,10552,0,0,0,1
28591,10548,0,0,0,1
28594,10544,0,0,0,1
28605,10537,0,0,0,1
28609,10532,0,0,0,1
28613,10528,0,0,0,1
28618,10523,0,0,0,1
28622,10519,0,0,0,1
28625,10515,0,0,0,1
28628,10512,0,0,0,1
28635,10505,0,0,0,1
28648,10504,0,0,0,1
28661,10502,0,0,0,1
28674,10499,0,0,0,1
28683,10500,0,0,0,1
28693,10500,0,0,0,1
28704,10501,0,0,0,1
28713,10503,0,0,0,1
28720,10501,0,0,0,1
28727,10498,0,0,0,1
28733,10496,0,0,0,1
28736,10495,0,0,0,1
28743,10492,0,0,0,1
28751,10493,0,0,0,1
28756,10496,0,0,0,1
28762,10495,0,0,0,1
28768,10491,0,0,0,1
28773,10490,0,0,0,1
28778,10491,0,0,0,1
28782,10495,0,0,0,1
28788,10493,0,0,0,0
28794,10496,0,0,0,0
28797,10496,0,0,0,0
28803,10499,0,0,0,0
28805,10502,0,0,0,0
28811,10498,0,0,0,0
28819,10492,0,0,0,0
28826,10486,0,0,0,0
28836,10482,0,0,0,0
28839,10482,0,0,0,0
28849,10477,0,0,0,0
28861,10477,0,0,0,0
28859,10477,0,0,0,0
28861,10476,0,0,0,0
28864,10473,0,0,0,0
28865,10475,0,0,0,0
28869,10474,0,0,0,0
28873,10474,0,0,0,0
28878,10476,0,0,0,0
28883,10479,0,0,0,0
28887,10479,0,0,0,0
28892,10478,0,0,0,0
28898,10481,0,0,0,0
28903,10481,0,0,0,0
28909,10485,0,0,0,0
28913,10485,0,0,0,0
28917,10485,0,0,0,0
28919,10483,0,0,0,0
28923,10483,0,0,0,0
28927,10483,0,0,0,0
28932,10483,0,0,0,0
28937,10487,0,0,0,0
28940,10486,0,0,0,0
28940,10487,0,0,0,0
28941,10484,0,0,0,0
28940,10484,0,0,0,0
28940,10486,0,0,0,0
28941,10483,0,0,0,0
28943,10480,0,0,0,0
28947,10478,0,0,0,0
28951,10477,0,0,0,0
28954,10476,0,0,0,0
28958,10474,0,0,0,0
28960,10474,0,0,0,0
28962,10474,0,0,0,0
28962,10475,0,0,0,0
28960,10480,0,0,0,0
28957,10478,0,0,0,0
28851,10385,0,0,0,0
