# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
28548,11098,0,0,0,0,0
28548,11098,0,0,0,0,0
28549,11097,0,0,0,0,0
28548,11098,0,0,0,0,0
28548,11098,0,0,0,0,0
28547,11096,0,0,0,0,0
28548,11097,0,0,0,0,0
28548,11097,0,0,0,0,0
28548,11097,0,0,0,0,0
28549,11097,0,0,0,0,0
28549,11098,0,0,0,0,0
28549,11097,0,0,0,0,0
28548,11097,0,0,0,0,0
28549,11097,0,0,0,0,0
28548,11097,0,0,0,0,0
28549,11097,0,0,0,0,0
28549,11096,0,0,0,0,0
28549,11098,0,0,0,0,0
28549,11096,0,0,0,0,0
28549,11097,0,0,0,0,0
28548,11096,0,0,0,0,0
28547,11096,0,0,0,0,0
28551,11096,0,0,0,0,0
28551,11096,0,0,0,0,0
28549,11095,0,0,0,0,0
28549,11097,0,0,0,0,0
28551,11096,0,0,0,0,0
28551,11096,0,0,0,0,0
28550,11096,0,0,0,0,0
28548,11096,0,0,0,0,0
28547,11095,0,0,0,0,0
28546,11096,0,0,0,0,0
28546,11096,0,0,0,0,0
28544,11096,0,0,0,0,0
28543,11095,0,0,0,0,0
28542,11095,0,0,0,0,0
28540,11095,0,0,0,0,0
28539,11096,0,0,0,0,0
28540,11098,0,0,0,0,0
28540,11098,0,0,0,0,0
28541,11099,0,0,0,0,0
28542,11101,0,0,0,0,0
28542,11101,0,0,0,0,0
28540,11102,0,0,0,0,0
28541,11102,0,0,0,0,0
28540,11104,0,0,0,0,0
28540,11104,0,0,0,0,0
28541,11105,0,0,0,0,0
28540,11104,0,0,0,0,0
28541,11105,0,0,0,0,0
28539,11105,0,0,0,0,0
28538,11105,0,0,0,0,0
28538,11106,0,0,0,0,0
28537,11108,0,0,0,0,0
28536,11108,0,0,0,0,0
28536,11108,0,0,0,0,0
28535,11108,0,0,0,0,0
28533,11107,0,0,0,0,0
28533,11107,0,0,0,0,0
28532,11107,0,0,0,0,0
28531,11107,0,0,0,0,0
28531,11107,0,0,0,0,0
28530,11107,0,0,0,0,0
28529,11107,0,0,0,0,0
28528,11108,0,0,0,0,0
28529,11110,0,0,0,0,0
28527,11109,0,0,0,0,0
28527,11110,0,0,0,0,0
28527,11111,0,0,0,0,0
28528,11113,0,0,0,0,0
28528,11115,0,0,0,0,0
28529,11116,0,0,0,0,0
28529,11118,0,0,0,0,0
28531,11119,0,0,0,0,0
28532,11121,0,0,0,0,0
28533,11122,0,0,0,0,0
28534,11123,0,0,0,0,0
28535,11124,0,0,0,0,0
28536,11123,0,0,0,0,0
28537,11124,0,0,0,0,0
28539,11125,0,0,0,0,0
28540,11125,0,0,0,0,0
28542,11126,0,0,0,0,0
28543,11127,0,0,0,0,0
28544,11127,0,0,0,0,0
28546,11128,0,0,0,0,0
28547,11128,0,0,0,0,0
28547,11129,0,0,0,0,0
28549,11130,0,0,0,0,0
28550,11131,0,0,0,0,0
28551,11130,0,0,0,0,0
28551,11130,0,0,0,0,0
28552,11131,0,0,0,0,0
28553,11132,0,0,0,0,0
28554,11133,0,0,0,0,0
28556,11134,0,0,0,0,0
28557,11135,0,0,0,0,0
28558,11135,0,0,0,0,0
28559,11135,0,0,0,0,0
28560,11137,0,0,0,0,0
28562,11138,0,0,0,0,0
28564,11140,0,0,0,0,0
28566,11141,0,0,0,0,0
28567,11143,0,0,0,0,0
28567,11143,0,0,0,0,0
28568,11144,0,0,0,0,0
28570,11145,0,0,0,0,0
28570,11146,0,0,0,0,0
28571,11147,0,0,0,0,0
28572,11148,0,0,0,0,0
28572,11149,0,0,0,0,0
28573,11150,0,0,0,0,0
28575,11151,0,0,0,0,0
28576,11152,0,0,0,0,0
28575,11152,0,0,0,0,0
28577,11153,0,0,0,0,0
28578,11153,0,0,0,0,0
28579,11153,0,0,0,0,0
28581,11153,0,0,0,0,0
28582,11153,0,0,0,0,0
28583,11153,0,0,0,0,0
28584,11150,0,0,0,0,0
28585,11149,0,0,0,0,0
28586,11152,0,0,0,0,0
28584,11153,0,0,0,0,0
28580,11155,0,0,0,0,0
28577,11156,0,0,0,0,0
28574,11156,0,0,0,0,0
28573,11155,0,0,0,0,0
28573,11155,0,0,0,0,0
28574,11155,0,0,0,0,0
28573,11155,0,0,0,0,0
28574,11157,0,0,0,0,0
28573,11156,0,0,0,0,0
28574,11156,0,0,0,0,0
28573,11156,0,0,0,0,0
28575,11155,0,0,0,0,0
28577,11156,0,0,0,0,0
28522,11170,0,0,0,0,0
28522,11170,0,0,0,0,0
28520,11170,0,0,0,0,0
