# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
27963,11115,0,0,0,0,0,0
27962,11115,0,0,0,0,0,0
27963,11115,0,0,0,0,0,0
27961,11115,0,0,0,0,0,0
27962,11115,0,0,0,0,0,0
27961,11115,0,0,0,0,0,0
27962,11115,0,0,0,0,0,0
27961,11116,0,0,0,0,0,0
27960,11115,0,0,0,0,0,0
27961,11114,0,0,0,0,0,0
27960,11114,0,0,0,0,0,0
27960,11114,0,0,0,0,0,0
27960,11112,0,0,0,0,0,0
27960,11111,0,0,0,0,0,0
27959,11112,0,0,0,0,0,0
27958,11112,0,0,0,0,0,0
27958,11111,0,0,0,0,0,0
27958,11111,0,0,0,0,0,0
27957,11112,0,0,0,0,0,0
27957,11110,0,0,0,0,0,0
27958,11111,0,0,0,0,0,0
27957,11111,0,0,0,0,0,0
27959,11111,0,0,0,0,0,0
27959,11111,0,0,0,0,0,0
27958,11111,0,0,0,0,0,0
27958,11111,0,0,0,0,0,0
27957,11109,0,0,0,0,0,0
27957,11107,0,0,0,0,0,0
27957,11108,0,0,0,0,0,0
27956,11107,0,0,0,0,0,0
27955,11106,0,0,0,0,0,0
27955,11105,0,0,0,0,0,0
27956,11105,0,0,0,0,0,0
27955,11102,0,0,0,0,0,0
27954,11103,0,0,0,0,0,0
27954,11104,0,0,0,0,0,0
27955,11104,0,0,0,0,0,0
27956,11104,0,0,0,0,0,0
27955,11105,0,0,0,0,0,0
27955,11105,0,0,0,0,0,0
27953,11104,0,0,0,0,0,0
27954,11105,0,0,0,0,0,0
27955,11104,0,0,0,0,0,0
27955,11103,0,0,0,0,0,0
27953,11103,0,0,0,0,0,0
27952,11102,0,0,0,0,0,0
27951,11101,0,0,0,0,0,0
27949,11100,0,0,0,0,0,0
27947,11100,0,0,0,0,0,0
27945,11099,0,0,0,0,0,0
27944,11098,0,0,0,0,0,0
27944,11098,0,0,0,0,0,0
27944,11095,0,0,0,0,0,0
27942,11097,0,0,0,0,0,0
27942,11097,0,0,0,0,0,0
27942,11098,0,0,0,0,0,0
27943,11098,0,0,0,0,0,0
27941,11096,0,0,0,0,0,0
27943,11097,0,0,0,0,0,0
27941,11097,0,0,0,0,0,0
27940,11096,0,0,0,0,0,0
27938,11096,0,0,0,0,0,0
27936,11094,0,0,0,0,0,0
27936,11093,0,0,0,0,0,0
27935,11093,0,0,0,0,0,0
27936,11091,0,0,0,0,0,0
27934,11092,0,0,0,0,0,0
27936,11092,0,0,0,0,0,0
27936,11092,0,0,0,0,0,0
27936,11092,0,0,0,0,0,0
27935,11092,0,0,0,0,0,0
27935,11092,0,0,0,0,0,0
27935,11092,0,0,0,0,0,0
27935,11093,0,0,0,0,0,0
27934,11092,0,0,0,0,0,0
27935,11092,0,0,0,0,0,0
27937,11091,0,0,0,0,0,0
27935,11091,0,0,0,0,0,0
27935,11091,0,0,0,0,0,0
27935,11090,0,0,0,0,0,0
27936,11091,0,0,0,0,0,0
27936,11091,0,0,0,0,0,0
27935,11089,0,0,0,0,0,0
27936,11089,0,0,0,0,0,0
27936,11088,0,0,0,0,0,0
27935,11088,0,0,0,0,0,0
27934,11087,0,0,0,0,0,0
27934,11088,0,0,0,0,0,0
27934,11087,0,0,0,0,0,0
27935,11088,0,0,0,0,0,0
27934,11086,0,0,0,0,0,0
27932,11086,0,0,0,0,0,0
27931,11084,0,0,0,0,0,0
27930,11083,0,0,0,0,0,0
27928,11083,0,0,0,0,0,0
27926,11082,0,0,0,0,0,0
27923,11080,0,0,0,0,0,0
27920,11078,0,0,0,0,0,0
27918,11077,0,0,0,0,0,0
27916,11074,0,0,0,0,0,0
27915,11072,0,0,0,0,0,0
27914,11071,0,0,0,0,0,0
27913,11070,0,0,0,0,0,0
27912,11069,0,0,0,0,0,0
27911,11068,0,0,0,0,0,0
27911,11066,0,0,0,0,0,0
27909,11066,0,0,0,0,0,0
27906,11064,0,0,0,0,0,0
27905,11062,0,0,0,0,0,0
27903,11060,0,0,0,0,0,0
27901,11057,0,0,0,0,0,0
27900,11056,0,0,0,0,0,0
27901,11055,0,0,0,0,0,0
27899,11054,0,0,0,0,0,0
27900,11054,0,0,0,0,0,0
27899,11052,0,0,0,0,0,0
27899,11050,0,0,0,0,0,0
27899,11050,0,0,0,0,0,0
27899,11049,0,0,0,0,0,0
27899,11049,0,0,0,0,0,0
27900,11046,0,0,0,0,0,0
27903,11047,0,0,0,0,0,0
27903,11047,0,0,0,0,0,0
27901,11048,0,0,0,0,0,0
27900,11047,0,0,0,0,0,0
27900,11048,0,0,0,0,0,0
27899,11048,0,0,0,0,0,0
27899,11048,0,0,0,0,0,0
27899,11048,0,0,0,0,0,0
27899,11048,0,0,0,0,0,0
27899,11048,0,0,0,0,0,0
27899,11049,0,0,0,0,0,0
27898,11047,0,0,0,0,0,0
27899,11046,0,0,0,0,0,0
27900,11042,0,0,0,0,0,0
27905,11043,0,0,0,0,0,0
27905,11044,0,0,0,0,0,0
27905,11043,0,0,0,0,0,0
27905,11041,0,0,0,0,0,0
27905,11041,0,0,0,0,0,0
27903,11040,0,0,0,0,0,0
27905,11043,0,0,0,0,0,0
27901,11046,0,0,0,0,0,0
27899,11045,0,0,0,0,0,0
27900,11045,0,0,0,0,0,0
27899,11045,0,0,0,0,0,0
27899,11044,0,0,0,0,0,0
27899,11045,0,0,0,0,0,0
27898,11044,0,0,0,0,0,0
27898,11042,0,0,0,0,0,0
27897,11041,0,0,0,0,0,0
27896,11040,0,0,0,0,0,0
27896,11038,0,0,0,0,0,0
27895,11036,0,0,0,0,0,0
27894,11034,0,0,0,0,0,0
27893,11032,0,0,0,0,0,0
27893,11029,0,0,0,0,0,0
27892,11028,0,0,0,0,0,0
27892,11026,0,0,0,0,0,0
27891,11023,0,0,0,0,0,0
27893,11021,0,0,0,0,0,0
27893,11020,0,0,0,0,0,0
27892,11020,0,0,0,0,0,0
27891,11018,0,0,0,0,0,0
27890,11016,0,0,0,0,0,0
27888,11013,0,0,0,0,0,0
27888,11011,0,0,0,0,0,0
27887,11007,0,0,0,0,0,0
27887,11004,0,0,0,0,0,0
27887,11003,0,0,0,0,0,0
27888,11002,0,0,0,0,0,0
27887,10999,0,0,0,0,0,0
27888,10997,0,0,0,0,0,0
27888,10995,0,0,0,0,0,0
27887,10992,0,0,0,0,0,0
27886,10987,0,0,0,0,0,0
27886,10985,0,0,0,0,0,0
27885,10984,0,0,0,0,0,0
27884,10982,0,0,0,0,0,0
27884,10982,0,0,0,0,0,0
27883,10982,0,0,0,0,0,0
27882,10980,0,0,0,0,0,0
27881,10978,0,0,0,0,0,0
27879,10975,0,0,0,0,0,0
27878,10973,0,0,0,0,0,0
27877,10971,0,0,0,0,0,0
27875,10968,0,0,0,0,0,0
27874,10966,0,0,0,0,0,0
27874,10963,0,0,0,0,0,0
27873,10961,0,0,0,0,0,0
27872,10962,0,0,0,0,0,0
27871,10961,0,0,0,0,0,0
27869,10960,0,0,0,0,0,0
27868,10958,0,0,0,0,0,0
27867,10957,0,0,0,0,0,0
27866,10956,0,0,0,0,0,0
27867,10955,0,0,0,0,0,0
27865,10954,0,0,0,0,0,0
27867,10953,0,0,0,0,0,0
27867,10954,0,0,0,0,0,0
27864,10953,0,0,0,0,0,0
27862,10951,0,0,0,0,0,0
27859,10949,0,0,0,0,0,0
27860,10948,0,0,0,0,0,0
27860,10947,0,0,0,0,0,0
27859,10946,0,0,0,0,0,0
27858,10944,0,0,0,0,0,0
27858,10943,0,0,0,0,0,0
27859,10942,0,0,0,0,0,0
27860,10942,0,0,0,0,0,0
27859,10940,0,0,0,0,0,0
27859,10941,0,0,0,0,0,0
27859,10941,0,0,0,0,0,0
27860,10942,0,0,0,0,0,0
27860,10942,0,0,0,0,0,0
27859,10942,0,0,0,0,0,0
27860,10940,0,0,0,0,0,0
27859,10938,0,0,0,0,0,0
27857,10939,0,0,0,0,0,0
27857,10940,0,0,0,0,0,0
27858,10939,0,0,0,0,0,0
27859,10937,0,0,0,0,0,0
27860,10938,0,0,0,0,0,0
27861,10939,0,0,0,0,0,0
27861,10939,0,0,0,0,0,0
27860,10937,0,0,0,0,0,0
27859,10939,0,0,0,0,0,0
27859,10938,0,0,0,0,0,0
27861,10938,0,0,0,0,0,0
27860,10938,0,0,0,0,0,0
27860,10938,0,0,0,0,0,0
27859,10938,0,0,0,0,0,0
27860,10939,0,0,0,0,0,0
27860,10939,0,0,0,0,0,0
27860,10939,0,0,0,0,0,0
27861,10939,0,0,0,0,0,0
27862,10938,0,0,0,0,0,0
27864,10939,0,0,0,0,0,0
27863,10938,0,0,0,0,0,0
27862,10938,0,0,0,0,0,0
27862,10938,0,0,0,0,0,0
27863,10939,0,0,0,0,0,0
27863,10938,0,0,0,0,0,0
27864,10939,0,0,0,0,0,0
27863,10938,0,0,0,0,0,0
27863,10939,0,0,0,0,0,0
27863,10939,0,0,0,0,0,0
27863,10939,0,0,0,0,0,0
27863,10938,0,0,0,0,0,0
27863,10938,0,0,0,0,0,0
27864,10939,0,0,0,0,0,0
27864,10937,0,0,0,0,0,0
27864,10938,0,0,0,0,0,0
27864,10939,0,0,0,0,0,0
27864,10937,0,0,0,0,0,0
27864,10939,0,0,0,0,0,0
27865,10938,0,0,0,0,0,0
27866,10938,0,0,0,0,0,0
27865,10938,0,0,0,0,0,0
27864,10938,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27867,10938,0,0,0,0,0,0
27865,10938,0,0,0,0,0,0
27865,10938,0,0,0,0,0,0
27865,10937,0,0,0,0,0,0
27866,10936,0,0,0,0,0,0
27867,10937,0,0,0,0,0,0
27866,10936,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10934,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27864,10935,0,0,0,0,0,0
27864,10935,0,0,0,0,0,0
27864,10935,0,0,0,0,0,0
27865,10936,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10936,0,0,0,0,0,0
27864,10934,0,0,0,0,0,0
27866,10936,0,0,0,0,0,0
27867,10934,0,0,0,0,0,0
27866,10934,0,0,0,0,0,0
27865,10934,0,0,0,0,0,0
27865,10933,0,0,0,0,0,0
27865,10933,0,0,0,0,0,0
27866,10932,0,0,0,0,0,0
27864,10931,0,0,0,0,0,0
27863,10932,0,0,0,0,0,0
27863,10932,0,0,0,0,0,0
27863,10932,0,0,0,0,0,0
27863,10932,0,0,0,0,0,0
27864,10932,0,0,0,0,0,0
27864,10931,0,0,0,0,0,0
27864,10933,0,0,0,0,0,0
27864,10933,0,0,0,0,0,0
27866,10933,0,0,0,0,0,0
27865,10931,0,0,0,0,0,0
27865,10932,0,0,0,0,0,0
27864,10933,0,0,0,0,0,0
27865,10934,0,0,0,0,0,0
27865,10934,0,0,0,0,0,0
27865,10934,0,0,0,0,0,0
27865,10933,0,0,0,0,0,0
27865,10932,0,0,0,0,0,0
27866,10932,0,0,0,0,0,0
27865,10931,0,0,0,0,0,0
27864,10932,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27864,10936,0,0,0,0,0,0
27864,10936,0,0,0,0,0,0
27864,10936,0,0,0,0,0,0
27864,10936,0,0,0,0,0,0
27864,10935,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27866,10935,0,0,0,0,0,0
27864,10936,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27865,10935,0,0,0,0,0,0
27863,10936,0,0,0,0,0,0
27864,10935,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27865,10934,0,0,0,0,0,0
27864,10933,0,0,0,0,0,0
27862,10931,0,0,0,0,0,0
27864,10932,0,0,0,0,0,0
27862,10931,0,0,0,0,0,0
27864,10931,0,0,0,0,0,0
27862,10931,0,0,0,0,0,0
27863,10933,0,0,0,0,0,0
27863,10933,0,0,0,0,0,0
27864,10932,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27865,10932,0,0,0,0,0,0
27864,10933,0,0,0,0,0,0
27864,10932,0,0,0,0,0,0
27864,10932,0,0,0,0,0,0
27863,10931,0,0,0,0,0,0
27863,10933,0,0,0,0,0,0
27863,10935,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27864,10934,0,0,0,0,0,0
27864,10935,0,0,0,0,0,0
27863,10933,0,0,0,0,0,0
27864,10933,0,0,0,0,0,0
27863,10933,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27863,10934,0,0,0,0,0,0
27863,10933,0,0,0,0,0,0
27863,10933,0,0,0,0,0,0
27863,10932,0,0,0,0,0,0
27864,10932,0,0,0,0,0,0
27863,10932,0,0,0,0,0,0
27862,10934,0,0,0,0,0,0
27862,10932,0,0,0,0,0,0
27863,10933,0,0,0,0,0,0
27862,10933,0,0,0,0,0,0
27862,10933,0,0,0,0,0,0
27861,10935,0,0,0,0,0,0
27862,10935,0,0,0,0,0,0
27862,10935,0,0,0,0,0,0
27861,10940,0,0,0,0,0,0
27861,10942,0,0,0,0,0,0
27861,10945,0,0,0,0,0,0
27861,10944,0,0,0,0,0,0
27861,10943,0,0,0,0,0,0
27861,10942,0,0,0,0,0,0
27861,10942,0,0,0,0,0,0
27861,10942,0,0,0,0,0,0
27861,10942,0,0,0,0,0,0
27862,10942,0,0,0,0,0,0
27861,10942,0,0,0,0,0,0
27862,10941,0,0,0,0,0,0
27862,10942,0,0,0,0,0,0
27862,10942,0,0,0,0,0,0
27862,10942,0,0,0,0,0,0
27863,10942,0,0,0,0,0,0
27863,10942,0,0,0,0,0,0
27862,10940,0,0,0,0,0,0
27862,10941,0,0,0,0,0,0
27863,10942,0,0,0,0,0,0
27864,10941,0,0,0,0,0,0
27864,10941,0,0,0,0,0,0
27864,10941,0,0,0,0,0,0
27864,10940,0,0,0,0,0,0
27865,10940,0,0,0,0,0,0
27864,10940,0,0,0,0,0,0
27867,10940,0,0,0,0,0,0
27868,10937,0,0,0,0,0,0
27866,10938,0,0,0,0,0,0
27865,10939,0,0,0,0,0,0
27864,10940,0,0,0,0,0,0
27865,10941,0,0,0,0,0,0
27866,10941,0,0,0,0,0,0
27866,10943,0,0,0,0,0,0
27867,10943,0,0,0,0,0,0
27868,10944,0,0,0,0,0,0
27868,10945,0,0,0,0,0,0
27869,10944,0,0,0,0,0,0
27869,10944,0,0,0,0,0,0
27869,10945,0,0,0,0,0,0
27870,10946,0,0,0,0,0,0
27870,10946,0,0,0,0,0,0
27869,10945,0,0,0,0,0,0
27870,10946,0,0,0,0,0,0
27871,10945,0,0,0,0,0,0
27869,10945,0,0,0,0,0,0
27870,10945,0,0,0,0,0,0
27871,10945,0,0,0,0,0,0
27872,10946,0,0,0,0,0,0
27873,10946,0,0,0,0,0,0
27873,10946,0,0,0,0,0,0
27874,10947,0,0,0,0,0,0
27874,10948,0,0,0,0,0,0
27875,10949,0,0,0,0,0,0
27877,10950,0,0,0,0,0,0
27876,10949,0,0,0,0,0,0
27876,10949,0,0,0,0,0,0
27876,10947,0,0,0,0,0,0
27876,10947,0,0,0,0,0,0
27876,10948,0,0,0,0,0,0
27876,10948,0,0,0,0,0,0
27878,10948,0,0,0,0,0,0
27879,10948,0,0,0,0,0,0
27879,10949,0,0,0,0,0,0
27878,10948,0,0,0,0,0,0
27877,10947,0,0,0,0,0,0
27877,10947,0,0,0,0,0,0
27877,10947,0,0,0,0,0,0
27877,10947,0,0,0,0,0,0
27877,10947,0,0,0,0,0,0
27877,10948,0,0,0,0,0,0
27878,10947,0,0,0,0,0,0
27879,10947,0,0,0,0,0,0
27882,10947,0,0,0,0,0,0
27883,10947,0,0,0,0,0,0
27886,10947,0,0,0,0,0,0
27886,10947,0,0,0,0,0,0
27887,10946,0,0,0,0,0,0
27886,10947,0,0,0,0,0,0
27884,10947,0,0,0,0,0,0
27884,10947,0,0,0,0,0,0
27883,10947,0,0,0,0,0,0
27883,10947,0,0,0,0,0,0
27883,10946,0,0,0,0,0,0
27884,10945,0,0,0,0,0,0
27884,10945,0,0,0,0,0,0
27884,10945,0,0,0,0,0,0
27885,10946,0,0,0,0,0,0
27885,10945,0,0,0,0,0,0
27886,10945,0,0,0,0,0,0
27886,10945,0,0,0,0,0,0
27885,10945,0,0,0,0,0,0
27885,10945,0,0,0,0,0,0
27885,10944,0,0,0,0,0,0
27885,10944,0,0,0,0,0,0
27885,10944,0,0,0,0,0,0
27885,10944,0,0,0,0,0,0
27885,10944,0,0,0,0,0,0
27885,10944,0,0,0,0,0,0
27885,10944,0,0,0,0,0,0
27885,10944,0,0,0,0,0,0
27887,10944,0,0,0,0,0,0
27888,10944,0,0,0,0,0,0
27887,10944,0,0,0,0,0,0
27887,10944,0,0,0,0,0,0
27887,10944,0,0,0,0,0,0
27887,10944,0,0,0,0,0,0
27887,10943,0,0,0,0,0,0
27887,10943,0,0,0,0,0,0
27887,10943,0,0,0,0,0,0
27887,10943,0,0,0,0,0,0
27888,10943,0,0,0,0,0,0
27888,10943,0,0,0,0,0,0
27888,10943,0,0,0,0,0,0
27888,10944,0,0,0,0,0,0
27888,10944,0,0,0,0,0,0
27888,10944,0,0,0,0,0,0
27888,10943,0,0,0,0,0,0
27889,10940,0,0,0,0,0,0
27889,10939,0,0,0,0,0,0
27889,10939,0,0,0,0,0,0
27890,10939,0,0,0,0,0,0
27889,10940,0,0,0,0,0,0
27889,10940,0,0,0,0,0,0
27889,10940,0,0,0,0,0,0
27890,10940,0,0,0,0,0,0
