# x,y,<bush>,<cookie>,<shadow>,<visibility>
28056,10904,0,0,0,0
28055,10903,0,0,0,0
28055,10899,0,0,0,0
28053,10895,0,0,0,0
28053,10893,0,0,0,0
28050,10889,0,0,0,0
28049,10885,0,0,0,0
28046,10883,0,0,0,0
28045,10885,0,0,0,0
28045,10881,0,0,0,0
28043,10875,0,0,0,0
28039,10868,0,0,0,0
28036,10862,0,0,0,0
28037,10859,0,0,0,0
28037,10854,0,0,0,0
28036,10850,0,0,0,0
28036,10848,0,0,0,0
28035,10843,0,0,0,0
28033,10838,0,0,0,0
28034,10833,0,0,0,0
28035,10830,0,0,0,0
28030,10823,0,0,0,0
28027,10818,0,0,0,0
28025,10815,0,0,0,0
28023,10809,0,0,0,0
28019,10803,0,0,0,0
28015,10797,0,0,0,0
28012,10791,0,0,0,0
28007,10786,0,0,0,0
28001,10782,0,0,0,0
27998,10777,0,0,0,0
27995,10773,0,0,0,0
27992,10768,0,0,0,0
27989,10764,0,0,0,0
27990,10758,0,0,0,0
27990,10753,0,0,0,0
27989,10750,0,0,0,0
27988,10745,0,0,0,0
27985,10741,0,0,0,0
27982,10739,0,0,0,0
27979,10737,0,0,0,0
27976,10731,0,0,0,0
27972,10727,0,0,0,0
27968,10722,0,0,0,0
27964,10716,0,0,0,0
27961,10712,0,0,0,0
27958,10705,0,0,0,0
27956,10699,0,0,0,0
27953,10693,0,0,0,0
27950,10686,0,0,0,0
27946,10680,0,0,0,0
27942,10675,0,0,0,0
27938,10673,0,0,0,0
27935,10671,0,0,0,0
27931,10671,0,0,0,0
27925,10671,0,0,0,0
27919,10668,0,0,0,0
27914,10665,0,0,0,0
27907,10662,0,0,0,0
27902,10658,0,0,0,0
27898,10655,0,0,0,0
27889,10652,0,0,0,0
27880,10652,0,0,0,0
27871,10650,0,0,0,0
27866,10651,0,0,0,0
27860,10654,0,0,0,0
27854,10654,0,0,1,0
27848,10655,0,0,1,0
27838,10655,0,0,1,0
27828,10654,0,0,1,0
27819,10653,0,0,1,0
27808,10650,0,0,1,0
27798,10645,0,0,1,0
27788,10638,0,0,1,0
27778,10634,0,0,1,0
27767,10628,0,0,0,0
27759,10625,0,0,0,0
27750,10622,0,0,0,0
27741,10613,0,0,0,0
27739,10606,0,0,0,0
27738,10601,0,0,0,0
27737,10595,0,0,0,0
27733,10590,0,0,1,0
27732,10585,0,0,1,0
27733,10580,0,0,1,0
27730,10579,0,0,1,0
27733,10571,0,0,1,0
27732,10564,0,0,1,0
27732,10559,0,0,1,0
27732,10554,0,0,1,0
27729,10553,0,0,1,0
27725,10547,0,0,1,0
27719,10540,0,0,1,0
27712,10536,0,0,1,0
27706,10527,0,0,1,0
27697,10523,0,0,1,0
27692,10521,0,0,1,0
27689,10520,0,0,1,0
27685,10516,0,0,1,0
27680,10513,0,0,1,0
27697,10445,0,0,1,0
27693,10438,0,0,1,0
27690,10436,0,0,1,0
27682,10433,0,0,1,0
27679,10426,0,0,1,0
27673,10421,0,0,1,0
27667,10419,0,0,1,0
27663,10419,0,0,1,0
27658,10419,0,0,1,0
27649,10415,0,0,1,0
27642,10412,0,0,1,0
27636,10407,0,0,1,0
27628,10406,0,0,1,0
27620,10404,0,0,1,0
27612,10401,0,0,1,0
27605,10400,0,0,1,0
