# x,y,<bush>,<cookie>,<shadow>,<visibility>
28217,10856,0,0,0,0
28219,10858,0,0,0,0
28218,10858,0,0,0,0
28218,10857,0,0,0,0
28218,10854,0,0,0,0
28219,10852,0,0,0,0
28216,10854,0,0,0,0
28216,10856,0,0,0,0
28214,10857,0,0,0,0
28214,10858,0,0,0,0
28212,10859,0,0,0,0
28212,10858,0,0,0,0
28213,10856,0,0,0,0
28215,10856,0,0,0,0
28213,10854,0,0,0,0
28212,10854,0,0,0,0
28211,10852,0,0,0,0
28211,10853,0,0,0,0
28210,10854,0,0,0,0
28209,10854,0,0,0,0
28210,10852,0,0,0,0
28211,10851,0,0,0,0
28212,10850,0,0,0,0
28211,10850,0,0,0,0
28213,10851,0,0,0,0
28214,10853,0,0,0,0
28213,10855,0,0,0,0
28213,10856,0,0,0,0
28213,10856,0,0,0,0
28214,10855,0,0,0,0
28213,10855,0,0,0,0
28213,10854,0,0,0,0
28212,10854,0,0,0,0
28212,10855,0,0,0,0
28211,10855,0,0,0,0
28210,10857,0,0,0,0
28209,10859,0,0,0,0
28210,10862,0,0,0,0
28211,10860,0,0,0,0
28213,10860,0,0,0,0
28213,10857,0,0,0,0
28215,10854,0,0,0,0
28215,10850,0,0,0,0
28214,10847,0,0,0,0
28214,10840,0,0,0,0
28215,10834,0,0,0,0
28215,10829,0,0,0,0
28214,10825,0,0,0,0
28212,10823,0,0,0,0
28211,10818,0,0,0,0
28210,10817,0,0,0,0
28209,10818,0,0,0,0
28209,10819,0,0,0,0
28207,10816,0,0,0,0
28205,10811,0,0,0,0
28204,10806,0,0,0,0
28203,10801,0,0,0,0
28200,10797,0,0,0,0
28197,10793,0,0,0,0
28194,10789,0,0,0,0
28189,10785,0,0,0,0
28189,10782,0,0,0,0
28183,10781,0,0,0,0
28179,10781,0,0,0,0
28178,10781,0,0,0,0
28177,10781,0,0,0,0
28177,10781,0,0,0,0
28178,10781,0,0,0,0
28177,10783,0,0,0,0
28175,10782,0,0,0,0
28174,10782,0,0,0,0
28169,10784,0,0,0,0
28174,10784,0,0,0,0
28176,10785,0,0,0,0
28174,10786,0,0,0,0
28173,10787,0,0,0,0
28175,10786,0,0,0,0
28174,10788,0,0,0,0
28173,10788,0,0,0,0
28170,10788,0,0,0,0
28168,10787,0,0,0,0
28162,10789,0,0,0,0
28159,10784,0,0,0,0
28158,10782,0,0,0,0
28157,10776,0,0,0,0
28158,10775,0,0,0,0
28156,10776,0,0,0,0
28156,10776,0,0,0,0
28156,10775,0,0,0,0
28154,10775,0,0,0,0
28150,10773,0,0,0,0
28148,10770,0,0,0,0
28146,10767,0,0,0,0
28144,10766,0,0,0,0
28143,10763,0,0,0,0
28140,10763,0,0,0,0
28140,10761,0,0,0,0
28138,10756,0,0,0,0
28136,10755,0,0,0,0
28136,10751,0,0,0,0
28138,10754,0,0,0,0
28138,10755,0,0,0,0
28136,10753,0,0,0,0
28137,10754,0,0,0,0
28138,10754,0,0,0,0
28137,10753,0,0,0,0
28134,10749,0,0,0,0
28135,10745,0,0,0,0
28135,10746,0,0,0,0
28133,10743,0,0,0,0
28134,10743,0,0,0,0
28136,10740,0,0,0,0
28137,10737,0,0,0,0
28137,10735,0,0,0,0
28138,10732,0,0,0,0
28138,10728,0,0,0,0
28138,10725,0,0,0,0
28137,10723,0,0,0,0
28135,10717,0,0,0,0
28132,10713,0,0,0,0
28130,10710,0,0,0,0
28129,10705,0,0,0,0
28126,10705,0,0,0,0
28126,10704,0,0,0,0
28125,10702,0,0,0,0
28123,10701,0,0,0,0
28123,10702,0,0,0,0
28126,10701,0,0,0,0
28125,10700,0,0,0,0
28124,10701,0,0,0,0
28125,10701,0,0,0,0
28124,10701,0,0,0,0
28120,10700,0,0,0,0
28113,10698,0,0,0,0
28111,10698,0,0,0,0
28109,10696,0,0,0,0
28107,10695,0,0,0,0
28108,10694,0,0,0,0
28108,10690,0,0,0,0
28110,10692,0,0,0,0
28110,10693,0,0,0,0
28110,10693,0,0,0,0
28109,10693,0,0,0,0
28109,10694,0,0,0,0
28106,10694,0,0,0,0
28103,10696,0,0,0,0
28098,10697,0,0,0,0
28096,10696,0,0,0,0
28095,10695,0,0,0,0
28092,10696,0,0,0,0
28091,10696,0,0,0,0
28087,10695,0,0,0,0
28083,10696,0,0,0,0
28080,10699,0,0,0,0
28076,10699,0,0,0,0
28072,10700,0,0,0,0
28070,10700,0,0,0,0
28069,10702,0,0,0,0
28064,10702,0,0,0,0
28062,10702,0,0,0,0
28060,10701,0,0,0,0
28060,10700,0,0,0,0
28062,10702,0,0,0,0
28066,10703,0,0,0,0
28061,10704,0,0,0,0
28057,10705,0,0,0,0
28054,10707,0,0,0,0
28050,10709,0,0,0,0
28048,10711,0,0,0,0
28048,10709,0,0,0,0
28046,10711,0,0,0,0
28047,10711,0,0,0,0
28047,10712,0,0,0,0
28046,10711,0,0,0,0
28047,10713,0,0,0,0
28044,10714,0,0,0,0
28042,10717,0,0,0,0
28039,10720,0,0,0,0
28037,10722,0,0,0,0
28036,10725,0,0,0,0
28034,10729,0,0,0,0
28033,10732,0,0,0,0
28031,10738,0,0,0,0
28027,10742,0,0,0,0
28026,10745,0,0,0,0
28022,10748,0,0,0,0
28017,10749,0,0,0,0
28013,10748,0,0,0,0
28008,10747,0,0,0,0
28003,10744,0,0,0,0
28000,10742,0,0,0,0
27996,10741,0,0,0,0
27991,10739,0,0,0,0
27989,10737,0,0,0,0
27986,10737,0,0,0,0
27983,10739,0,0,0,0
27981,10738,0,0,0,0
27977,10735,0,0,0,0
27974,10737,0,0,0,0
27971,10739,0,0,0,0
