# x,y,<bush>,<cookie>,<shadow>,<visibility>
20381,5493,0,1,0,0
20382,5494,0,1,0,0
20385,5497,0,1,0,0
20388,5500,0,1,0,0
20391,5503,0,1,0,0
20395,5506,0,1,0,0
20395,5510,0,1,0,0
20394,5515,0,1,0,0
20394,5519,0,1,0,0
20393,5524,0,1,0,0
20390,5529,0,1,0,0
20388,5532,0,1,0,0
20386,5536,0,1,0,0
20384,5541,0,1,0,0
20383,5543,0,1,0,0
20381,5546,0,1,0,0
20378,5549,0,1,0,0
20377,5548,0,1,0,0
20375,5549,0,1,1,0
20377,5549,0,1,1,0
20378,5548,0,1,1,0
20380,5547,0,1,1,0
20380,5547,0,1,1,0
20381,5549,0,1,1,0
20380,5554,0,1,1,0
20381,5558,0,1,1,0
20382,5565,0,1,1,0
20382,5567,0,1,1,0
20383,5569,0,1,1,0
20381,5573,0,1,1,0
20384,5577,0,1,1,0
20386,5582,0,1,1,0
20386,5588,0,1,1,0
20386,5593,0,1,1,0
20389,5596,0,1,1,0
20390,5602,0,1,1,0
20391,5603,0,1,0,0
20392,5608,0,1,0,0
20393,5612,0,1,0,0
20395,5615,0,1,0,0
20393,5617,0,1,0,0
20394,5619,0,1,0,0
20395,5621,0,1,0,0
20395,5625,0,1,0,0
20394,5627,0,1,0,0
20395,5630,0,1,0,0
20396,5630,0,1,0,0
20396,5633,0,1,0,0
20396,5638,0,1,0,0
20397,5644,0,1,0,0
20398,5649,0,1,0,0
20399,5653,0,1,0,0
20400,5653,0,1,0,0
20402,5652,0,1,0,0
20402,5652,0,1,0,0
20403,5653,0,1,0,0
20403,5654,0,1,0,0
20404,5654,0,1,0,0
20404,5655,0,1,0,0
20404,5656,0,1,0,0
20404,5657,0,1,0,0
20404,5660,0,1,0,0
20406,5662,0,1,0,0
20405,5665,0,1,0,0
20406,5668,0,1,1,0
20408,5670,0,1,1,0
20409,5674,0,1,1,0
20410,5677,0,1,1,0
20413,5678,0,1,1,0
20417,5679,0,1,1,0
20421,5681,0,1,1,0
20424,5682,0,1,1,0
20426,5683,0,1,1,0
20428,5688,0,1,1,0
20431,5692,0,1,1,0
20432,5692,0,1,1,0
20433,5695,0,1,1,0
20435,5696,0,1,1,0
20437,5700,0,1,1,0
20438,5704,0,1,1,0
20441,5709,0,1,1,0
20445,5713,0,1,1,0
20447,5715,0,1,1,0
20449,5718,0,1,1,0
