# x,y,<bush>,<cookie>,<shadow>,<visibility>
28077,10979,0,0,0,0
28078,10979,0,0,0,0
28077,10979,0,0,0,0
28080,10977,0,0,0,0
28080,10975,0,0,0,0
28080,10975,0,0,0,0
28077,10975,0,0,0,0
28078,10973,0,0,0,0
28077,10974,0,0,0,0
28075,10973,0,0,0,0
28076,10971,0,0,0,0
28078,10969,0,0,0,0
28077,10968,0,0,0,0
28077,10966,0,0,0,0
28079,10965,0,0,0,0
28080,10964,0,0,0,0
28079,10964,0,0,0,0
28081,10961,0,0,0,0
28081,10961,0,0,0,0
28083,10961,0,0,0,0
28085,10958,0,0,0,0
28083,10956,0,0,0,0
28088,10958,0,0,0,0
28092,10957,0,0,0,0
28094,10955,0,0,0,0
28097,10952,0,0,0,0
28100,10949,0,0,0,0
28102,10945,0,0,0,0
28103,10943,0,0,0,0
28107,10941,0,0,0,0
28108,10940,0,0,0,0
28111,10939,0,0,0,0
28112,10936,0,0,0,0
28108,10937,0,0,0,0
28107,10941,0,0,0,0
28109,10944,0,0,0,0
28107,10947,0,0,0,0
28107,10947,0,0,0,0
28106,10948,0,0,0,0
28106,10948,0,0,0,0
28104,10949,0,0,0,0
28102,10949,0,0,0,0
28101,10949,0,0,0,0
28098,10951,0,0,0,0
28097,10950,0,0,0,0
28093,10949,0,0,0,0
28091,10945,0,0,0,0
28087,10945,0,0,0,0
28084,10945,0,0,0,0
28079,10945,0,0,0,0
28074,10944,0,0,0,0
28070,10946,0,0,0,0
28068,10951,0,0,0,0
28066,10956,0,0,0,0
28067,10956,0,0,0,0
28067,10955,0,0,0,0
28067,10955,0,0,0,0
28066,10955,0,0,0,0
28066,10956,0,0,0,0
28066,10955,0,0,0,0
28065,10955,0,0,0,0
28060,10955,0,0,0,0
28054,10948,0,0,0,0
28045,10944,0,0,0,0
28046,10941,0,0,0,0
28042,10938,0,0,0,0
28036,10934,0,0,0,0
28030,10927,0,0,0,0
28023,10924,0,0,0,0
28015,10921,0,0,0,0
28007,10916,0,0,0,0
28001,10918,0,0,0,0
27995,10913,0,0,0,0
27991,10912,0,0,0,0
27984,10907,0,0,0,0
27978,10903,0,0,0,0
27972,10896,0,0,0,0
