# x,y,<bush>,<cookie>,<shadow>,<visibility>
28625,10718,0,0,0,0
28626,10720,0,0,0,0
28625,10723,0,0,0,0
28624,10726,0,0,0,0
28622,10730,0,0,0,0
28621,10735,0,0,0,0
28620,10739,0,0,0,0
28620,10741,0,0,0,0
28620,10743,0,0,0,0
28620,10741,0,0,0,0
28621,10744,0,0,0,0
28620,10742,0,0,0,0
28621,10742,0,0,0,0
28622,10744,0,0,0,0
28624,10746,0,0,0,0
28624,10749,0,0,0,0
28624,10750,0,0,0,0
28624,10752,0,0,0,0
28625,10754,0,0,0,0
28626,10757,0,0,0,0
28629,10760,0,0,0,0
28630,10763,0,0,0,0
28633,10766,0,0,0,0
28633,10769,0,0,0,0
28634,10771,0,0,0,0
28636,10774,0,0,0,0
28637,10778,0,0,0,0
28638,10781,0,0,0,0
28640,10785,0,0,0,0
28641,10788,0,0,0,0
28643,10791,0,0,0,0
28646,10794,0,0,0,0
28648,10797,0,0,0,0
28649,10800,0,0,0,0
28652,10802,0,0,0,0
28655,10803,0,0,0,0
28659,10804,0,0,0,0
28658,10805,0,0,0,0
28659,10807,0,0,0,0
28661,10808,0,0,0,0
28662,10810,0,0,0,0
28662,10811,0,0,0,0
28664,10814,0,0,0,0
28666,10816,0,0,0,0
28672,10817,0,0,0,0
28671,10819,0,0,0,0
28671,10821,0,0,0,0
28671,10823,0,0,0,0
28670,10824,0,0,0,0
28668,10827,0,0,0,0
28670,10828,0,0,0,0
28672,10829,0,0,0,0
28673,10830,0,0,0,0
28676,10830,0,0,0,0
28676,10831,0,0,0,0
28675,10832,0,0,0,0
28675,10832,0,0,0,0
28675,10831,0,0,0,0
28674,10833,0,0,0,0
28674,10832,0,0,0,0
28675,10833,0,0,0,0
28678,10834,0,0,0,0
28680,10835,0,0,0,0
28680,10838,0,0,0,0
28682,10840,0,0,0,0
28684,10842,0,0,0,0
28687,10845,0,0,0,0
28690,10850,0,0,0,0
28690,10853,0,0,0,0
28692,10857,0,0,0,0
28693,10858,0,0,0,0
28694,10862,0,0,0,0
28693,10864,0,0,0,0
28693,10868,0,0,0,0
28692,10871,0,0,0,0
28692,10874,0,0,0,0
28694,10877,0,0,0,0
28694,10882,0,0,0,0
28695,10885,0,0,0,0
28696,10888,0,0,0,0
28697,10891,0,0,0,0
28700,10893,0,0,0,0
28700,10896,0,0,0,0
28700,10900,0,0,0,0
28701,10905,0,0,0,0
28703,10908,0,0,0,0
28703,10912,0,0,0,0
28702,10915,0,0,0,0
28699,10919,0,0,0,0
28697,10922,0,0,0,0
28696,10923,0,0,0,0
28693,10929,0,0,0,0
28690,10933,0,0,0,0
28687,10935,0,0,0,0
28686,10938,0,0,0,0
28683,10942,0,0,0,0
28681,10946,0,0,0,0
28677,10951,0,0,0,0
28672,10958,0,0,0,0
28668,10964,0,0,0,0
28659,11009,0,0,0,0
28658,11011,0,0,0,1
28658,11011,0,0,0,1
28658,11012,0,0,0,1
28658,11011,0,0,0,1
28658,11011,0,0,0,1
28657,11011,0,0,0,1
28655,11011,0,0,0,1
28654,11010,0,0,0,1
28655,11011,0,0,0,1
28651,11014,0,0,0,1
28648,11012,0,0,0,1
