# x,y,<bush>,<cookie>,<shadow>,<visibility>
28406,10904,0,0,0,0
28409,10909,0,0,0,0
28414,10908,0,0,0,0
28420,10906,0,0,0,0
28428,10903,0,0,0,0
28437,10898,0,0,0,0
28446,10895,0,0,0,0
28455,10891,0,0,1,0
28459,10888,0,0,1,0
28465,10883,0,0,1,0
28466,10881,0,0,1,0
28469,10877,0,0,1,0
28472,10873,0,0,1,0
28474,10868,0,0,1,0
28474,10864,0,0,1,0
28473,10861,0,0,1,0
28476,10855,0,0,1,0
28478,10848,0,0,1,0
28480,10842,0,0,1,0
28482,10836,0,0,1,0
28481,10830,0,0,1,0
28483,10827,0,0,1,0
28484,10826,0,0,1,0
28484,10825,0,0,1,0
28484,10825,0,0,1,0
28482,10827,0,0,1,0
28483,10825,0,0,1,0
28482,10823,0,0,1,0
28479,10825,0,0,1,0
28477,10826,0,0,1,0
28479,10826,0,0,1,0
28479,10824,0,0,1,0
28477,10825,0,0,1,0
28475,10825,0,0,1,1
28471,10823,0,0,1,1
28472,10827,0,0,1,1
28467,10822,0,0,1,1
28462,10818,0,0,1,1
28459,10817,0,0,1,1
28455,10815,0,0,1,1
28452,10812,0,0,1,1
28448,10809,0,0,1,1
28444,10807,0,0,1,1
28441,10802,0,0,1,1
28441,10801,0,0,1,1
28441,10801,0,0,1,1
28439,10800,0,0,1,1
28447,10804,0,0,1,1
28442,10804,0,0,1,1
28456,10814,0,0,1,1
28455,10815,0,0,1,1
28465,10827,0,0,1,1
28473,10833,0,0,1,1
28480,10843,0,0,1,1
28481,10853,0,0,1,1
28492,10861,0,0,1,1
28496,10869,0,0,1,1
28501,10876,0,0,1,1
28504,10881,0,0,1,1
28511,10887,0,0,1,1
28514,10890,0,0,1,1
28515,10889,0,0,1,1
28521,10888,0,0,1,1
28525,10889,0,0,1,1
28532,10891,0,0,1,1
28529,10895,0,0,1,1
28534,10895,0,0,1,0
28539,10893,0,0,1,0
28541,10897,0,0,1,0
28542,10900,0,0,1,0
28541,10901,0,0,1,0
28540,10902,0,0,1,0
28541,10901,0,0,1,0
28541,10901,0,0,1,0
28541,10902,0,0,1,0
28541,10902,0,0,1,0
28544,10897,0,0,1,0
28546,10890,0,0,1,0
28547,10882,0,0,1,0
28548,10873,0,0,1,0
28550,10864,0,0,1,0
28551,10855,0,0,1,0
28553,10846,0,0,1,0
28556,10841,0,0,1,0
28559,10842,0,0,1,0
28559,10841,0,0,1,0
28559,10841,0,0,1,0
28561,10840,0,0,1,0
28562,10840,0,0,1,0
28564,10841,0,0,1,0
28564,10841,0,0,1,0
28563,10840,0,0,1,0
28562,10840,0,0,1,0
28564,10841,0,0,1,0
28564,10839,0,0,1,0
28564,10838,0,0,1,0
28563,10835,0,0,1,0
28565,10836,0,0,1,0
28564,10835,0,0,1,0
28563,10837,0,0,1,0
28554,10834,0,0,1,0
28556,10833,0,0,1,0
28554,10836,0,0,1,0
28556,10839,0,0,1,0
28558,10843,0,0,1,0
28561,10842,0,0,1,0
28565,10841,0,0,1,0
28568,10842,0,0,1,0
28568,10843,0,0,1,0
28572,10845,0,0,1,0
28578,10846,0,0,1,0
28583,10846,0,0,1,0
28583,10845,0,0,1,0
28586,10848,0,0,1,0
28590,10850,0,0,1,0
28594,10850,0,0,1,0
28600,10853,0,0,1,0
28607,10856,0,0,1,0
28608,10860,0,0,1,0
28612,10861,0,0,1,0
28611,10864,0,0,1,0
28612,10866,0,0,1,0
28613,10871,0,0,1,0
28611,10871,0,0,1,0
28611,10869,0,0,1,0
28613,10865,0,0,1,0
28613,10865,0,0,1,0
28613,10862,0,0,1,0
28614,10862,0,0,1,0
28616,10861,0,0,1,0
28614,10861,0,0,1,0
28614,10860,0,0,1,0
28611,10856,0,0,1,0
28610,10849,0,0,1,0
28608,10843,0,0,1,1
28606,10837,0,0,1,1
28603,10834,0,0,1,1
28603,10826,0,0,1,1
28603,10819,0,0,1,1
28600,10813,0,0,1,1
28595,10812,0,0,1,1
28593,10810,0,0,1,1
28590,10806,0,0,1,1
28589,10805,0,0,1,1
28587,10805,0,0,1,1
28587,10805,0,0,1,1
28589,10806,0,0,1,1
28586,10804,0,0,1,1
28586,10805,0,0,1,1
28584,10803,0,0,1,1
28583,10802,0,0,1,1
28581,10802,0,0,1,1
28583,10803,0,0,1,1
28582,10802,0,0,1,1
28582,10801,0,0,1,1
28585,10804,0,0,1,1
28587,10805,0,0,1,1
28585,10804,0,0,1,1
28586,10804,0,0,1,1
28585,10803,0,0,1,1
28583,10805,0,0,1,1
28585,10805,0,0,1,1
28585,10803,0,0,1,1
28583,10803,0,0,1,1
28583,10804,0,0,1,1
28584,10804,0,0,1,1
28585,10803,0,0,1,1
28584,10803,0,0,1,1
28584,10803,0,0,1,1
28582,10802,0,0,1,1
28581,10800,0,0,1,1
28582,10801,0,0,1,1
28580,10800,0,0,1,1
28583,10803,0,0,1,1
28584,10803,0,0,1,1
28585,10804,0,0,1,1
28584,10804,0,0,1,1
28585,10804,0,0,1,1
28585,10804,0,0,1,1
28582,10802,0,0,1,1
28583,10803,0,0,1,1
28585,10805,0,0,1,1
28585,10804,0,0,1,1
28583,10803,0,0,1,1
28581,10800,0,0,1,1
28578,10799,0,0,1,1
28578,10800,0,0,1,1
28579,10800,0,0,1,1
28581,10800,0,0,1,1
28581,10801,0,0,1,1
28581,10800,0,0,1,1
28581,10801,0,0,1,1
28580,10801,0,0,1,1
28580,10801,0,0,1,1
28581,10801,0,0,1,1
28581,10801,0,0,1,1
28582,10801,0,0,1,1
28584,10804,0,0,1,1
28585,10805,0,0,1,1
28588,10808,0,0,1,1
28632,10831,0,0,1,1
28632,10830,0,0,1,1
28630,10830,0,0,1,1
28631,10831,0,0,1,1
28632,10830,0,0,1,1
28634,10832,0,0,1,1
28636,10832,0,0,1,1
28635,10832,0,0,1,1
28632,10831,0,0,1,1
28632,10831,0,0,1,1
28632,10830,0,0,1,1
28633,10831,0,0,1,1
28632,10831,0,0,1,1
28633,10831,0,0,1,1
28634,10832,0,0,1,1
28633,10832,0,0,1,1
28631,10830,0,0,1,1
28630,10830,0,0,1,1
28631,10830,0,0,1,1
28633,10832,0,0,1,1
28637,10833,0,0,1,1
28641,10835,0,0,1,1
28644,10837,0,0,1,1
28646,10838,0,0,1,1
28650,10839,0,0,1,1
28657,10841,0,0,1,1
28664,10841,0,0,1,1
28668,10844,0,0,1,1
28671,10845,0,0,1,1
28671,10846,0,0,1,1
28670,10845,0,0,1,1
28669,10845,0,0,1,1
28666,10845,0,0,1,1
28668,10846,0,0,1,1
28668,10845,0,0,1,1
28670,10846,0,0,1,1
28670,10845,0,0,1,1
28669,10846,0,0,1,1
28669,10847,0,0,1,1
28670,10846,0,0,1,1
28670,10846,0,0,1,1
28668,10846,0,0,1,1
28667,10846,0,0,1,1
28667,10847,0,0,1,1
28667,10846,0,0,1,1
28671,10846,0,0,1,1
28670,10847,0,0,1,1
28673,10847,0,0,1,1
28675,10849,0,0,1,1
28679,10849,0,0,1,1
28683,10851,0,0,1,1
28686,10851,0,0,1,1
28689,10853,0,0,1,0
28689,10860,0,0,1,0
28690,10862,0,0,1,0
28690,10862,0,0,1,0
28690,10865,0,0,1,0
28690,10866,0,0,1,0
28690,10866,0,0,1,0
28691,10865,0,0,1,0
28691,10865,0,0,1,0
28691,10865,0,0,1,0
28691,10866,0,0,1,0
28692,10866,0,0,1,0
28692,10864,0,0,1,0
28692,10864,0,0,1,0
28692,10864,0,0,1,0
28692,10864,0,0,1,0
28691,10865,0,0,1,0
28692,10867,0,0,1,0
28691,10867,0,0,1,0
28690,10865,0,0,1,0
28690,10865,0,0,1,0
28690,10864,0,0,1,0
28688,10864,0,0,1,0
28690,10865,0,0,1,0
28691,10866,0,0,1,0
28690,10865,0,0,1,0
28690,10867,0,0,1,0
28688,10869,0,0,1,0
28685,10870,0,0,1,0
28682,10874,0,0,1,0
28679,10876,0,0,1,0
28676,10873,0,0,1,0
28677,10872,0,0,1,0
28677,10872,0,0,1,0
28677,10872,0,0,1,0
28676,10877,0,0,1,0
28677,10876,0,0,1,0
28677,10873,0,0,1,0
28678,10875,0,0,1,0
28679,10877,0,0,1,0
28680,10877,0,0,1,0
28680,10876,0,0,1,0
28679,10876,0,0,1,0
28678,10871,0,0,1,0
28678,10869,0,0,1,0
28680,10868,0,0,1,0
28680,10867,0,0,1,0
28681,10867,0,0,1,0
28677,10873,0,0,1,0
28678,10873,0,0,1,0
28677,10877,0,0,1,0
28676,10877,0,0,1,0
28678,10877,0,0,1,0
28677,10877,0,0,1,0
28678,10878,0,0,1,0
28678,10878,0,0,1,0
28678,10879,0,0,1,0
28678,10878,0,0,1,0
28678,10878,0,0,1,0
28677,10878,0,0,1,0
28677,10877,0,0,1,0
28677,10876,0,0,1,0
28677,10877,0,0,1,0
28677,10877,0,0,1,0
28678,10877,0,0,1,0
28678,10878,0,0,1,0
28680,10877,0,0,1,0
28681,10877,0,0,1,0
28681,10879,0,0,1,0
28679,10876,0,0,1,0
28679,10876,0,0,1,0
28679,10875,0,0,1,0
28677,10875,0,0,1,0
28677,10874,0,0,1,0
28675,10873,0,0,1,0
28676,10874,0,0,1,0
28675,10874,0,0,1,0
28675,10874,0,0,1,0
28675,10874,0,0,1,0
28675,10874,0,0,1,0
28675,10874,0,0,1,0
28675,10874,0,0,1,0
28673,10874,0,0,1,0
28672,10874,0,0,1,0
28672,10875,0,0,1,0
28672,10875,0,0,1,0
28671,10875,0,0,1,0
28675,10876,0,0,1,0
28676,10877,0,0,1,0
28678,10876,0,0,1,0
28685,10877,0,0,1,1
28692,10878,0,0,1,1
28700,10879,0,0,1,1
28699,10882,0,0,1,1
28699,10879,0,0,1,1
28693,10876,0,0,1,1
28690,10873,0,0,1,1
28687,10869,0,0,1,1
28688,10861,0,0,1,1
28688,10855,0,0,1,1
28685,10853,0,0,1,1
28685,10853,0,0,1,1
28685,10852,0,0,1,1
28684,10851,0,0,1,1
28684,10850,0,0,1,1
28683,10850,0,0,1,1
28682,10849,0,0,1,1
28682,10849,0,0,1,1
28681,10848,0,0,1,1
28681,10847,0,0,1,1
28682,10845,0,0,1,1
28683,10846,0,0,1,1
28684,10846,0,0,1,1
28686,10846,0,0,1,1
28686,10846,0,0,1,1
28686,10848,0,0,1,1
28685,10849,0,0,1,1
28683,10849,0,0,1,1
28665,10854,0,0,1,1
28646,10859,0,0,1,1
28662,10863,0,0,1,1
28670,10867,0,0,1,1
28670,10870,0,0,1,1
28670,10872,0,0,1,1
28671,10874,0,0,1,1
28671,10875,0,0,1,1
28665,10876,0,0,1,1
28665,10879,0,0,1,1
28660,10883,0,0,1,0
28656,10888,0,0,1,0
28652,10894,0,0,1,0
28654,10895,0,0,1,0
28656,10895,0,0,1,0
28656,10895,0,0,1,0
28655,10895,0,0,1,0
