# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
34611,11903,0,1,0,0,0
34606,11904,0,1,0,0,0
34599,11906,0,1,0,0,0
34593,11907,0,1,0,0,0
34588,11908,0,1,0,0,0
34579,11908,0,1,0,0,0
34570,11910,0,1,0,0,0
34565,11910,0,1,0,0,0
34559,11908,0,1,0,0,0
34552,11907,0,1,0,0,0
34546,11907,0,1,0,0,0
34542,11910,0,1,0,0,0
34539,11915,0,1,0,0,0
34534,11920,0,1,0,0,0
34529,11923,0,1,0,0,0
34524,11926,0,1,0,0,0
34520,11928,0,1,0,0,0
34512,11931,0,1,0,0,0
34508,11935,0,1,0,0,0
34501,11937,0,1,0,0,0
34492,11939,0,1,0,0,0
34485,11943,0,1,0,0,0
34479,11943,0,1,0,0,0
34471,11943,0,1,0,0,0
34465,11944,0,1,0,0,0
34460,11945,0,1,0,0,0
34454,11947,0,1,0,0,0
34448,11950,0,1,0,0,0
34441,11951,0,1,0,0,0
34436,11951,0,1,0,0,0
34435,11953,0,1,0,0,0
34430,11955,0,1,0,0,0
34426,11956,0,1,0,0,0
34422,11957,0,1,0,0,0
34420,11958,0,1,0,0,0
34416,11961,0,1,0,0,0
34411,11963,0,1,0,0,0
34406,11965,0,1,0,0,0
34403,11969,0,1,0,0,0
34399,11971,0,1,0,0,0
34395,11975,0,1,0,0,0
34392,11977,0,1,0,0,0
34384,11976,0,1,0,0,0
34382,11979,0,1,0,0,0
34378,11982,0,1,0,0,0
34375,11984,0,1,0,0,0
34375,11987,0,1,0,0,0
34372,11990,0,1,0,0,0
34370,11993,0,1,0,0,0
34367,11995,0,1,0,0,0
34358,11992,0,1,0,0,0
34353,11993,0,1,0,0,0
34347,11994,0,1,0,0,0
34341,11993,0,1,0,0,0
34334,11992,0,1,0,0,0
34333,11995,0,1,0,0,0
34332,11998,0,1,0,0,0
34325,11996,0,1,0,0,0
34320,11996,0,1,0,0,0
34317,11998,0,1,0,0,0
34314,11999,0,1,0,0,0
34314,12001,0,1,0,0,0
34310,12002,0,1,0,0,0
34304,12000,0,1,0,0,0
34300,11999,0,1,0,0,0
34293,11997,0,1,0,0,0
34289,11995,0,1,0,0,0
34287,11997,0,1,0,0,0
34285,11995,0,1,0,0,0
34280,11998,0,1,0,0,0
34275,11999,0,1,0,0,0
34271,12001,0,1,0,0,0
34268,12004,0,1,0,0,0
34265,12005,0,1,0,0,0
34261,12007,0,1,0,0,0
34258,12011,0,1,0,0,0
34255,12011,0,1,0,0,0
34250,12012,0,1,0,0,0
34245,12013,0,1,0,0,0
34238,12013,0,1,0,0,0
34235,12013,0,1,0,0,0
34237,12010,0,1,0,0,0
34234,12010,0,1,0,0,0
34235,12011,0,1,0,0,0
34232,12012,0,1,0,0,0
34230,12011,0,1,0,0,0
34226,12011,0,1,0,0,0
34223,12009,0,1,0,0,0
34218,12009,0,1,0,0,0
34213,12012,0,1,0,0,0
34200,12016,0,1,0,0,0
34193,12019,0,1,0,0,0
34219,12020,0,1,0,0,0
34212,12022,0,1,0,0,0
34211,12022,0,1,0,0,0
34211,12021,0,1,0,0,0
34201,12026,0,1,0,0,0
34200,12028,0,1,0,0,0
34198,12028,0,1,0,0,0
34200,12026,0,1,0,0,0
34200,12027,0,1,0,0,0
34201,12026,0,1,0,0,0
34202,12025,0,1,0,0,0
34197,12027,0,1,0,0,0
34196,12024,0,1,0,0,0
34198,12025,0,1,0,0,0
34197,12024,0,1,0,0,0
34193,12026,0,1,0,0,0
34186,12025,0,1,0,0,0
34185,12026,0,1,0,0,0
34178,12026,0,1,0,0,0
34172,12026,0,1,0,0,0
34170,12027,0,1,0,0,0
34174,12027,0,1,0,0,0
34172,12027,0,1,0,0,0
34168,12029,0,1,0,0,0
34165,12032,0,1,0,0,0
34160,12036,0,1,0,0,0
34159,12039,0,1,0,0,0
34156,12038,0,1,0,0,0
34148,12040,0,1,0,0,0
34143,12043,0,1,0,0,0
34136,12047,0,1,0,0,0
34130,12051,0,1,0,0,0
34125,12055,0,1,0,0,0
34118,12060,0,1,0,0,0
34115,12063,0,1,0,0,0
34108,12068,0,1,0,0,0
34103,12072,0,1,0,0,0
34097,12077,0,1,0,0,0
34091,12080,0,1,0,0,0
34084,12083,0,1,0,0,0
34081,12086,0,1,0,0,0
34076,12090,0,1,0,0,0
34072,12093,0,1,0,0,0
34067,12097,0,1,0,0,0
34060,12097,0,1,0,0,0
34054,12099,0,1,0,0,0
34048,12099,0,1,0,0,0
34043,12100,0,1,0,0,0
34040,12099,0,1,0,0,0
34037,12099,0,1,0,0,0
34035,12102,0,1,0,0,0
34035,12100,0,1,0,0,0
34030,12103,0,1,0,0,0
34026,12107,0,1,0,0,0
34021,12111,0,1,0,0,0
34016,12116,0,1,0,0,0
34010,12118,0,1,0,0,0
34006,12123,0,1,0,0,0
34000,12127,0,1,0,0,0
33998,12131,0,1,0,0,0
33993,12130,0,1,0,0,0
33991,12131,0,1,0,0,0
33988,12131,0,1,0,0,0
33983,12130,0,1,0,0,0
33978,12129,0,1,0,0,0
33972,12128,0,1,0,0,0
33964,12126,0,1,0,0,0
33960,12125,0,1,0,0,0
33958,12123,0,1,0,0,0
33952,12122,0,1,0,0,0
33946,12122,0,1,0,0,0
33940,12123,0,1,0,0,0
33937,12129,0,1,0,0,0
33937,12131,0,1,0,0,0
33936,12132,0,1,0,0,0
33933,12133,0,1,0,0,0
33928,12131,0,1,0,0,0
33927,12131,0,1,0,0,0
33929,12132,0,1,0,0,0
33925,12131,0,1,0,0,0
