# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
28476,10458,0,0,0,0,0
28463,10454,0,0,0,0,0
28465,10455,0,0,0,0,0
28460,10458,0,0,0,0,0
28458,10461,0,0,0,0,0
28455,10465,0,0,0,0,0
28452,10468,0,0,0,0,0
28448,10472,0,0,0,0,0
28444,10471,0,0,0,0,0
28439,10472,0,0,0,0,0
28433,10470,0,0,0,0,0
28427,10472,0,0,0,0,0
28421,10474,0,0,0,0,0
28413,10475,0,0,0,0,0
28408,10477,0,0,0,0,0
28403,10475,0,0,0,0,0
28395,10472,0,0,0,0,0
28392,10468,0,0,0,0,0
28386,10462,0,0,0,0,0
28376,10459,0,0,0,0,0
28364,10456,0,0,0,0,0
28356,10452,0,0,0,0,0
28342,10450,0,0,0,0,0
28326,10448,0,0,0,0,0
28306,10446,0,0,0,0,0
28295,10439,0,0,0,0,0
28283,10434,0,0,0,0,0
28291,10423,0,0,0,0,0
28303,10415,0,0,0,0,0
28301,10414,0,0,0,0,0
28302,10414,0,0,0,0,0
28303,10414,0,0,0,0,0
28301,10412,0,0,0,0,0
28297,10411,0,0,0,0,0
28292,10410,0,0,0,0,0
28286,10411,0,0,0,0,0
28280,10412,0,0,0,0,0
28273,10415,0,0,0,0,0
28270,10416,0,0,0,0,0
28267,10416,0,0,0,0,0
28265,10417,0,0,0,0,0
28259,10417,0,0,0,0,0
28252,10418,0,0,0,0,0
28247,10419,0,0,0,0,0
28240,10420,0,0,0,0,0
28233,10415,0,0,0,0,0
28227,10415,0,0,0,0,0
28219,10412,0,0,0,0,0
28211,10415,0,0,0,0,0
28206,10414,0,0,0,0,0
28197,10416,0,0,0,0,0
28188,10420,0,0,0,0,0
28183,10424,0,0,0,0,0
28174,10427,0,0,0,0,0
28166,10432,0,0,0,0,0
28160,10436,0,0,0,0,0
28158,10440,0,0,0,0,0
28153,10445,0,0,0,0,0
28149,10450,0,0,0,0,0
28149,10450,0,0,0,0,0
28149,10452,0,0,0,0,0
28148,10455,0,0,0,0,0
28146,10461,0,0,0,0,0
28144,10467,0,0,0,0,0
28143,10472,0,0,0,0,0
28138,10474,0,0,0,0,0
28134,10479,0,0,0,0,0
28132,10482,0,0,0,0,0
28129,10489,0,0,0,0,0
28128,10492,0,0,0,0,0
28125,10495,0,0,0,0,0
28123,10503,0,0,0,0,0
28119,10509,0,0,0,0,0
28116,10517,0,0,0,0,0
28113,10526,0,0,0,0,0
28112,10534,0,0,0,0,0
28111,10538,0,0,0,0,0
28104,10547,0,0,0,0,0
28104,10550,0,0,0,0,0
28105,10553,0,0,0,0,0
28106,10556,0,0,0,0,0
28107,10559,0,0,0,0,0
28107,10563,0,0,0,0,0
28107,10567,0,0,0,0,0
28107,10569,0,0,0,0,0
28107,10573,0,0,0,0,0
28104,10576,0,0,0,0,0
28102,10578,0,0,0,0,0
28101,10580,0,0,0,0,0
28099,10582,0,0,0,0,0
28096,10584,0,0,0,0,0
28095,10586,0,0,0,0,0
28095,10590,0,0,0,0,0
28095,10594,0,0,0,0,0
28093,10596,0,0,0,0,0
28091,10600,0,0,0,0,0
28089,10604,0,0,0,0,0
28087,10610,0,0,0,0,0
28086,10616,0,0,0,0,0
28086,10623,0,0,0,0,0
28084,10640,0,0,0,0,0
28082,10646,0,0,0,0,0
28081,10652,0,0,0,0,0
28080,10658,0,0,0,0,0
28079,10664,0,0,0,0,0
28077,10671,0,0,0,0,0
28078,10679,0,0,0,0,0
28075,10686,0,0,0,0,0
28073,10691,0,0,0,0,0
28075,10698,0,0,0,0,0
28073,10701,0,0,0,0,0
28071,10706,0,0,0,0,0
28069,10712,0,0,0,0,0
28067,10720,0,0,0,0,0
28066,10728,0,0,0,0,0
28064,10736,0,0,0,0,0
28064,10744,0,0,0,0,0
28063,10752,0,0,0,0,0
28061,10761,0,0,0,0,0
28061,10769,0,0,0,0,0
28061,10779,0,0,0,0,0
28061,10786,0,0,0,0,0
28061,10794,0,0,0,0,0
28061,10801,0,0,0,0,0
28061,10811,0,0,0,0,0
28060,10820,0,0,0,0,0
28061,10827,0,0,0,0,0
28062,10835,0,0,0,0,0
28062,10843,0,0,0,0,0
28064,10849,0,0,0,0,0
28064,10855,0,0,0,0,0
28064,10862,0,0,0,0,0
28063,10869,0,0,0,0,0
28062,10875,0,0,0,0,0
28062,10881,0,0,0,0,0
28062,10888,0,0,0,0,0
28062,10895,0,0,0,0,0
28064,10902,0,0,0,0,0
28063,10910,0,0,0,0,0
28064,10916,0,0,0,0,0
28064,10921,0,0,0,0,0
28064,10928,0,0,0,0,0
28064,10933,0,0,0,0,0
28063,10938,0,0,0,0,0
28061,10945,0,0,0,0,0
28059,10951,0,0,0,0,0
28057,10957,0,0,0,0,0
28056,10963,0,0,0,0,0
28056,10968,0,0,0,0,0
28056,10975,0,0,0,0,0
28056,10982,0,0,0,0,0
28055,10991,0,0,0,0,0
28054,10999,0,0,0,0,0
28054,11007,0,0,0,0,0
28055,11015,0,0,0,0,0
28056,11023,0,0,0,0,0
28057,11031,0,0,0,0,0
28057,11039,0,0,0,0,0
28057,11048,0,0,0,0,0
28058,11053,0,0,0,0,0
28057,11061,0,0,0,0,0
28056,11068,0,0,0,0,0
28055,11071,0,0,0,0,0
28054,11075,0,0,0,0,0
28052,11083,0,0,0,0,0
28050,11092,0,0,0,0,0
28047,11099,0,0,0,0,0
28044,11106,0,0,0,0,0
28040,11112,0,0,0,0,0
28037,11119,0,0,0,0,0
28033,11126,0,0,0,0,0
28029,11133,0,0,0,0,0
28025,11145,0,0,0,0,0
28022,11155,0,0,0,0,0
28018,11162,0,0,0,0,0
28014,11169,0,0,0,0,0
28010,11175,0,0,0,0,0
28007,11183,0,0,0,0,0
28005,11191,0,0,0,0,0
28002,11198,0,0,0,0,0
28000,11206,0,0,0,0,0
27998,11212,0,0,0,0,0
27997,11220,0,0,0,0,0
27997,11226,0,0,0,0,0
27996,11232,0,0,0,0,0
27996,11238,0,0,0,0,0
27996,11244,0,0,0,0,0
27998,11251,0,0,0,0,0
27997,11258,0,0,0,0,0
27996,11265,0,0,0,0,0
27998,11274,0,0,0,0,0
27997,11282,0,0,0,0,0
27996,11291,0,0,0,0,0
27993,11297,0,0,0,0,0
27991,11306,0,0,0,0,0
27990,11313,0,0,0,0,0
27990,11322,0,0,0,0,0
27991,11328,0,0,0,0,0
27991,11337,0,0,0,0,0
27992,11346,0,0,0,0,0
27992,11353,0,0,0,0,0
27989,11359,0,0,0,0,0
27988,11366,0,0,0,0,0
27989,11371,0,0,0,0,0
27989,11377,0,0,0,0,0
27988,11381,0,0,0,0,0
27987,11383,0,0,0,0,0
27986,11388,0,0,0,0,0
27984,11393,0,0,0,0,0
27982,11397,0,0,0,0,0
27981,11403,0,0,0,0,0
27979,11409,0,0,0,0,0
27977,11413,0,0,0,0,0
27975,11419,0,0,0,0,0
27974,11431,0,0,0,0,0
27970,11440,0,0,0,0,0
27967,11451,0,0,0,0,0
27964,11460,0,0,0,0,0
27963,11467,0,0,0,0,0
27962,11472,0,0,0,0,0
27960,11480,0,0,0,0,0
27958,11487,0,0,0,0,0
27959,11495,0,0,0,0,0
27958,11503,0,0,0,0,0
