# x,y,<bush>,<cookie>,<shadow>,<visibility>
24314,9518,0,1,0,0
24314,9518,0,1,0,0
24314,9516,0,1,0,0
24316,9515,0,1,0,0
24316,9514,0,1,0,0
24316,9514,0,1,0,0
24317,9512,0,1,0,0
24317,9512,0,1,0,0
24317,9509,0,1,0,0
24317,9507,0,1,0,0
24316,9504,0,1,0,0
24314,9502,0,1,0,0
24313,9500,0,1,0,0
24312,9498,0,1,0,0
24312,9495,0,1,0,0
24311,9493,0,1,0,0
24311,9492,0,1,0,0
24312,9490,0,1,0,0
24310,9489,0,1,0,0
24308,9490,0,1,0,0
24306,9490,0,1,0,0
24307,9494,0,1,0,0
24308,9498,0,1,0,0
24305,9502,0,1,0,0
24304,9505,0,1,0,0
24302,9511,0,1,0,0
24302,9516,0,1,0,0
24298,9521,0,1,0,0
24296,9528,0,1,0,0
24298,9535,0,1,0,0
24298,9540,0,1,0,0
24297,9547,0,1,0,0
24298,9555,0,1,0,0
24302,9563,0,1,0,0
24305,9572,0,1,0,0
24304,9580,0,1,0,0
24304,9584,0,1,0,0
24305,9590,0,1,0,0
24304,9594,0,1,0,0
24306,9597,0,1,0,0
24309,9602,0,1,0,0
24309,9607,0,1,0,0
24309,9614,0,1,0,0
24304,9620,0,1,0,0
24302,9624,0,1,0,0
24302,9628,0,1,0,0
24300,9635,0,1,0,0
24300,9644,0,1,0,0
24296,9653,0,1,0,0
24298,9660,0,1,0,0
24298,9667,0,1,0,0
24298,9671,0,1,0,0
24295,9677,0,1,0,0
24293,9680,0,1,0,0
24293,9689,0,1,0,0
24288,9697,0,1,0,0
24287,9705,0,1,0,0
24285,9709,0,1,0,0
24277,9711,0,1,0,0
24269,9715,0,1,0,0
24261,9717,0,1,0,0
24257,9718,0,1,0,0
24254,9724,0,1,0,0
24247,9729,0,1,0,0
24240,9732,0,1,0,0
24235,9734,0,1,0,0
24229,9739,0,1,0,0
24221,9744,0,1,0,0
24216,9748,0,1,0,0
24206,9749,0,1,0,0
24198,9751,0,1,0,0
24189,9753,0,1,0,0
24179,9750,0,1,0,0
24170,9749,0,1,0,0
24162,9749,0,1,0,0
24156,9751,0,1,0,0
24149,9755,0,1,0,0
24144,9759,0,1,0,0
24136,9762,0,1,0,0
24129,9765,0,1,0,0
24123,9768,0,1,0,0
24112,9768,0,1,0,0
24102,9769,0,1,0,0
24092,9773,0,1,0,0
24079,9773,0,1,0,0
24073,9773,0,1,0,0
24066,9773,0,1,0,0
24060,9774,0,1,0,0
24055,9774,0,1,0,0
24049,9774,0,1,0,0
24045,9778,0,1,0,0
24039,9779,0,1,0,0
24033,9783,0,1,0,0
24033,9788,0,1,0,0
24034,9791,0,1,0,0
24029,9795,0,1,0,0
24027,9799,0,1,0,0
24024,9801,0,1,0,0
24024,9800,0,1,0,0
24020,9799,0,1,0,0
24169,9812,0,1,0,0
24169,9813,0,1,0,0
24171,9813,0,1,0,0
24172,9816,0,1,0,0
24172,9819,0,1,0,0
24169,9819,0,1,0,0
24170,9817,0,1,0,0
24171,9816,0,1,0,0
24171,9817,0,1,0,0
24171,9816,0,1,0,0
24171,9816,0,1,0,0
24171,9817,0,1,0,0
24172,9819,0,1,0,0
24173,9819,0,1,0,0
24172,9821,0,1,0,0
24169,9825,0,1,0,0
24167,9827,0,1,0,0
24165,9830,0,1,0,0
24163,9831,0,1,0,0
24161,9835,0,1,0,0
24161,9836,0,1,0,0
24161,9835,0,1,0,0
24159,9837,0,1,0,0
24159,9835,0,1,0,0
24161,9836,0,1,0,0
24161,9836,0,1,0,0
24164,9838,0,1,0,0
24168,9838,0,1,0,0
24170,9839,0,1,0,0
24174,9842,0,1,0,0
24177,9844,0,1,0,0
24180,9845,0,1,0,0
24183,9846,0,1,0,0
24181,9847,0,1,0,0
24180,9848,0,1,0,0
24180,9846,0,1,0,0
24180,9846,0,1,0,0
24180,9846,0,1,0,0
24179,9845,0,1,0,0
24178,9846,0,1,0,0
24177,9845,0,1,0,0
24177,9843,0,1,0,0
24177,9842,0,1,0,0
24179,9842,0,1,0,0
24181,9843,0,1,0,0
24184,9845,0,1,0,0
24183,9845,0,1,0,0
24183,9844,0,1,0,0
24183,9844,0,1,0,0
24183,9843,0,1,0,0
24183,9841,0,1,0,0
24184,9840,0,1,0,0
24185,9840,0,1,0,0
24188,9838,0,1,0,0
24188,9837,0,1,0,0
24189,9839,0,1,0,0
24188,9838,0,1,0,0
24188,9837,0,1,0,0
24188,9835,0,1,0,0
24187,9834,0,1,0,0
24188,9834,0,1,0,0
24189,9835,0,1,0,0
24189,9832,0,1,0,0
24188,9833,0,1,0,0
24188,9832,0,1,0,0
24188,9833,0,1,0,0
24188,9834,0,1,0,0
24189,9833,0,1,0,0
24191,9830,0,1,0,0
24194,9827,0,1,0,0
24194,9826,0,1,0,0
24195,9827,0,1,0,0
24195,9826,0,1,0,0
24197,9824,0,1,0,0
24195,9823,0,1,0,0
24195,9824,0,1,0,0
24196,9824,0,1,0,0
24195,9825,0,1,0,0
24193,9827,0,1,0,0
24192,9825,0,1,0,0
24193,9822,0,1,0,0
24193,9820,0,1,0,0
24194,9818,0,1,0,0
24197,9817,0,1,0,0
24199,9817,0,1,0,0
24204,9816,0,1,0,0
24207,9818,0,1,0,0
24209,9818,0,1,0,0
24210,9818,0,1,0,0
24210,9817,0,1,0,0
24208,9817,0,1,0,0
24210,9818,0,1,0,0
24210,9817,0,1,0,0
24207,9818,0,1,0,0
24207,9818,0,1,0,0
24206,9818,0,1,0,0
24208,9818,0,1,0,0
24211,9819,0,1,0,0
24215,9821,0,1,0,0
24219,9823,0,1,0,0
24260,9823,0,1,0,0
24260,9821,0,1,0,0
24264,9819,0,1,0,0
24268,9816,0,1,0,0
24271,9814,0,1,0,0
24274,9812,0,1,0,0
24279,9811,0,1,0,0
24283,9813,0,1,0,0
24286,9816,0,1,0,0
24289,9817,0,1,0,0
24293,9822,0,1,0,0
24295,9826,0,1,0,0
24298,9828,0,1,0,0
24300,9830,0,1,0,0
24303,9831,0,1,0,0
24301,9831,0,1,0,0
24303,9831,0,1,0,0
24300,9833,0,1,0,0
24298,9831,0,1,0,0
24300,9830,0,1,0,0
24301,9830,0,1,0,0
24303,9828,0,1,0,0
24307,9827,0,1,0,0
24312,9827,0,1,0,0
24316,9826,0,1,0,0
24320,9824,0,1,0,0
24324,9823,0,1,0,0
24330,9820,0,1,0,0
24334,9819,0,1,0,0
24340,9816,0,1,0,0
24345,9814,0,1,0,0
24346,9810,0,1,0,0
24352,9808,0,1,0,0
24354,9805,0,1,0,0
24355,9802,0,1,0,0
24360,9800,0,1,0,0
24364,9797,0,1,0,0
24369,9796,0,1,0,0
24371,9798,0,1,0,0
24372,9798,0,1,0,0
24371,9798,0,1,0,0
24371,9796,0,1,0,0
24370,9796,0,1,0,0
24371,9791,0,1,0,0
24372,9785,0,1,0,0
24376,9786,0,1,0,0
24377,9782,0,1,0,0
24379,9776,0,1,0,0
24383,9773,0,1,0,0
24384,9769,0,1,0,0
24385,9765,0,1,0,0
24386,9760,0,1,0,0
24387,9756,0,1,0,0
24388,9750,0,1,0,0
24389,9744,0,1,0,0
24390,9738,0,1,0,0
24390,9734,0,1,0,0
24390,9730,0,1,0,0
24392,9731,0,1,0,0
24393,9726,0,1,0,0
24394,9725,0,1,0,0
24395,9725,0,1,0,0
24397,9719,0,1,0,0
24397,9717,0,1,0,0
24402,9712,0,1,0,0
24403,9706,0,1,0,0
24410,9699,0,1,0,0
24414,9696,0,1,0,0
24416,9694,0,1,0,0
24419,9689,0,1,0,0
24419,9689,0,1,0,0
24424,9682,0,1,0,0
24426,9676,0,1,0,0
24426,9676,0,1,0,0
24422,9674,0,1,0,0
24421,9670,0,1,0,0
24424,9664,0,1,0,0
24422,9663,0,1,0,0
24420,9661,0,1,0,0
24417,9659,0,1,0,0
24412,9657,0,1,0,0
24410,9653,0,1,0,0
24403,9650,0,1,0,0
24400,9646,0,1,0,0
24393,9645,0,1,0,0
24388,9641,0,1,0,0
24381,9644,0,1,0,0
24377,9644,0,1,0,0
24374,9643,0,1,0,0
24365,9641,0,1,0,0
24360,9640,0,1,0,0
24354,9640,0,1,0,0
24345,9641,0,1,0,0
24339,9643,0,1,0,0
24331,9646,0,1,0,0
24326,9651,0,1,0,0
24320,9654,0,1,0,0
24312,9659,0,1,0,0
24303,9661,0,1,0,0
