# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
27842,11051,0,0,0,0,0,1
27840,11047,0,0,0,0,0,1
27840,11042,0,0,0,0,0,1
27837,11038,0,0,0,0,0,1
27835,11034,0,0,0,0,0,1
27831,11031,0,0,0,0,0,1
27826,11029,0,0,0,0,0,1
27822,11026,0,0,0,0,0,1
27818,11024,0,0,0,0,0,1
27817,11019,0,0,0,0,0,1
27815,11015,0,0,0,0,0,1
27811,11011,0,0,0,0,0,1
27809,11007,0,0,0,0,0,1
27811,11006,0,0,0,0,0,1
27810,11005,0,0,0,0,0,1
27809,11005,0,0,0,0,0,1
27812,11007,0,0,0,0,0,1
27810,11006,0,0,0,0,0,1
27809,11003,0,0,0,0,0,1
27811,11001,0,0,0,0,0,1
27810,10999,0,0,0,0,0,1
27809,10997,0,0,0,0,0,1
27811,10996,0,0,0,0,0,1
27811,10996,0,0,0,0,0,1
27811,10993,0,0,0,0,0,1
27811,10993,0,0,0,0,0,1
27810,10993,0,0,0,0,0,1
27810,10992,0,0,0,0,0,1
27809,10987,0,0,0,0,0,1
27808,10987,0,0,0,0,0,1
27809,10985,0,0,0,0,0,1
27809,10984,0,0,0,0,0,1
27809,10983,0,0,0,0,0,1
27810,10982,0,0,0,0,0,1
27811,10981,0,0,0,0,0,1
27813,10980,0,0,0,0,0,1
27815,10978,0,0,0,0,0,1
27812,10980,0,0,0,0,0,1
27810,10981,0,0,0,0,0,1
27808,10982,0,0,0,0,0,1
27808,10983,0,0,0,0,0,1
27810,10983,0,0,0,0,0,1
27811,10982,0,0,0,0,0,1
27813,10980,0,0,0,0,0,1
27812,10977,0,0,0,0,0,1
27815,10973,0,0,0,0,0,1
27816,10973,0,0,0,0,0,1
27816,10974,0,0,0,0,0,1
27816,10974,0,0,0,0,0,1
27815,10976,0,0,0,0,0,1
27814,10976,0,0,0,0,0,1
27814,10975,0,0,0,0,0,1
27816,10975,0,0,0,0,0,1
27818,10975,0,0,0,0,0,1
27821,10972,0,0,0,0,0,1
27822,10965,0,0,0,0,0,1
27822,10956,0,0,0,0,0,1
27823,10949,0,0,0,0,0,1
27824,10941,0,0,0,0,0,1
27824,10932,0,0,0,0,0,1
27824,10923,0,0,0,0,0,1
27825,10915,0,0,0,0,0,1
27825,10907,0,0,0,0,0,1
27826,10898,0,0,0,0,0,1
27825,10890,0,0,0,0,0,1
27823,10884,0,0,0,0,0,1
27822,10876,0,0,0,0,0,1
27819,10870,0,0,0,0,0,1
27814,10864,0,0,0,0,0,1
27811,10858,0,0,0,0,0,1
27807,10852,0,0,0,0,0,1
27804,10849,0,0,0,0,0,1
27801,10845,0,0,0,0,0,1
27798,10836,0,0,0,0,0,1
27796,10826,0,0,0,0,0,1
27794,10816,0,0,0,0,0,1
27790,10807,0,0,0,0,0,1
27787,10797,0,0,0,0,0,1
27783,10787,0,0,0,0,0,1
27778,10777,0,0,0,0,0,1
27771,10769,0,0,0,0,0,1
27766,10758,0,0,0,0,0,1
27759,10749,0,0,0,0,0,1
27752,10742,0,0,0,0,0,1
27744,10735,0,0,0,1,0,1
27740,10724,0,0,0,1,0,1
27735,10715,0,0,0,1,0,1
27728,10707,0,0,0,1,0,1
27721,10699,0,0,0,1,0,1
27716,10691,0,0,0,1,0,1
27710,10683,0,0,0,1,0,1
27704,10676,0,0,0,1,0,1
27697,10670,0,0,0,1,0,1
27690,10664,0,0,0,0,0,1
27682,10659,0,0,0,0,0,1
27674,10655,0,0,0,0,0,1
27666,10651,0,0,0,1,0,1
27658,10647,0,0,0,1,0,1
27652,10641,0,0,0,1,0,1
27645,10636,0,0,0,1,0,1
27637,10632,0,0,0,1,0,1
27629,10627,0,0,0,1,0,1
27621,10623,0,0,0,1,0,1
27612,10618,0,0,0,0,0,1
27602,10613,0,0,0,0,0,1
27593,10606,0,0,0,0,0,1
27584,10601,0,0,0,0,0,1
27574,10596,0,0,0,0,0,1
27566,10592,0,0,0,0,0,1
27561,10592,0,0,0,0,0,1
27551,10588,0,0,0,0,0,1
27543,10585,0,0,0,0,0,1
27534,10581,0,0,0,0,0,1
27527,10576,0,0,0,0,0,1
27523,10565,0,0,0,0,0,1
27521,10556,0,0,0,0,0,1
27518,10549,0,0,0,0,0,1
27518,10542,0,0,0,0,0,1
27517,10536,0,0,0,0,0,1
27516,10529,0,0,0,0,0,1
27514,10522,0,0,0,0,0,1
27513,10516,0,0,0,0,0,1
27512,10510,0,0,0,0,0,1
27511,10504,0,0,0,0,0,1
27510,10499,0,0,0,0,0,1
27509,10493,0,0,0,0,0,1
27502,10487,0,0,0,0,0,1
27495,10482,0,0,0,0,0,1
27731,10559,0,0,0,0,0,1
27724,10551,0,0,0,0,0,1
27717,10544,0,0,0,0,0,1
27711,10536,0,0,0,0,0,1
27704,10528,0,0,0,0,0,1
27699,10520,0,0,0,0,0,1
27694,10512,0,0,0,0,0,1
27688,10504,0,0,0,0,0,1
27683,10497,0,0,0,0,0,1
27679,10490,0,0,0,1,0,1
27675,10485,0,0,0,1,0,1
27671,10478,0,0,0,1,0,1
27669,10472,0,0,0,1,0,1
27665,10467,0,0,0,1,0,1
27663,10459,0,0,0,1,0,1
27665,10457,0,0,0,1,0,1
27670,10453,0,0,0,1,0,1
27677,10448,0,0,0,1,0,1
27684,10444,0,0,0,1,0,1
27691,10440,0,0,0,1,0,1
27698,10437,0,0,0,1,0,1
27707,10434,0,0,0,1,0,1
27715,10430,0,0,0,1,0,1
27724,10427,0,0,0,1,0,1
27732,10424,0,0,0,1,0,1
27741,10420,0,0,0,1,0,1
27750,10416,0,0,0,1,0,1
27756,10412,0,0,0,1,0,1
27760,10411,0,0,0,0,0,1
27766,10406,0,0,0,0,0,1
27772,10399,0,0,0,0,0,1
27777,10393,0,0,0,0,0,1
27783,10388,0,0,0,0,0,1
27786,10386,0,0,0,0,0,1
27786,10386,0,0,0,0,0,1
27787,10386,0,0,0,0,0,1
27788,10386,0,0,0,0,0,1
27788,10386,0,0,0,0,0,1
27789,10386,0,0,0,0,0,1
27789,10386,0,0,0,0,0,1
27789,10387,0,0,0,0,0,1
27789,10387,0,0,0,0,0,1
27788,10387,0,0,0,0,0,1
27787,10386,0,0,0,0,0,1
27787,10386,0,0,0,0,0,1
27787,10385,0,0,0,0,0,1
27786,10384,0,0,0,0,0,1
27786,10382,0,0,0,0,0,1
27786,10381,0,0,0,0,0,1
27790,10376,0,0,0,0,0,1
27793,10369,0,0,0,0,0,1
27796,10368,0,0,0,0,0,1
27799,10367,0,0,0,0,0,1
27805,10367,0,0,0,0,0,1
27808,10365,0,0,0,0,0,1
27811,10364,0,0,0,0,0,1
27814,10361,0,0,0,0,0,1
27816,10360,0,0,0,0,0,1
27820,10360,0,0,0,0,0,1
27824,10361,0,0,0,0,0,1
27829,10362,0,0,0,0,0,1
27831,10365,0,0,0,0,0,1
27835,10367,0,0,0,0,0,1
27838,10366,0,0,0,1,0,1
27839,10366,0,0,0,1,0,1
27841,10366,0,0,0,1,0,1
27841,10366,0,0,0,1,0,1
27841,10367,0,0,0,1,0,1
27840,10367,0,0,0,1,0,1
27840,10367,0,0,0,1,0,1
27840,10368,0,0,0,1,0,1
27840,10369,0,0,0,1,0,1
27839,10369,0,0,0,1,0,1
27841,10371,0,0,0,1,0,1
27842,10373,0,0,0,1,0,1
27846,10377,0,0,0,1,0,1
27850,10381,0,0,0,1,0,1
27856,10384,0,0,0,1,0,1
27862,10388,0,0,0,1,0,1
27867,10392,0,0,0,1,0,1
27873,10395,0,0,0,1,0,1
27880,10400,0,0,0,1,0,1
27884,10404,0,0,0,1,0,1
27890,10408,0,0,0,1,0,1
27896,10413,0,0,0,1,0,1
27903,10419,0,0,0,1,0,1
27908,10424,0,0,0,1,0,1
27915,10430,0,0,0,1,0,1
27919,10436,0,0,0,1,0,1
27926,10440,0,0,0,1,0,1
27930,10443,0,0,0,1,0,1
27935,10449,0,0,0,1,0,1
27941,10452,0,0,0,1,0,1
27943,10455,0,0,0,1,0,1
27943,10456,0,0,0,1,0,1
27944,10456,0,0,0,1,0,1
27944,10457,0,0,0,1,0,1
27943,10458,0,0,0,1,0,1
27942,10459,0,0,0,1,0,1
27942,10459,0,0,0,1,0,1
27939,10462,0,0,0,0,0,1
27941,10462,0,0,0,0,0,1
27941,10465,0,0,0,0,0,1
27940,10465,0,0,0,0,1,1
27938,10466,0,0,0,0,1,1
27936,10470,0,0,0,0,1,1
27937,10471,0,0,0,0,1,1
27938,10470,0,0,0,0,1,1
27939,10472,0,0,0,0,1,1
27942,10472,0,0,0,0,1,1
27945,10473,0,0,0,0,1,1
27947,10475,0,0,0,0,1,1
27949,10478,0,0,0,0,1,1
27952,10480,0,0,0,0,1,1
27957,10480,0,0,0,0,1,1
27958,10485,0,0,0,0,1,1
27960,10488,0,0,0,0,1,1
27964,10490,0,0,0,0,1,1
27966,10493,0,0,0,0,1,1
27967,10495,0,0,0,0,1,1
27969,10496,0,0,0,0,1,1
27970,10497,0,0,0,0,1,1
27969,10498,0,0,0,0,1,1
27969,10498,0,0,0,0,1,1
27968,10497,0,0,0,0,1,1
27966,10496,0,0,0,0,1,1
27964,10493,0,0,0,0,1,1
27961,10492,0,0,0,0,1,1
27958,10489,0,0,0,0,1,1
27954,10485,0,0,0,0,1,1
27949,10483,0,0,0,0,1,1
27947,10478,0,0,0,0,1,1
27944,10475,0,0,0,0,1,1
27941,10472,0,0,0,0,1,1
27939,10472,0,0,0,0,1,1
27939,10472,0,0,0,0,1,1
27939,10472,0,0,0,0,1,1
27938,10473,0,0,0,0,1,1
27941,10473,0,0,0,0,1,1
27939,10473,0,0,0,0,1,1
27939,10474,0,0,0,0,1,1
27938,10476,0,0,0,0,1,1
27936,10477,0,0,0,0,1,1
27936,10478,0,0,0,0,1,1
27937,10479,0,0,0,0,1,1
27937,10480,0,0,0,0,0,1
27937,10481,0,0,0,0,0,1
27939,10484,0,0,0,0,0,1
27943,10485,0,0,0,0,0,1
27945,10488,0,0,0,0,0,1
27946,10490,0,0,0,0,0,1
27948,10493,0,0,0,0,0,1
27949,10497,0,0,0,0,0,1
27948,10503,0,0,0,0,0,1
27948,10507,0,0,0,0,0,1
27948,10512,0,0,0,0,0,1
27948,10517,0,0,0,0,0,1
27948,10523,0,0,0,0,0,1
27948,10530,0,0,0,0,0,1
27949,10534,0,0,0,0,0,1
27950,10541,0,0,0,0,0,1
27950,10548,0,0,0,0,0,1
27952,10554,0,0,0,0,0,1
27954,10560,0,0,0,0,0,1
27956,10567,0,0,0,0,0,1
27959,10573,0,0,0,0,0,1
27963,10579,0,0,0,0,0,1
27967,10584,0,0,0,0,0,1
27971,10590,0,0,0,0,0,1
27973,10592,0,0,0,0,0,1
27974,10594,0,0,0,0,0,1
27978,10597,0,0,0,0,0,1
27983,10600,0,0,0,0,0,1
27987,10603,0,0,0,0,0,1
27993,10607,0,0,0,0,0,1
27999,10610,0,0,0,0,0,1
28004,10612,0,0,0,0,0,1
28010,10617,0,0,0,0,0,1
28016,10620,0,0,0,0,0,1
28018,10621,0,0,0,0,0,1
28021,10622,0,0,0,0,0,1
28024,10625,0,0,0,0,0,1
28028,10626,0,0,0,0,0,1
28029,10626,0,0,0,0,0,1
28029,10626,0,0,0,0,0,1
28028,10626,0,0,0,0,0,1
28030,10626,0,0,0,0,0,1
28030,10627,0,0,0,0,0,1
28029,10627,0,0,0,0,0,1
28034,10632,0,0,0,0,0,1
28039,10636,0,0,0,0,0,1
28042,10638,0,0,0,0,0,1
28045,10639,0,0,0,0,0,1
28046,10638,0,0,0,0,0,1
28046,10637,0,0,0,0,0,1
28046,10637,0,0,0,0,0,1
28046,10636,0,0,0,0,0,1
28046,10635,0,0,0,0,0,1
28047,10634,0,0,0,0,0,1
28050,10635,0,0,0,0,0,1
28046,10634,0,0,0,0,0,1
28048,10636,0,0,0,0,0,1
28049,10639,0,0,0,0,0,1
28052,10641,0,0,0,0,0,1
28054,10644,0,0,0,0,0,1
28056,10645,0,0,0,0,0,1
28055,10645,0,0,0,0,0,1
28057,10644,0,0,0,0,0,1
28055,10645,0,0,0,0,0,1
28055,10645,0,0,0,0,0,1
28058,10646,0,0,0,0,0,1
28061,10649,0,0,0,0,0,1
28061,10652,0,0,0,0,0,1
28059,10653,0,0,0,0,0,1
28061,10657,0,0,0,0,0,1
28061,10660,0,0,0,0,0,1
28062,10660,0,0,0,0,0,1
28061,10661,0,0,0,0,0,1
28065,10657,0,0,0,0,0,1
28066,10655,0,0,0,0,0,1
28065,10655,0,0,0,0,0,1
28065,10655,0,0,0,0,0,1
28065,10656,0,0,0,0,0,1
28062,10656,0,0,0,0,0,1
28061,10661,0,0,0,0,0,1
28060,10664,0,0,0,0,0,1
28059,10665,0,0,0,0,0,1
28058,10664,0,0,0,0,0,1
28057,10665,0,0,0,0,0,1
28055,10669,0,0,0,0,0,1
28055,10668,0,0,0,0,0,1
28059,10668,0,0,0,0,0,1
28060,10669,0,0,0,0,0,1
28060,10667,0,0,0,0,0,1
28060,10667,0,0,0,0,0,1
28060,10669,0,0,0,0,0,1
28059,10670,0,0,0,0,0,1
28056,10671,0,0,0,0,0,1
28056,10667,0,0,0,0,0,1
28056,10667,0,0,0,0,0,1
28059,10668,0,0,0,0,0,1
28056,10669,0,0,0,0,0,1
28056,10670,0,0,0,0,0,1
28056,10669,0,0,0,0,0,1
28057,10672,0,0,0,0,0,1
28058,10669,0,0,0,0,0,1
28058,10667,0,0,0,0,0,1
28061,10667,0,0,0,0,0,1
28064,10669,0,0,0,0,0,1
28065,10674,0,0,0,0,0,1
28068,10675,0,0,0,0,0,1
28071,10677,0,0,0,0,0,1
28074,10677,0,0,0,0,0,1
28076,10682,0,0,0,0,0,1
28081,10684,0,0,0,0,0,1
28081,10688,0,0,0,0,0,1
28081,10691,0,0,0,0,0,1
28084,10695,0,0,0,0,0,1
28087,10695,0,0,0,0,0,1
28086,10695,0,0,0,0,0,1
28087,10695,0,0,0,0,0,1
28088,10694,0,0,0,0,0,1
28085,10696,0,0,0,0,0,1
28080,10695,0,0,0,0,0,1
28082,10693,0,0,0,0,0,1
28082,10693,0,0,0,0,0,1
28084,10691,0,0,0,0,0,1
28083,10693,0,0,0,0,0,1
28084,10692,0,0,0,0,0,1
28084,10694,0,0,0,0,0,1
28087,10698,0,0,0,0,0,1
28092,10698,0,0,0,0,0,1
28094,10698,0,0,0,0,0,1
28092,10698,0,0,0,0,0,1
28097,10698,0,0,0,0,0,1
28101,10697,0,0,0,0,0,1
28105,10695,0,0,0,0,0,1
28108,10699,0,0,0,0,0,1
28112,10698,0,0,0,0,0,1
28118,10701,0,0,0,0,0,1
28122,10703,0,0,0,0,0,1
28126,10705,0,0,0,0,0,1
28128,10706,0,0,0,0,0,1
28129,10710,0,0,0,0,0,1
28128,10711,0,0,0,0,0,1
28128,10716,0,0,0,0,0,1
28129,10719,0,0,0,0,0,1
28127,10723,0,0,0,0,0,1
28126,10726,0,0,0,0,0,1
28129,10726,0,0,0,0,0,1
28133,10729,0,0,0,0,0,1
28134,10731,0,0,0,0,0,1
28133,10732,0,0,0,0,0,1
28134,10733,0,0,0,0,0,1
28134,10735,0,0,0,0,0,1
28130,10736,0,0,0,0,0,1
28129,10736,0,0,0,0,0,1
28128,10737,0,0,0,0,0,1
28130,10736,0,0,0,0,0,1
28137,10736,0,0,0,0,0,1
28135,10737,0,0,0,0,0,1
28136,10737,0,0,0,0,0,1
28136,10739,0,0,0,0,0,1
28138,10742,0,0,0,0,0,1
28135,10743,0,0,0,0,0,1
28133,10747,0,0,0,0,0,1
28131,10750,0,0,0,0,0,1
28130,10752,0,0,0,0,0,1
28128,10751,0,0,0,0,0,1
28126,10754,0,0,0,0,0,1
28123,10754,0,0,0,0,0,1
28127,10754,0,0,0,0,0,1
28127,10755,0,0,0,0,0,1
28129,10752,0,0,0,0,0,1
28129,10749,0,0,0,0,0,1
28128,10750,0,0,0,0,0,1
28126,10749,0,0,0,0,0,1
28125,10752,0,0,0,0,0,1
28123,10756,0,0,0,0,0,1
28119,10760,0,0,0,0,0,1
28117,10764,0,0,0,0,0,1
28116,10770,0,0,0,0,0,1
28113,10775,0,0,0,0,0,1
28111,10780,0,0,0,0,0,1
28108,10785,0,0,0,0,0,1
28107,10787,0,0,0,0,0,1
28107,10789,0,0,0,0,0,1
28106,10789,0,0,0,0,0,1
28106,10789,0,0,0,0,0,1
28104,10788,0,0,0,0,0,1
28104,10788,0,0,0,0,0,1
28103,10789,0,0,0,0,0,1
28102,10790,0,0,0,0,0,1
28098,10793,0,0,0,0,0,1
28095,10797,0,0,0,0,0,1
28091,10802,0,0,0,0,0,1
28087,10806,0,0,0,0,0,1
28086,10807,0,0,0,0,0,1
28085,10808,0,0,0,0,0,1
28084,10808,0,0,0,0,0,1
28084,10806,0,0,0,0,0,1
28085,10806,0,0,0,0,0,1
28086,10804,0,0,0,0,0,1
28087,10806,0,0,0,0,0,1
28087,10806,0,0,0,0,0,1
28089,10806,0,0,0,0,0,1
28090,10809,0,0,0,0,0,1
28090,10814,0,0,0,0,0,1
28088,10822,0,0,0,0,0,1
28087,10830,0,0,0,0,0,1
28087,10835,0,0,0,0,0,1
28087,10842,0,0,0,0,0,1
28087,10849,0,0,0,0,0,1
28085,10854,0,0,0,0,0,1
28084,10856,0,0,0,0,0,1
