# x,y,<bush>,<cookie>,<shadow>,<visibility>
28090,10750,0,0,0,0
28090,10750,0,0,0,0
28091,10749,0,0,0,0
28090,10751,0,0,0,0
28089,10754,0,0,0,0
28090,10751,0,0,0,0
28091,10749,0,0,0,0
28091,10750,0,0,0,0
28090,10749,0,0,0,0
28091,10750,0,0,0,0
28089,10750,0,0,0,0
28089,10750,0,0,0,0
28090,10751,0,0,0,0
28091,10749,0,0,0,0
28091,10749,0,0,0,0
28091,10749,0,0,0,0
28090,10748,0,0,0,0
28085,10746,0,0,0,0
28078,10744,0,0,0,0
28071,10743,0,0,0,0
28067,10742,0,0,0,0
28067,10737,0,0,0,0
28067,10731,0,0,0,0
28066,10726,0,0,0,0
28064,10720,0,0,0,0
28068,10718,0,0,0,0
28068,10710,0,0,0,0
28067,10705,0,0,0,0
28067,10699,0,0,0,0
28068,10693,0,0,0,0
28067,10690,0,0,0,0
28068,10687,0,0,0,0
28067,10685,0,0,0,0
28070,10683,0,0,0,0
28068,10684,0,0,0,0
28068,10683,0,0,0,0
28067,10684,0,0,0,0
28067,10686,0,0,0,0
28069,10684,0,0,0,0
28067,10686,0,0,0,0
28068,10686,0,0,0,0
28063,10687,0,0,0,0
28059,10684,0,0,0,0
28055,10680,0,0,0,0
28051,10677,0,0,0,0
28051,10671,0,0,0,0
28053,10669,0,0,0,0
28051,10661,0,0,0,0
28048,10655,0,0,0,0
28043,10651,0,0,0,0
28041,10645,0,0,0,0
28040,10642,0,0,0,0
28040,10642,0,0,0,0
28037,10638,0,0,0,0
28033,10637,0,0,0,0
28029,10634,0,0,0,0
28026,10633,0,0,0,0
28024,10630,0,0,0,0
28019,10625,0,0,0,0
28013,10620,0,0,0,0
28009,10619,0,0,0,0
28004,10613,0,0,0,0
28000,10610,0,0,0,0
27999,10610,0,0,0,0
27999,10608,0,0,0,0
27998,10605,0,0,0,0
27998,10603,0,0,0,0
27997,10596,0,0,0,0
27992,10588,0,0,0,0
27988,10585,0,0,0,0
27990,10583,0,0,0,0
27992,10579,0,0,0,0
27990,10574,0,0,0,0
27989,10564,0,0,0,0
27986,10553,0,0,0,0
27981,10544,0,0,0,0
27980,10537,0,0,0,0
27981,10528,0,0,0,0
27977,10520,0,0,0,0
27976,10517,0,0,0,0
27974,10513,0,0,0,0
27973,10509,0,0,0,0
27973,10503,0,0,0,0
27973,10496,0,0,0,0
27978,10489,0,0,0,0
27984,10482,0,0,0,0
27987,10474,0,0,0,0
27993,10463,0,0,0,0
27995,10449,0,0,0,0
28002,10439,0,0,0,0
28008,10434,0,0,0,0
28017,10425,0,0,0,0
28020,10418,0,0,0,0
28024,10412,0,0,0,0
28025,10405,0,0,0,0
28025,10394,0,0,0,0
28034,10386,0,0,0,0
28034,10373,0,0,0,0
28041,10363,0,0,0,0
28048,10352,0,0,0,0
28004,10272,0,0,0,0
28010,10262,0,0,0,0
28020,10255,0,0,0,0
28029,10244,0,0,0,0
28033,10233,0,0,0,0
28038,10222,0,0,0,0
28044,10213,0,0,0,0
28049,10202,0,0,0,0
28054,10186,0,0,0,0
28059,10170,0,0,0,0
28066,10159,0,0,0,0
28074,10148,0,0,0,0
28080,10133,0,0,0,0
28091,10121,0,0,0,0
28098,10109,0,0,0,0
28098,10097,0,0,0,0
28104,10089,0,0,0,0
28108,10081,0,0,0,0
28110,10072,0,0,0,0
28113,10065,0,0,0,0
28114,10057,0,0,0,0
28119,10053,0,0,0,0
28126,10044,0,0,0,0
28129,10031,0,0,0,0
28136,10025,0,0,0,0
28143,10017,0,0,0,0
28146,10012,0,0,0,0
28151,10006,0,0,0,0
28156,9998,0,0,0,0
28160,9989,0,0,0,0
28161,9984,0,0,0,0
28162,9977,0,0,0,0
28164,9971,0,0,0,0
28165,9966,0,0,0,0
28168,9957,0,0,0,0
28167,9944,0,0,0,0
28166,9936,0,0,0,0
28167,9930,0,0,0,0
28166,9922,0,0,0,0
28171,9915,0,0,0,0
28173,9903,0,0,0,0
28178,9894,0,0,0,0
28184,9886,0,0,0,0
28188,9877,0,0,0,0
28194,9868,0,0,0,0
28195,9861,0,0,0,0
28200,9853,0,0,0,0
28201,9841,0,0,0,0
28199,9828,0,0,0,0
28197,9817,0,0,0,0
28195,9807,0,0,0,0
28191,9801,0,0,0,0
28184,9795,0,0,0,0
28179,9789,0,0,0,0
28173,9785,0,0,0,0
28169,9779,0,0,0,0
28164,9774,0,0,0,0
28160,9770,0,0,0,0
28154,9763,0,0,0,0
28150,9756,0,0,0,0
28145,9748,0,0,0,0
28140,9741,0,0,0,0
28136,9733,0,0,0,0
28130,9727,0,0,0,0
28126,9721,0,0,0,0
28120,9712,0,0,0,0
28116,9706,0,0,0,0
28111,9699,0,0,0,0
28106,9692,0,0,0,0
28101,9686,0,0,0,0
28096,9681,0,0,0,0
28089,9676,0,0,0,0
28084,9671,0,0,0,0
28078,9667,0,0,0,0
28073,9663,0,0,0,0
28066,9658,0,0,0,0
28061,9654,0,0,0,0
28057,9649,0,0,0,0
28052,9641,0,0,0,0
28046,9635,0,0,0,0
28041,9629,0,0,0,0
28034,9625,0,0,0,0
28029,9618,0,0,0,0
28023,9612,0,0,0,0
28017,9606,0,0,0,0
28011,9602,0,0,0,0
28002,9597,0,0,0,0
27996,9593,0,0,0,0
27988,9591,0,0,0,0
27980,9588,0,0,0,0
27972,9582,0,0,0,0
27966,9575,0,0,0,0
27958,9569,0,0,0,0
27954,9563,0,0,0,0
27947,9557,0,0,0,0
27941,9551,0,0,0,0
27936,9546,0,0,0,0
27932,9539,0,0,0,0
27926,9532,0,0,0,0
27918,9524,0,0,0,0
27914,9521,0,0,0,0
27908,9517,0,0,0,0
27901,9510,0,0,0,0
27896,9502,0,0,0,0
27887,9495,0,0,0,0
27882,9489,0,0,0,0
27876,9483,0,0,0,0
27870,9478,0,0,0,0
27864,9473,0,0,0,0
27859,9468,0,0,0,0
27854,9463,0,0,0,0
27850,9457,0,0,0,0
27847,9451,0,0,0,0
27843,9444,0,0,0,0
27840,9438,0,0,0,0
27838,9434,0,0,0,0
27833,9427,0,0,0,0
27829,9420,0,0,0,0
27826,9415,0,0,0,0
27821,9411,0,0,0,0
27815,9409,0,0,0,0
27811,9403,0,0,0,0
27805,9398,0,0,0,0
27800,9394,0,0,0,0
27796,9392,0,0,0,0
27791,9387,0,0,0,0
27786,9383,0,0,0,0
27781,9379,0,0,0,0
27774,9372,0,0,0,0
27767,9365,0,0,0,0
27759,9360,0,0,0,0
27752,9354,0,0,0,0
27746,9349,0,0,0,0
27740,9344,0,0,0,0
27733,9338,0,0,0,0
27727,9332,0,0,0,0
27723,9327,0,0,0,0
27719,9320,0,0,0,0
27716,9313,0,0,0,0
27713,9307,0,0,0,0
27708,9304,0,0,0,0
27705,9297,0,0,0,0
27703,9291,0,0,0,0
27698,9284,0,0,0,0
27694,9278,0,0,0,0
27689,9271,0,0,0,0
27684,9265,0,0,0,0
27680,9259,0,0,0,0
27677,9255,0,0,0,0
27671,9250,0,0,0,0
27665,9246,0,0,0,0
27658,9240,0,0,0,0
27652,9234,0,0,0,0
27646,9227,0,0,0,0
27641,9221,0,0,0,0
27636,9216,0,0,0,0
27631,9213,0,0,0,0
27627,9208,0,0,0,0
27622,9202,0,0,0,0
27619,9197,0,0,0,0
27614,9191,0,0,0,0
27611,9187,0,0,0,0
27608,9182,0,0,0,0
27606,9177,0,0,0,0
27600,9171,0,0,0,0
27594,9164,0,0,0,0
27591,9158,0,0,0,0
27589,9152,0,0,0,0
27586,9146,0,0,0,0
27581,9141,0,0,0,0
27578,9137,0,0,0,0
27572,9130,0,0,0,0
27567,9126,0,0,0,0
27563,9118,0,0,0,0
27560,9109,0,0,0,0
27555,9102,0,0,0,0
27552,9097,0,0,0,0
27548,9092,0,0,0,0
27543,9086,0,0,0,0
27540,9080,0,0,0,0
27536,9076,0,0,0,0
27532,9072,0,0,0,0
27526,9069,0,0,0,0
27525,9065,0,0,0,0
27518,9062,0,0,0,0
27511,9058,0,0,0,0
27508,9055,0,0,0,0
27504,9051,0,0,0,0
27500,9048,0,0,0,0
27497,9044,0,0,0,0
27495,9039,0,0,0,0
27492,9033,0,0,0,0
27489,9027,0,0,0,0
27486,9023,0,0,0,0
27482,9016,0,0,0,0
27479,9010,0,0,0,0
27475,9005,0,0,0,0
27470,9000,0,0,0,0
27464,8995,0,0,0,0
27458,8989,0,0,0,0
27454,8978,0,0,0,0
27453,8972,0,0,0,0
27448,8967,0,0,0,0
