# x,y,<bush>,<cookie>,<shadow>,<visibility>
19160,7973,0,1,0,0
19164,7973,0,1,0,0
19167,7973,0,1,0,0
19171,7973,0,1,0,0
19177,7971,0,1,0,0
19179,7971,0,1,0,0
19184,7972,0,1,0,0
19187,7974,0,1,0,0
19190,7975,0,1,0,0
19191,7976,0,1,0,0
19191,7978,0,1,0,0
19191,7978,0,1,0,0
19190,7978,0,1,0,0
19190,7977,0,1,0,0
19190,7973,0,1,0,0
19190,7978,0,1,0,0
19192,7979,0,1,0,0
19192,7980,0,1,0,0
19193,7980,0,1,0,0
19196,7978,0,1,0,0
19200,7980,0,1,0,0
19203,7983,0,1,0,0
19207,7984,0,1,0,0
19211,7987,0,1,0,0
19215,7992,0,1,0,0
19217,7993,0,1,0,0
19222,7995,0,1,0,0
19227,7997,0,1,0,0
19233,7999,0,1,0,0
19239,8001,0,1,0,0
19244,8001,0,1,0,0
19249,8002,0,1,0,0
19253,8002,0,1,0,0
19257,8003,0,1,0,0
19262,8002,0,1,0,0
19263,8005,0,1,0,0
19264,8006,0,1,0,0
19268,8003,0,1,0,0
19268,8006,0,1,0,0
19268,8006,0,1,0,0
19269,8006,0,1,0,0
19267,8006,0,1,0,0
19267,8006,0,1,0,0
19269,8006,0,1,0,0
19270,8005,0,1,0,0
19270,8005,0,1,0,0
19268,8006,0,1,0,0
19269,8007,0,1,0,0
19269,8009,0,1,0,0
19270,8013,0,1,0,0
19272,8017,0,1,0,0
19274,8020,0,1,0,0
19278,8021,0,1,0,0
19277,8027,0,1,0,0
19279,8031,0,1,0,0
19280,8036,0,1,0,0
19282,8037,0,1,0,0
19282,8036,0,1,0,0
19281,8038,0,1,0,0
19279,8038,0,1,0,0
19281,8036,0,1,0,0
19281,8037,0,1,0,0
19282,8038,0,1,0,0
19283,8036,0,1,0,0
19284,8035,0,1,0,0
19286,8039,0,1,0,0
19288,8041,0,1,0,0
19290,8044,0,1,0,0
19292,8047,0,1,0,0
19294,8051,0,1,0,0
19295,8052,0,1,0,0
19296,8051,0,1,0,0
19296,8051,0,1,0,0
19298,8055,0,1,0,0
19299,8054,0,1,0,0
19299,8055,0,1,0,0
19300,8054,0,1,0,0
19304,8055,0,1,0,0
19304,8053,0,1,0,0
19305,8055,0,1,0,0
19309,8058,0,1,0,0
19313,8058,0,1,0,0
19314,8062,0,1,0,0
19312,8062,0,1,0,0
19313,8059,0,1,0,0
19313,8058,0,1,0,0
19315,8055,0,1,0,0
19315,8055,0,1,0,0
19314,8055,0,1,0,0
19312,8056,0,1,0,0
19312,8056,0,1,0,0
19312,8059,0,1,0,0
19311,8058,0,1,0,0
19315,8058,0,1,0,0
19319,8060,0,1,0,0
19326,8062,0,1,0,0
19327,8064,0,1,0,0
19328,8066,0,1,0,0
19331,8067,0,1,0,0
19337,8067,0,1,0,0
19346,8076,0,1,0,0
19348,8076,0,1,0,0
19352,8078,0,1,0,0
19355,8080,0,1,0,0
19355,8081,0,1,0,0
19355,8078,0,1,0,0
19355,8079,0,1,0,0
19354,8082,0,1,0,0
19356,8082,0,1,0,0
19354,8082,0,1,0,0
19355,8085,0,1,0,0
19355,8086,0,1,0,0
19354,8087,0,1,0,0
19355,8089,0,1,0,0
19356,8090,0,1,0,0
19356,8095,0,1,0,0
19356,8097,0,1,0,0
19356,8101,0,1,0,0
19357,8102,0,1,0,0
19355,8102,0,1,0,0
19353,8103,0,1,0,0
19353,8105,0,1,0,0
19352,8103,0,1,0,0
19352,8107,0,1,0,0
19350,8111,0,1,0,0
19351,8113,0,1,0,0
19349,8113,0,1,0,0
19348,8112,0,1,0,0
19348,8110,0,1,0,0
19349,8113,0,1,0,0
19350,8114,0,1,0,0
19348,8112,0,1,0,0
19348,8109,0,1,0,0
19347,8108,0,1,0,0
19348,8107,0,1,0,0
19346,8105,0,1,0,0
19347,8108,0,1,0,0
19348,8107,0,1,0,0
19345,8110,0,1,0,0
19346,8113,0,1,0,0
19346,8113,0,1,0,0
19346,8113,0,1,0,0
19346,8111,0,1,0,0
19345,8111,0,1,0,0
19344,8109,0,1,0,0
19343,8108,0,1,0,0
19344,8109,0,1,0,0
19343,8108,0,1,0,0
19343,8108,0,1,0,0
19345,8112,0,1,0,0
19345,8116,0,1,0,0
19346,8121,0,1,0,0
19348,8125,0,1,0,0
19348,8129,0,1,0,0
19349,8132,0,1,0,0
19345,8139,0,1,0,0
19344,8143,0,1,0,0
19344,8148,0,1,0,0
19343,8151,0,1,0,0
19342,8150,0,1,0,0
19342,8149,0,1,0,0
19342,8147,0,1,0,0
19342,8148,0,1,0,0
19343,8147,0,1,0,0
19343,8147,0,1,0,0
19342,8150,0,1,0,0
19344,8152,0,1,0,0
19347,8155,0,1,0,0
19351,8159,0,1,0,0
19353,8162,0,1,0,0
19350,8167,0,1,0,0
19346,8170,0,1,0,0
19342,8172,0,1,0,0
19339,8173,0,1,0,0
19337,8174,0,1,0,0
19337,8177,0,1,0,0
19336,8181,0,1,0,0
19334,8185,0,1,0,0
19334,8189,0,1,0,0
19334,8194,0,1,0,0
19333,8198,0,1,0,0
19333,8199,0,1,0,0
19334,8201,0,1,0,0
19334,8203,0,1,0,0
19332,8202,0,1,0,0
19334,8200,0,1,0,0
19332,8203,0,1,0,0
19332,8201,0,1,0,0
19331,8204,0,1,0,0
19334,8200,0,1,0,0
19338,8198,0,1,0,0
19333,8201,0,1,0,0
19333,8202,0,1,0,0
19333,8204,0,1,0,0
19330,8206,0,1,0,0
19327,8209,0,1,0,0
19326,8212,0,1,0,0
19323,8214,0,1,0,0
19320,8216,0,1,0,0
19314,8219,0,1,0,0
19312,8217,0,1,0,0
19312,8219,0,1,0,0
19311,8223,0,1,0,0
19309,8223,0,1,0,0
19307,8223,0,1,0,0
19303,8224,0,1,0,0
19301,8226,0,1,0,0
19299,8224,0,1,0,0
19298,8223,0,1,0,0
19295,8227,0,1,0,0
19294,8226,0,1,0,0
19294,8226,0,1,0,0
19295,8225,0,1,0,0
19295,8226,0,1,0,0
19293,8226,0,1,0,0
19292,8227,0,1,0,0
19293,8226,0,1,0,0
19292,8226,0,1,0,0
19294,8229,0,1,0,0
19292,8233,0,1,0,0
19293,8237,0,1,0,0
19292,8241,0,1,0,0
19292,8237,0,1,0,0
19289,8238,0,1,0,0
19287,8239,0,1,0,0
19287,8240,0,1,0,0
19288,8242,0,1,0,0
19288,8240,0,1,0,0
19287,8243,0,1,0,0
