# x,y,<bush>,<cookie>,<shadow>,<visibility>
28159,10820,0,0,0,0
28159,10821,0,0,0,0
28162,10817,0,0,0,0
28159,10815,0,0,0,0
28157,10815,0,0,0,0
28158,10814,0,0,0,0
28160,10813,0,0,0,0
28159,10811,0,0,0,0
28159,10810,0,0,0,0
28160,10807,0,0,0,0
28161,10805,0,0,0,0
28164,10801,0,0,0,0
28166,10798,0,0,0,0
28164,10796,0,0,0,0
28163,10794,0,0,0,0
28165,10788,0,0,0,0
28166,10784,0,0,0,0
28166,10779,0,0,0,0
28165,10776,0,0,0,0
28168,10770,0,0,0,0
28167,10766,0,0,0,0
28170,10760,0,0,0,0
28172,10755,0,0,0,0
28170,10750,0,0,0,0
28172,10744,0,0,0,0
28172,10738,0,0,0,0
28173,10734,0,0,0,0
28174,10730,0,0,0,0
28176,10725,0,0,0,0
28178,10719,0,0,0,0
28177,10713,0,0,0,0
28176,10708,0,0,0,0
28177,10706,0,0,0,0
28180,10702,0,0,0,0
28179,10699,0,0,0,0
28180,10695,0,0,0,0
28179,10690,0,0,0,0
28180,10685,0,0,0,0
28180,10680,0,0,0,0
28179,10673,0,0,0,0
28178,10670,0,0,0,0
28178,10664,0,0,0,0
28181,10657,0,0,0,0
28181,10651,0,0,0,0
28181,10648,0,0,0,0
28179,10645,0,0,0,0
28179,10641,0,0,0,0
28182,10640,0,0,0,0
28182,10637,0,0,0,0
28181,10634,0,0,0,0
28181,10627,0,0,0,0
28180,10625,0,0,0,0
28179,10623,0,0,0,0
28181,10616,0,0,0,0
28182,10612,0,0,0,0
28182,10609,0,0,0,0
28183,10605,0,0,0,0
28181,10600,0,0,0,0
28183,10596,0,0,0,0
28185,10591,0,0,0,0
28186,10587,0,0,0,0
28186,10583,0,0,0,0
28184,10576,0,0,0,0
28187,10571,0,0,0,0
28188,10564,0,0,0,0
28188,10560,0,0,0,0
28191,10554,0,0,0,0
28190,10549,0,0,0,0
28190,10542,0,0,0,0
28190,10535,0,0,0,0
28191,10530,0,0,0,0
28193,10524,0,0,0,0
28191,10518,0,0,0,0
28192,10509,0,0,0,0
28193,10501,0,0,0,0
28194,10492,0,0,0,0
28194,10486,0,0,0,0
28195,10481,0,0,0,0
28195,10473,0,0,0,0
28195,10468,0,0,0,0
28197,10462,0,0,0,0
28198,10457,0,0,0,0
28199,10450,0,0,0,0
28200,10441,0,0,0,0
28201,10434,0,0,0,0
28202,10427,0,0,0,0
28205,10421,0,0,0,0
28207,10413,0,0,0,0
28210,10408,0,0,0,0
28214,10404,0,0,0,0
28217,10400,0,0,0,0
28221,10395,0,0,0,0
28221,10390,0,0,0,0
28219,10388,0,0,0,0
28221,10382,0,0,0,0
28222,10376,0,0,0,0
28225,10370,0,0,0,0
28225,10365,0,0,0,0
28226,10358,0,0,0,0
28229,10350,0,0,0,0
28231,10343,0,0,0,0
28231,10335,0,0,0,0
28231,10328,0,0,0,0
28233,10319,0,0,0,0
28234,10312,0,0,0,0
28236,10306,0,0,0,0
28239,10299,0,0,0,0
28241,10292,0,0,0,0
28244,10287,0,0,0,0
28248,10279,0,0,0,0
28253,10270,0,0,0,0
28254,10265,0,0,0,0
28256,10259,0,0,0,0
28261,10256,0,0,0,0
28265,10251,0,0,0,0
28270,10248,0,0,0,0
28274,10245,0,0,0,0
28278,10238,0,0,0,0
28283,10233,0,0,0,0
28287,10227,0,0,0,0
28289,10222,0,0,0,0
28290,10216,0,0,0,0
28291,10212,0,0,0,0
28293,10205,0,0,0,0
28295,10197,0,0,0,0
28295,10191,0,0,0,0
28296,10185,0,0,0,0
28296,10180,0,0,0,0
28296,10174,0,0,0,0
28296,10166,0,0,0,0
28297,10159,0,0,0,0
28295,10156,0,0,0,0
28296,10147,0,0,0,0
28296,10142,0,0,0,0
28295,10138,0,0,0,0
28296,10131,0,0,0,0
28297,10128,0,0,0,0
28296,10123,0,0,0,0
28295,10119,0,0,0,0
28293,10116,0,0,0,0
28290,10110,0,0,0,0
28287,10105,0,0,0,0
28283,10101,0,0,0,0
28282,10097,0,0,0,0
28287,10095,0,0,0,0
28286,10094,0,0,0,0
28284,10088,0,0,0,0
28281,10089,0,0,0,0
28281,10085,0,0,0,0
28280,10083,0,0,0,0
28280,10083,0,0,0,0
28280,10079,0,0,0,0
28277,10076,0,0,0,0
28274,10073,0,0,0,0
28272,10068,0,0,0,0
28274,10061,0,0,0,0
28273,10055,0,0,0,0
28272,10049,0,0,0,0
28271,10043,0,0,0,0
28269,10036,0,0,0,0
