# x,y,<bush>,<cookie>,<shadow>,<visibility>
28020,10902,0,0,0,0
28020,10901,0,0,0,0
28020,10901,0,0,0,0
28019,10900,0,0,0,0
28020,10898,0,0,0,0
28019,10896,0,0,0,0
28021,10893,0,0,0,0
28020,10895,0,0,0,0
28018,10895,0,0,0,0
28012,10896,0,0,0,0
28009,10896,0,0,0,0
28004,10897,0,0,0,0
28006,10902,0,0,0,0
28001,10904,0,0,0,0
27999,10906,0,0,0,0
27999,10911,0,0,0,0
27995,10915,0,0,0,0
27989,10916,0,0,0,0
27984,10918,0,0,0,0
27981,10919,0,0,0,0
27978,10921,0,0,0,0
27975,10927,0,0,0,0
27974,10927,0,0,0,0
27972,10929,0,0,0,0
27968,10930,0,0,0,0
27963,10932,0,0,0,0
27959,10933,0,0,0,0
27955,10934,0,0,0,0
27951,10935,0,0,0,0
27948,10935,0,0,0,0
27944,10935,0,0,0,0
27941,10940,0,0,0,0
27939,10944,0,0,0,0
27937,10948,0,0,0,0
27936,10952,0,0,0,0
27933,10953,0,0,0,0
27930,10953,0,0,0,0
27925,10952,0,0,0,0
27919,10951,0,0,0,0
27915,10955,0,0,0,0
27912,10955,0,0,0,0
27907,10956,0,0,0,0
27903,10954,0,0,0,0
27898,10951,0,0,0,0
27895,10948,0,0,0,0
27891,10947,0,0,0,0
27891,10946,0,0,0,0
27890,10944,0,0,0,0
27888,10942,0,0,0,0
27892,10944,0,0,0,0
27892,10942,0,0,0,0
27890,10938,0,0,0,0
27888,10940,0,0,0,0
27889,10940,0,0,0,0
27892,10943,0,0,0,0
27892,10943,0,0,0,0
27892,10945,0,0,0,0
27891,10942,0,0,0,0
27889,10938,0,0,0,0
27887,10934,0,0,0,0
27886,10933,0,0,0,0
27885,10931,0,0,0,0
27883,10928,0,0,0,0
27882,10927,0,0,0,0
27880,10924,0,0,0,0
27879,10921,0,0,0,0
27876,10920,0,0,0,0
27874,10916,0,0,0,0
27870,10913,0,0,0,0
27867,10911,0,0,0,0
27864,10910,0,0,0,0
27860,10909,0,0,0,0
27856,10909,0,0,0,0
27855,10913,0,0,0,0
27853,10911,0,0,0,0
27851,10907,0,0,0,0
27849,10903,0,0,0,0
27847,10899,0,0,0,0
27846,10899,0,0,0,0
27841,10896,0,0,0,0
27837,10893,0,0,0,0
27833,10890,0,0,0,0
27830,10884,0,0,0,0
27826,10881,0,0,0,0
27823,10879,0,0,0,0
27820,10875,0,0,0,0
27815,10871,0,0,0,0
27811,10864,0,0,0,0
27807,10861,0,0,0,0
27801,10856,0,0,0,0
27797,10851,0,0,0,0
27791,10844,0,0,0,0
27786,10839,0,0,0,0
27783,10837,0,0,0,0
27779,10835,0,0,0,0
27767,10835,0,0,0,0
27759,10835,0,0,0,0
27752,10830,0,0,0,0
27742,10825,0,0,0,0
27739,10822,0,0,0,0
27796,10790,0,0,0,0
27789,10787,0,0,0,0
27789,10783,0,0,0,0
27790,10780,0,0,0,0
27792,10778,0,0,0,0
27792,10773,0,0,0,0
27791,10769,0,0,0,0
27790,10764,0,0,0,0
27788,10759,0,0,0,0
27784,10754,0,0,0,0
27780,10747,0,0,0,0
27779,10741,0,0,0,0
27777,10736,0,0,0,0
27773,10728,0,0,0,0
27769,10721,0,0,0,0
27764,10717,0,0,0,0
27761,10716,0,0,0,0
27761,10714,0,0,0,0
27759,10711,0,0,0,0
27755,10711,0,0,0,0
27750,10707,0,0,0,0
27748,10704,0,0,0,0
27744,10701,0,0,0,0
27740,10699,0,0,0,0
27737,10693,0,0,0,0
27733,10691,0,0,0,0
27731,10687,0,0,0,0
27729,10681,0,0,0,0
27725,10678,0,0,0,0
27723,10675,0,0,0,0
27720,10670,0,0,0,0
27715,10666,0,0,0,0
27710,10664,0,0,0,0
27710,10663,0,0,0,0
27710,10661,0,0,0,0
27708,10658,0,0,0,0
27708,10656,0,0,0,0
27708,10656,0,0,0,0
27703,10654,0,0,0,0
27703,10646,0,0,1,0
27701,10644,0,0,1,0
