# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
27376,10423,0,0,0,0,0
27371,10421,0,0,0,0,0
27369,10419,0,0,0,0,0
27366,10415,0,0,0,0,0
27364,10414,0,0,0,0,0
27358,10411,0,0,0,0,0
27353,10408,0,0,0,0,0
27346,10405,0,0,0,0,0
27342,10404,0,0,0,0,0
27336,10400,0,0,0,0,0
27332,10397,0,0,0,0,0
27327,10395,0,0,0,0,0
27323,10391,0,0,0,0,0
27319,10389,0,0,0,0,0
27315,10386,0,0,0,0,0
27313,10383,0,0,0,0,0
27309,10380,0,0,0,0,0
27305,10377,0,0,0,0,0
27303,10373,0,0,0,0,0
27298,10369,0,0,0,0,0
27294,10366,0,0,0,0,0
27290,10362,0,0,0,0,0
27286,10357,0,0,0,0,0
27282,10354,0,0,0,0,0
27278,10352,0,0,0,0,0
27273,10346,0,0,0,0,0
27269,10344,0,0,0,0,0
27267,10343,0,0,0,0,0
27262,10339,0,0,0,0,0
27258,10335,0,0,0,0,0
27255,10335,0,0,0,0,0
27250,10331,0,0,0,0,0
27247,10329,0,0,0,0,0
27243,10326,0,0,0,0,0
27239,10325,0,0,0,0,0
27236,10323,0,0,0,0,0
27232,10321,0,0,0,0,0
27228,10322,0,0,0,0,0
27223,10316,0,0,0,0,0
27221,10313,0,0,0,0,0
27218,10311,0,0,0,0,0
27213,10306,0,0,0,0,0
27211,10304,0,0,0,0,0
27209,10302,0,0,0,0,0
27206,10301,0,0,0,0,0
27203,10298,0,0,0,0,0
27202,10296,0,0,0,0,0
27198,10292,0,0,0,0,0
27193,10287,0,0,0,0,0
27188,10284,0,0,0,0,0
27184,10280,0,0,0,0,0
27182,10279,0,0,0,0,0
27182,10278,0,0,0,0,0
27178,10274,0,0,0,0,0
27177,10273,0,0,0,0,0
27176,10270,0,0,0,0,0
27175,10269,0,0,0,0,0
27173,10267,0,0,0,0,0
27170,10262,0,0,0,0,0
27168,10262,0,0,0,0,0
27166,10258,0,0,0,0,0
27166,10257,0,0,0,0,0
27162,10255,0,0,0,0,0
27157,10251,0,0,0,0,0
27158,10247,0,0,0,0,0
27157,10242,0,0,0,0,0
27157,10239,0,0,0,0,0
27154,10234,0,0,0,0,0
27153,10232,0,0,0,0,0
27151,10230,0,0,0,0,0
27149,10226,0,0,0,0,0
27145,10225,0,0,0,0,0
27142,10223,0,0,0,0,0
27140,10223,0,0,0,0,0
27134,10219,0,0,0,0,0
27130,10214,0,0,0,0,0
27129,10212,0,0,0,0,0
27127,10207,0,0,0,0,0
27123,10204,0,0,0,0,0
27121,10201,0,0,0,0,0
27119,10200,0,0,0,0,0
27116,10198,0,0,0,0,0
27111,10196,0,0,0,0,0
27108,10194,0,0,0,0,0
27103,10192,0,0,0,0,0
27099,10188,0,0,0,0,0
27096,10186,0,0,0,0,0
27093,10180,0,0,0,0,0
27088,10176,0,0,0,0,0
27084,10174,0,0,0,0,0
27082,10170,0,0,0,0,0
27080,10166,0,0,0,0,0
27077,10162,0,0,0,0,0
27074,10160,0,0,0,0,0
27068,10157,0,0,0,0,0
27064,10153,0,0,0,0,0
27060,10150,0,0,0,0,0
27055,10145,0,0,0,0,0
27051,10141,0,0,0,0,0
27047,10138,0,0,0,0,0
27043,10136,0,0,0,0,0
27040,10136,0,0,0,0,0
27036,10134,0,0,0,0,0
27030,10131,0,0,0,0,0
27027,10130,0,0,0,0,0
27023,10126,0,0,0,0,0
27021,10123,0,0,0,0,0
27017,10121,0,0,0,0,0
27015,10116,0,0,0,0,0
27012,10112,0,0,0,0,0
27009,10109,0,0,0,0,0
27008,10108,0,0,0,0,0
27004,10104,0,0,0,0,0
27000,10101,0,0,0,0,0
26995,10100,0,0,0,0,0
26993,10099,0,0,0,0,0
26988,10095,0,0,0,0,0
26983,10093,0,0,0,0,0
26979,10091,0,0,0,0,0
26977,10088,0,0,0,0,0
26974,10086,0,0,0,0,0
26974,10083,0,0,0,0,0
26970,10078,0,0,0,0,0
26968,10076,0,0,0,0,0
26966,10071,0,0,0,0,0
26964,10069,0,0,0,0,0
26960,10066,0,0,0,0,0
26958,10063,0,0,0,0,0
26956,10060,0,0,0,0,0
26954,10057,0,0,0,0,0
26955,10055,0,0,0,0,0
26956,10052,0,0,0,0,0
26956,10049,0,0,0,0,0
26957,10050,0,0,0,0,0
26958,10050,0,0,0,0,0
26959,10051,0,0,0,0,0
26961,10049,0,0,0,0,0
26957,10049,0,0,0,0,0
26948,10050,0,0,0,0,0
26947,10053,0,0,0,0,0
26945,10054,0,0,0,0,0
26943,10054,0,0,0,0,0
26937,10053,0,0,0,0,0
26935,10053,0,0,0,0,0
26931,10050,0,0,0,0,0
26928,10047,0,0,0,0,0
26922,10045,0,0,0,0,0
26922,10042,0,0,0,0,0
26919,10039,0,0,0,0,0
26917,10038,0,0,0,0,0
26914,10035,0,0,0,0,0
26911,10034,0,0,0,0,0
26906,10030,0,0,0,0,0
26902,10025,0,0,0,0,0
26899,10022,0,0,0,0,0
26893,10018,0,0,0,0,0
26890,10016,0,0,0,0,0
26885,10015,0,0,0,0,0
26880,10011,0,0,0,0,0
26875,10010,0,0,0,0,0
26872,10009,0,0,0,0,0
26865,10007,0,0,0,0,0
26864,10005,0,0,0,0,0
26859,10004,0,0,0,0,0
26855,10001,0,0,0,0,0
26852,9999,0,0,0,0,0
26850,9998,0,0,0,0,0
26845,9996,0,0,0,0,0
26841,9994,0,0,0,0,0
26838,9992,0,0,0,0,0
26836,9993,0,0,0,0,0
26833,9988,0,0,0,0,0
26833,9988,0,0,0,0,0
26830,9988,0,0,0,0,0
26826,9988,0,0,0,0,0
26824,9986,0,0,0,0,0
26820,9987,0,0,0,0,0
26819,9986,0,0,0,0,0
26815,9986,0,0,0,0,0
26810,9984,0,0,0,0,0
26808,9983,0,0,0,0,0
26803,9982,0,0,0,0,0
26800,9981,0,0,0,0,0
26795,9980,0,0,0,0,0
26791,9978,0,0,0,0,0
26786,9978,0,0,0,0,0
26780,9977,0,0,0,0,0
26776,9975,0,0,0,0,0
26771,9974,0,0,0,0,0
26769,9973,0,0,0,0,0
26768,9971,0,0,0,0,0
26765,9972,0,0,0,0,0
26761,9971,0,0,0,0,0
26759,9971,0,0,0,0,0
26752,9968,0,0,0,0,0
26749,9965,0,0,0,0,0
26744,9962,0,0,0,0,0
26740,9960,0,0,0,0,0
26737,9958,0,0,0,0,0
26733,9955,0,0,0,0,0
26726,9952,0,0,0,0,0
26723,9952,0,0,0,0,0
26719,9952,0,0,0,0,0
26714,9948,0,0,0,0,0
26710,9947,0,0,0,0,0
26707,9944,0,0,0,0,0
26705,9942,0,0,0,0,0
26701,9940,0,0,0,0,0
26699,9942,0,0,0,0,0
26694,9936,0,0,0,0,0
26687,9934,0,0,0,0,0
26683,9932,0,0,0,0,0
26680,9931,0,0,0,0,0
26678,9926,0,0,0,0,0
26674,9924,0,0,0,0,0
26672,9922,0,0,0,0,0
26668,9920,0,0,0,0,0
26664,9918,0,0,0,0,0
26659,9915,0,0,0,0,0
26655,9914,0,0,0,0,0
26650,9912,0,0,0,0,0
26646,9910,0,0,0,0,0
26642,9907,0,0,0,0,0
26637,9906,0,0,0,0,0
26634,9903,0,0,0,0,0
26632,9901,0,0,0,0,0
26628,9897,0,0,0,0,0
26626,9896,0,0,0,0,0
26622,9893,0,0,0,0,0
26618,9889,0,0,0,0,0
26614,9885,0,0,0,0,0
26612,9883,0,0,0,0,0
26607,9878,0,0,0,0,0
26603,9876,0,0,0,0,0
26598,9872,0,0,0,0,0
26593,9870,0,0,0,0,0
26590,9867,0,0,0,0,0
26586,9866,0,0,0,0,0
26581,9863,0,0,0,0,0
26577,9862,0,0,0,0,0
26573,9859,0,0,0,0,0
26568,9858,0,0,0,0,0
26562,9854,0,0,0,0,0
26558,9850,0,0,0,0,0
26554,9846,0,0,0,0,0
26550,9845,0,0,0,0,0
26547,9841,0,0,0,0,0
26542,9839,0,0,0,0,0
26537,9834,0,0,0,0,0
26533,9830,0,0,0,0,0
26530,9827,0,0,0,0,0
26525,9823,0,0,0,0,0
26524,9819,0,0,0,0,0
26518,9814,0,0,0,0,0
26512,9812,0,0,0,0,0
26509,9809,0,0,0,0,0
26505,9808,0,0,0,0,0
26499,9806,0,0,0,0,0
26495,9804,0,0,0,0,0
26491,9801,0,0,0,0,0
26486,9797,0,0,0,0,0
26484,9796,0,0,0,0,0
26479,9794,0,0,0,0,0
26475,9794,0,0,0,0,0
26469,9792,0,0,0,0,0
26465,9791,0,0,0,0,0
26460,9789,0,0,0,0,0
26456,9788,0,0,0,0,0
26452,9787,0,0,0,0,0
26449,9785,0,0,0,0,0
26443,9783,0,0,0,0,0
26439,9781,0,0,0,0,0
26435,9781,0,0,0,0,0
26432,9779,0,0,0,0,0
26428,9777,0,0,0,0,0
26425,9774,0,0,0,0,0
26422,9770,0,0,0,0,0
26422,9765,0,0,0,0,0
26420,9764,0,0,0,0,0
26418,9760,0,0,0,0,0
26416,9758,0,0,0,0,0
26413,9754,0,0,0,0,0
26410,9750,0,0,0,0,0
26405,9747,0,0,0,0,0
26402,9745,0,0,0,0,0
26400,9743,0,0,0,0,0
26397,9740,0,0,0,0,0
26394,9739,0,0,0,0,0
26389,9738,0,0,0,0,0
26384,9736,0,0,0,0,0
26379,9734,0,0,0,0,0
26378,9733,0,0,0,0,0
26375,9731,0,0,0,0,0
26371,9729,0,0,0,0,0
26364,9725,0,0,0,0,0
26360,9725,0,0,0,0,0
26355,9723,0,0,0,0,0
26351,9720,0,0,0,0,0
26349,9719,0,0,0,0,0
26343,9716,0,0,0,0,0
26336,9712,0,0,0,0,0
26332,9709,0,0,0,0,0
26327,9705,0,0,0,0,0
26323,9703,0,0,0,0,0
26320,9701,0,0,0,0,0
26316,9698,0,0,0,0,0
26313,9694,0,0,0,0,0
26310,9689,0,0,0,0,0
26309,9687,0,0,0,0,0
26308,9685,0,0,0,0,0
26305,9680,0,0,0,0,0
26302,9676,0,0,0,0,0
26298,9672,0,0,0,0,0
26295,9668,0,0,0,0,0
26290,9664,0,0,0,0,0
26287,9663,0,0,0,0,0
26283,9659,0,0,0,0,0
26279,9655,0,0,0,0,0
26274,9652,0,0,0,0,0
26271,9648,0,0,0,0,0
26268,9647,0,0,0,0,0
26265,9642,0,0,0,0,0
26259,9640,0,0,0,0,0
26256,9635,0,0,0,0,0
26254,9634,0,0,0,0,0
26252,9631,0,0,0,0,0
26248,9628,0,0,0,0,0
26246,9625,0,0,0,0,0
26243,9626,0,0,0,0,0
26238,9622,0,0,0,0,0
26236,9620,0,0,0,0,0
26235,9617,0,0,0,0,0
26231,9613,0,0,0,0,0
26229,9610,0,0,0,0,0
26226,9608,0,0,0,0,0
26222,9605,0,0,0,0,0
26219,9602,0,0,0,0,0
26215,9598,0,0,0,0,0
26212,9597,0,0,0,0,0
26209,9596,0,0,0,0,0
26207,9593,0,0,0,0,0
26201,9590,0,0,0,0,0
26199,9587,0,0,0,0,0
26198,9585,0,0,0,0,0
26195,9583,0,0,0,0,0
26190,9579,0,0,0,0,0
26186,9575,0,0,0,0,0
26182,9572,0,0,0,0,0
26178,9569,0,0,0,0,0
26176,9567,0,0,0,0,0
26173,9565,0,0,0,0,0
26169,9562,0,0,0,0,0
26166,9559,0,0,0,0,0
26162,9555,0,0,0,0,0
26159,9551,0,0,0,0,0
26158,9547,0,0,0,0,0
26156,9545,0,0,0,0,0
26154,9542,0,0,0,0,0
26153,9538,0,0,0,0,0
26150,9535,0,0,0,0,0
26149,9529,0,0,0,0,0
26145,9529,0,0,0,0,0
26142,9526,0,0,0,0,0
26137,9520,0,0,0,0,0
26135,9519,0,0,0,0,0
26133,9517,0,0,0,0,0
26131,9516,0,0,0,0,0
26128,9515,0,0,0,0,0
26126,9514,0,0,0,0,0
26122,9513,0,0,0,0,0
26118,9512,0,0,0,0,0
26112,9509,0,0,0,0,0
26108,9507,0,0,0,0,0
26103,9504,0,0,0,0,0
26101,9504,0,0,0,0,0
26096,9501,0,0,0,0,0
26095,9499,0,0,0,0,0
26092,9495,0,0,0,0,0
26087,9495,0,0,0,0,0
26082,9493,0,0,0,0,0
26079,9490,0,0,0,0,0
26075,9487,0,0,0,0,0
26070,9485,0,0,0,0,0
26066,9483,0,0,0,0,0
26062,9481,0,0,0,0,0
26059,9480,0,0,0,0,0
26054,9478,0,0,0,0,0
26048,9476,0,0,0,0,0
26044,9474,0,0,0,0,0
26039,9473,0,0,0,0,0
26036,9472,0,0,0,0,0
26032,9469,0,0,0,0,0
26028,9466,0,0,0,0,0
26024,9464,0,0,0,0,0
26021,9461,0,0,0,0,0
26020,9458,0,0,0,0,0
26015,9453,0,0,0,0,0
26010,9450,0,0,0,0,0
26006,9448,0,0,0,0,0
26004,9446,0,0,0,0,0
26000,9441,0,0,0,0,0
25996,9439,0,0,0,0,0
25993,9438,0,0,0,0,0
25990,9436,0,0,0,0,0
25986,9435,0,0,0,0,0
25980,9433,0,0,0,0,0
25976,9431,0,0,0,0,0
25972,9430,0,0,0,0,0
25971,9430,0,0,0,0,0
25965,9427,0,0,0,0,0
25962,9426,0,0,0,0,0
25958,9425,0,0,0,0,0
25956,9426,0,0,0,0,0
25952,9428,0,0,0,0,0
25954,9428,0,0,0,0,0
25952,9426,0,0,0,0,0
25952,9425,0,0,0,0,0
25952,9425,0,0,0,0,0
25953,9425,0,0,0,0,0
25951,9425,0,0,0,0,0
25952,9425,0,0,0,0,0
25952,9426,0,0,0,0,0
25952,9426,0,0,0,0,0
25950,9425,0,0,0,0,0
25951,9427,0,0,0,0,0
25950,9426,0,0,0,0,0
25950,9425,0,0,0,0,0
25949,9425,0,0,0,0,0
25949,9424,0,0,0,0,0
25948,9425,0,0,0,0,0
25948,9425,0,0,0,0,0
25948,9426,0,0,0,0,0
25948,9424,0,0,0,0,0
25950,9424,0,0,0,0,0
25948,9419,0,0,0,0,0
25947,9418,0,0,0,0,0
25944,9417,0,0,0,0,0
25942,9417,0,0,0,0,0
25943,9413,0,0,0,0,0
25942,9411,0,0,0,0,0
25943,9410,0,0,0,0,0
25946,9408,0,0,0,0,0
25948,9408,0,0,0,0,0
25951,9406,0,0,0,0,0
25953,9405,0,0,0,0,0
25957,9403,0,0,0,0,0
25959,9403,0,0,0,0,0
25959,9404,0,0,0,0,0
25960,9405,0,0,0,0,0
25958,9409,0,0,0,0,0
25960,9410,0,0,0,0,0
25959,9411,0,0,0,0,0
25960,9414,0,0,0,0,0
25963,9416,0,0,0,0,0
25966,9417,0,0,0,0,0
25969,9419,0,0,0,0,0
25970,9420,0,0,0,0,0
25971,9420,0,0,0,0,0
25973,9422,0,0,0,0,0
25974,9424,0,0,0,0,0
25973,9421,0,0,0,0,0
25974,9431,0,0,0,0,0
25976,9431,0,0,0,0,0
25983,9432,0,0,0,0,0
25985,9434,0,0,0,0,0
25986,9437,0,0,0,0,0
25986,9439,0,0,0,0,0
25986,9442,0,0,0,0,0
25987,9443,0,0,0,0,0
25984,9442,0,0,0,0,0
25985,9444,0,0,0,0,0
25983,9446,0,0,0,0,0
25983,9446,0,0,0,0,0
25982,9445,0,0,0,0,0
25980,9445,0,0,0,0,0
25977,9446,0,0,0,0,0
25975,9446,0,0,0,0,0
25974,9448,0,0,0,0,0
25973,9448,0,0,0,0,0
25972,9450,0,0,0,0,0
25972,9451,0,0,0,0,0
25970,9450,0,0,0,0,0
25969,9448,0,0,0,0,0
25968,9449,0,0,0,0,0
25964,9453,0,0,0,0,0
25963,9454,0,0,0,0,0
25962,9455,0,0,0,0,0
25961,9456,0,0,0,0,0
25960,9457,0,0,0,0,0
25960,9457,0,0,0,0,0
25959,9457,0,0,0,0,0
25959,9454,0,0,0,0,0
25959,9455,0,0,0,0,0
25958,9457,0,0,0,0,0
25961,9458,0,0,0,0,0
25961,9460,0,0,0,0,0
25960,9466,0,0,0,0,0
25961,9467,0,0,0,0,0
25961,9468,0,0,0,0,0
25960,9469,0,0,0,0,0
25961,9469,0,0,0,0,0
25961,9473,0,0,0,0,0
25960,9473,0,0,0,0,0
25959,9475,0,0,0,0,0
25960,9477,0,0,0,0,0
25959,9477,0,0,0,0,0
25957,9477,0,0,0,0,0
25958,9479,0,0,0,0,0
25957,9481,0,0,0,0,0
25957,9482,0,0,0,0,0
25957,9484,0,0,0,0,0
25957,9487,0,0,0,0,0
25956,9488,0,0,0,0,0
25954,9488,0,0,0,0,0
25954,9489,0,0,0,0,0
25955,9492,0,0,0,0,0
25955,9492,0,0,0,0,0
25954,9494,0,0,0,0,0
25955,9496,0,0,0,0,0
25954,9497,0,0,0,0,0
25954,9499,0,0,0,0,0
25956,9499,0,0,0,0,0
25957,9500,0,0,0,0,0
25957,9499,0,0,0,0,0
25959,9498,0,0,0,0,0
25956,9499,0,0,0,0,0
25957,9499,0,0,0,0,0
25956,9496,0,0,0,0,0
25957,9499,0,0,0,0,0
25958,9502,0,0,0,0,0
25956,9498,0,0,0,0,0
25955,9499,0,0,0,0,0
25954,9501,0,0,0,0,0
25956,9504,0,0,0,0,0
25958,9508,0,0,0,0,0
25958,9510,0,0,0,0,0
25957,9510,0,0,0,0,0
25957,9513,0,0,0,0,0
25955,9513,0,0,0,0,0
25955,9516,0,0,0,0,0
25955,9517,0,0,0,0,0
25955,9518,0,0,0,0,0
25956,9519,0,0,0,0,0
25955,9520,0,0,0,0,0
25955,9522,0,0,0,0,0
25956,9523,0,0,0,0,0
25956,9525,0,0,0,0,0
25955,9527,0,0,0,0,0
25956,9529,0,0,0,0,0
25956,9529,0,0,0,0,0
25955,9530,0,0,0,0,0
25953,9531,0,0,0,0,0
25954,9531,0,0,0,0,0
25955,9531,0,0,0,0,0
25954,9530,0,0,0,0,0
25954,9531,0,0,0,0,0
25955,9531,0,0,0,0,0
25956,9530,0,0,0,0,0
25956,9532,0,0,0,0,0
25956,9533,0,0,0,0,0
25955,9533,0,0,0,0,0
25878,9500,0,0,0,0,0
25878,9500,0,0,0,0,0
25878,9501,0,0,0,0,0
25878,9500,0,0,0,0,0
25879,9501,0,0,0,0,0
25876,9497,0,0,0,0,0
25878,9499,0,0,0,0,0
25878,9500,0,0,0,0,0
25878,9500,0,0,0,0,0
25880,9499,0,0,0,0,0
25880,9496,0,0,0,0,0
25878,9497,0,0,0,0,0
25879,9497,0,0,0,0,0
25879,9497,0,0,0,0,0
25882,9496,0,0,0,0,0
25881,9498,0,0,0,0,0
25879,9496,0,0,0,0,0
25879,9497,0,0,0,0,0
25881,9496,0,0,0,0,0
25882,9498,0,0,0,0,0
25881,9499,0,0,0,0,0
25882,9498,0,0,0,0,0
25883,9496,0,0,0,0,0
25885,9499,0,0,0,0,0
25883,9497,0,0,0,0,0
25883,9497,0,0,0,0,0
25881,9500,0,0,0,0,0
25883,9498,0,0,0,0,0
25881,9497,0,0,0,0,0
25882,9498,0,0,0,0,0
25883,9498,0,0,0,0,0
25880,9497,0,0,0,0,0
25880,9496,0,0,0,0,0
25882,9497,0,0,0,0,0
25882,9498,0,0,0,0,0
25882,9498,0,0,0,0,0
25882,9496,0,0,0,0,0
25882,9497,0,0,0,0,0
25881,9496,0,0,0,0,0
25882,9498,0,0,0,0,0
25883,9497,0,0,0,0,0
25883,9497,0,0,0,0,0
25883,9497,0,0,0,0,0
25882,9496,0,0,0,0,0
25884,9499,0,0,0,0,0
25884,9498,0,0,0,0,0
25882,9498,0,0,0,0,0
25882,9498,0,0,0,0,0
25882,9497,0,0,0,0,0
25884,9496,0,0,0,0,0
25884,9498,0,0,0,0,0
25883,9496,0,0,0,0,0
25881,9498,0,0,0,0,0
25883,9499,0,0,0,0,0
25883,9498,0,0,0,0,0
25879,9497,0,0,0,0,0
25881,9499,0,0,0,0,0
25883,9498,0,0,0,0,0
25883,9497,0,0,0,0,0
25882,9498,0,0,0,0,0
25882,9499,0,0,0,0,0
25882,9498,0,0,0,0,0
25883,9497,0,0,0,0,0
25881,9498,0,0,0,0,0
25882,9498,0,0,0,0,0
25882,9498,0,0,0,0,0
25883,9499,0,0,0,0,0
25882,9498,0,0,0,0,0
25885,9499,0,0,0,0,0
25885,9496,0,0,0,0,0
