# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
28136,11139,0,0,0,0,0
28136,11140,0,0,0,0,0
28133,11140,0,0,0,0,0
28132,11139,0,0,0,0,0
28128,11137,0,0,0,0,0
28124,11135,0,0,0,0,0
28122,11134,0,0,0,0,0
28120,11133,0,0,0,0,0
28123,11136,0,0,0,0,0
28117,11135,0,0,0,0,0
28112,11136,0,0,0,0,0
28110,11135,0,0,0,0,0
28109,11137,0,0,0,0,0
28106,11138,0,0,0,0,0
28103,11136,0,0,0,0,0
28099,11135,0,0,0,0,0
28095,11136,0,0,0,0,0
28093,11137,0,0,0,0,0
28092,11138,0,0,0,0,0
28093,11134,0,0,0,0,0
28095,11134,0,0,0,0,0
28096,11130,0,0,0,0,0
28097,11126,0,0,0,0,0
28098,11119,0,0,0,0,0
28097,11118,0,0,0,0,0
28098,11118,0,0,0,0,0
28100,11118,0,0,0,0,0
28099,11117,0,0,0,0,0
28099,11118,0,0,0,0,0
28100,11120,0,0,0,0,0
28100,11117,0,0,0,0,0
28100,11116,0,0,0,0,0
28096,11115,0,0,0,0,0
28093,11112,0,0,0,0,0
28090,11110,0,0,0,0,0
28087,11109,0,0,0,0,0
28086,11109,0,0,0,0,0
28083,11107,0,0,0,0,0
28084,11107,0,0,0,0,0
28083,11107,0,0,0,0,0
28083,11107,0,0,0,0,0
28082,11107,0,0,0,0,0
28082,11107,0,0,0,0,0
28083,11104,0,0,0,0,0
28080,11104,0,0,0,0,0
28080,11104,0,0,0,0,0
28080,11104,0,0,0,0,0
28080,11104,0,0,0,0,0
28081,11104,0,0,0,0,0
28080,11104,0,0,0,0,0
28079,11102,0,0,0,0,0
28076,11100,0,0,0,0,0
28077,11100,0,0,0,0,0
28070,11105,0,0,0,0,0
28065,11111,0,0,0,0,0
28060,11112,0,0,0,0,0
28053,11113,0,0,0,0,0
28048,11119,0,0,0,0,0
28047,11122,0,0,0,0,0
28047,11125,0,0,0,0,0
28043,11128,0,0,0,0,0
28040,11133,0,0,0,0,0
28036,11140,0,0,0,0,0
28034,11144,0,0,0,0,0
28030,11152,0,0,0,0,0
28020,11154,0,0,0,0,0
28015,11158,0,0,0,0,0
28007,11165,0,0,0,0,0
28002,11170,0,0,0,0,0
27996,11175,0,0,0,0,0
27991,11180,0,0,0,0,0
27988,11183,0,0,0,0,0
27982,11189,0,0,0,0,0
27977,11196,0,0,0,0,0
27972,11201,0,0,0,0,0
27966,11200,0,0,0,0,0
27961,11206,0,0,0,0,0
27953,11213,0,0,0,0,0
27950,11213,0,0,0,0,0
27939,11214,0,0,0,0,0
27934,11220,0,0,0,0,0
27932,11222,0,0,0,0,0
27928,11227,0,0,0,0,0
27925,11230,0,0,0,0,0
27921,11234,0,0,0,0,0
27920,11238,0,0,0,0,0
27916,11240,0,0,0,0,0
27913,11243,0,0,0,0,0
27907,11245,0,0,0,0,0
27901,11249,0,0,0,0,0
27896,11253,0,0,0,0,0
27891,11255,0,0,0,0,0
27885,11258,0,0,0,0,0
27877,11260,0,0,0,0,0
27870,11262,0,0,0,0,0
27864,11265,0,0,0,0,0
27861,11268,0,0,0,0,0
27861,11271,0,0,0,0,0
27858,11275,0,0,0,0,0
27853,11279,0,0,0,0,0
27678,11249,0,0,0,0,0
27677,11252,0,0,0,0,0
27675,11250,0,0,0,0,0
27676,11251,0,0,0,0,0
27678,11252,0,0,0,0,0
27677,11250,0,0,0,0,0
27676,11249,0,0,0,0,0
27676,11247,0,0,0,0,0
27675,11245,0,0,0,0,0
27675,11245,0,0,0,0,0
27676,11245,0,0,0,0,0
27677,11247,0,0,0,0,0
27678,11247,0,0,0,0,0
27679,11247,0,0,0,0,0
27679,11245,0,0,0,0,0
27680,11246,0,0,0,0,0
27680,11246,0,0,0,0,0
27681,11245,0,0,0,0,0
27682,11246,0,0,0,0,0
27677,11251,0,0,0,0,0
27678,11250,0,0,0,0,0
27673,11256,0,0,0,0,0
27673,11257,0,0,0,0,0
27675,11261,0,0,0,0,0
27676,11267,0,0,0,0,0
27677,11268,0,0,0,0,0
27678,11274,0,0,0,0,0
27676,11279,0,0,0,0,0
27672,11280,0,0,0,0,0
27669,11288,0,0,0,0,0
27667,11293,0,0,0,0,0
27662,11297,0,0,0,0,0
27659,11304,0,0,0,0,0
27656,11308,0,0,0,0,0
27656,11310,0,0,0,0,0
27654,11312,0,0,0,0,0
27654,11313,0,0,0,0,0
27653,11317,0,0,0,0,0
27649,11320,0,0,0,0,0
27645,11318,0,0,0,0,0
27645,11318,0,0,0,0,0
27646,11317,0,0,0,0,0
27646,11317,0,0,0,0,0
27647,11316,0,0,0,0,0
27647,11316,0,0,0,0,0
27645,11314,0,0,0,0,0
27647,11314,0,0,0,0,0
27641,11316,0,0,0,0,0
27638,11318,0,0,0,0,0
27635,11320,0,0,0,0,0
27633,11320,0,0,0,0,0
27635,11319,0,0,0,0,0
27636,11317,0,0,0,0,0
27636,11318,0,0,0,0,0
27637,11317,0,0,0,0,0
27637,11317,0,0,0,0,0
27639,11316,0,0,0,0,0
27639,11316,0,0,0,0,0
27642,11313,0,0,0,0,0
27642,11314,0,0,0,0,0
27643,11314,0,0,0,0,0
27643,11314,0,0,0,0,0
27643,11315,0,0,0,0,0
27643,11315,0,0,0,0,0
27643,11316,0,0,0,0,0
27645,11315,0,0,0,0,0
27645,11315,0,0,0,0,0
27645,11315,0,0,0,0,0
27647,11315,0,0,0,0,0
27648,11314,0,0,0,0,0
27650,11314,0,0,0,0,0
27654,11312,0,0,0,0,0
27658,11311,0,0,0,0,0
27658,11311,0,0,0,0,0
27659,11316,0,0,0,0,0
27658,11316,0,0,0,0,0
27658,11317,0,0,0,0,0
27658,11321,0,0,0,0,0
27661,11324,0,0,0,0,0
27661,11327,0,0,0,0,0
27661,11327,0,0,0,0,0
27661,11326,0,0,0,0,0
27660,11327,0,0,0,0,0
27660,11326,0,0,0,0,0
27655,11329,0,0,0,0,0
27654,11329,0,0,0,0,0
27652,11334,0,0,0,0,0
27651,11335,0,0,0,0,0
27651,11336,0,0,0,0,0
27651,11337,0,0,0,0,0
27650,11338,0,0,0,0,0
27651,11338,0,0,0,0,0
27651,11338,0,0,0,0,0
27651,11337,0,0,0,0,0
27651,11339,0,0,0,0,0
27652,11338,0,0,0,0,0
27652,11337,0,0,0,0,0
27652,11338,0,0,0,0,0
27652,11339,0,0,0,0,0
27652,11340,0,0,0,0,0
27655,11315,0,0,0,0,0
27655,11314,0,0,0,0,0
27656,11314,0,0,0,0,0
27658,11313,0,0,0,0,0
27659,11313,0,0,0,0,0
27659,11313,0,0,0,0,0
27660,11313,0,0,0,0,0
27660,11314,0,0,0,0,0
27659,11313,0,0,0,0,0
27658,11315,0,0,0,0,0
27657,11315,0,0,0,0,0
27657,11315,0,0,0,0,0
27659,11315,0,0,0,0,0
27659,11316,0,0,0,0,0
27658,11316,0,0,0,0,0
27658,11315,0,0,0,0,0
27658,11317,0,0,0,0,0
27656,11317,0,0,0,0,0
27656,11318,0,0,0,0,0
27653,11317,0,0,0,0,0
27655,11319,0,0,0,0,0
27655,11320,0,0,0,0,0
27659,11321,0,0,0,0,0
27658,11319,0,0,0,0,0
27656,11319,0,0,0,0,0
27656,11321,0,0,0,0,0
27656,11320,0,0,0,0,0
27655,11320,0,0,0,0,0
27656,11321,0,0,0,0,0
27656,11320,0,0,0,0,0
27655,11321,0,0,0,0,0
27655,11321,0,0,0,0,0
27656,11320,0,0,0,0,0
27656,11321,0,0,0,0,0
27656,11321,0,0,0,0,0
27655,11320,0,0,0,0,0
27657,11321,0,0,0,0,0
27656,11321,0,0,0,0,0
27656,11322,0,0,0,0,0
27654,11323,0,0,0,0,0
27656,11324,0,0,0,0,0
27656,11322,0,0,0,0,0
27656,11322,0,0,0,0,0
27655,11324,0,0,0,0,0
27652,11326,0,0,0,0,0
27653,11325,0,0,0,0,0
27653,11326,0,0,0,0,0
27654,11326,0,0,0,0,0
27655,11324,0,0,0,0,0
27655,11325,0,0,0,0,0
27654,11325,0,0,0,0,0
27655,11324,0,0,0,0,0
27654,11326,0,0,0,0,0
27655,11326,0,0,0,0,0
27654,11326,0,0,0,0,0
27652,11328,0,0,0,0,0
27650,11329,0,0,0,0,0
27648,11332,0,0,0,0,0
27647,11332,0,0,0,0,0
27647,11332,0,0,0,0,0
27648,11331,0,0,0,0,0
27648,11331,0,0,0,0,0
27648,11331,0,0,0,0,0
27647,11333,0,0,0,0,0
27648,11332,0,0,0,0,0
27646,11333,0,0,0,0,0
27647,11332,0,0,0,0,0
27647,11333,0,0,0,0,0
27646,11334,0,0,0,0,0
27647,11333,0,0,0,0,0
27647,11332,0,0,0,0,0
27648,11332,0,0,0,0,0
27643,11329,0,0,0,0,0
27644,11328,0,0,0,0,0
27646,11327,0,0,0,0,0
27652,11330,0,0,0,0,0
27653,11328,0,0,0,0,0
27655,11327,0,0,0,0,0
27658,11321,0,0,0,0,0
27653,11327,0,0,0,0,0
27656,11325,0,0,0,0,0
27654,11323,0,0,0,0,0
27658,11321,0,0,0,0,0
27656,11322,0,0,0,0,0
27661,11324,0,0,0,0,0
27660,11325,0,0,0,0,0
27658,11324,0,0,0,0,0
27659,11323,0,0,0,0,0
27658,11323,0,0,0,0,0
27659,11325,0,0,0,0,0
