# x,y,<bush>,<cookie>,<shadow>,<visibility>
25747,7279,0,1,0,0
25747,7279,0,1,0,0
25747,7279,0,1,0,0
25748,7279,0,1,0,0
25748,7279,0,1,0,0
25748,7279,0,1,0,0
25748,7278,0,1,0,0
25748,7277,0,1,0,0
25749,7275,0,1,0,0
25750,7275,0,1,0,0
25749,7275,0,1,0,0
25750,7275,0,1,0,0
25755,7278,0,1,0,0
25752,7280,0,1,0,0
25750,7282,0,1,0,0
25748,7280,0,1,0,0
25748,7276,0,1,0,0
25749,7278,0,1,0,0
25746,7279,0,1,0,0
25748,7279,0,1,0,0
25747,7278,0,1,0,0
25748,7277,0,1,0,0
25748,7276,0,1,0,0
25750,7274,0,1,0,0
25749,7274,0,1,0,0
25750,7273,0,1,0,0
25749,7274,0,1,0,0
25748,7276,0,1,0,0
25747,7278,0,1,0,0
25746,7280,0,1,0,0
25746,7280,0,1,0,0
25747,7279,0,1,0,0
25746,7281,0,1,0,0
25744,7283,0,1,0,0
25744,7284,0,1,0,0
25743,7287,0,1,0,0
25740,7290,0,1,0,0
25736,7293,0,1,0,0
25733,7299,0,1,0,0
25728,7300,0,1,0,0
25728,7306,0,1,0,0
25726,7309,0,1,0,0
25725,7314,0,1,0,0
25726,7319,0,1,0,0
25726,7323,0,1,0,0
25728,7325,0,1,0,0
25731,7328,0,1,0,0
25732,7331,0,1,0,0
25730,7335,0,1,0,0
25734,7340,0,1,0,0
25734,7342,0,1,0,0
25738,7346,0,1,0,0
25739,7346,0,1,0,0
25741,7351,0,1,0,0
25744,7356,0,1,0,0
25745,7360,0,1,0,0
25744,7366,0,1,0,0
25746,7372,0,1,0,0
25749,7377,0,1,0,0
25751,7384,0,1,0,0
25751,7390,0,1,0,0
25755,7395,0,1,0,0
25758,7402,0,1,0,0
25762,7407,0,1,0,0
25766,7412,0,1,0,0
25770,7419,0,1,0,0
25774,7425,0,1,0,0
25779,7432,0,1,0,0
25783,7437,0,1,0,0
25788,7445,0,1,0,0
25791,7452,0,1,0,0
25797,7459,0,1,0,0
25802,7465,0,1,0,0
25805,7471,0,1,0,0
25810,7478,0,1,0,0
25815,7484,0,1,0,0
25818,7491,0,1,0,0
25824,7496,0,1,0,0
25826,7499,0,1,0,0
25830,7503,0,1,0,0
25832,7506,0,1,0,0
25836,7509,0,1,0,0
25837,7516,0,1,0,0
25839,7521,0,1,0,0
25839,7525,0,1,0,0
25839,7526,0,1,0,0
25840,7530,0,1,0,0
25841,7532,0,1,0,0
25843,7534,0,1,0,0
25844,7537,0,1,0,0
25845,7539,0,1,0,0
25847,7541,0,1,0,0
25848,7542,0,1,0,0
25851,7546,0,1,0,0
25853,7547,0,1,0,0
25854,7548,0,1,0,0
25856,7551,0,1,0,0
25858,7553,0,1,0,0
25860,7553,0,1,0,0
25864,7553,0,1,0,0
25866,7559,0,1,0,0
25869,7560,0,1,0,0
25874,7560,0,1,0,0
25875,7562,0,1,0,0
25878,7563,0,1,0,0
25881,7566,0,1,0,0
25885,7567,0,1,0,0
25887,7568,0,1,0,0
25888,7573,0,1,0,0
25890,7578,0,1,0,0
25892,7581,0,1,0,0
25895,7585,0,1,0,0
25895,7590,0,1,0,0
25897,7592,0,1,0,0
25897,7596,0,1,0,0
25901,7599,0,1,0,0
25903,7601,0,1,0,0
25905,7603,0,1,0,0
25908,7605,0,1,0,0
25910,7606,0,1,0,0
25912,7607,0,1,0,0
25913,7607,0,1,0,0
25913,7610,0,1,0,0
25916,7611,0,1,0,0
25915,7611,0,1,0,0
25916,7612,0,1,0,0
25917,7615,0,1,0,0
25917,7615,0,1,0,0
25918,7616,0,1,0,0
25919,7615,0,1,0,0
25920,7616,0,1,0,0
25919,7616,0,1,0,0
25917,7618,0,1,0,0
25915,7622,0,1,0,0
25912,7626,0,1,0,0
25909,7628,0,1,0,0
25909,7633,0,1,0,0
25906,7636,0,1,0,0
25903,7638,0,1,0,0
25901,7643,0,1,0,0
25898,7645,0,1,0,0
25894,7648,0,1,0,0
25890,7650,0,1,0,0
25889,7653,0,1,0,0
25885,7654,0,1,0,0
25884,7658,0,1,0,0
25882,7661,0,1,0,0
25881,7664,0,1,0,0
25880,7667,0,1,0,0
25882,7670,0,1,0,0
25880,7675,0,1,0,0
25878,7679,0,1,0,0
25878,7682,0,1,0,0
25881,7684,0,1,0,0
25882,7687,0,1,0,0
25884,7690,0,1,0,0
25887,7693,0,1,0,0
25893,7696,0,1,0,0
25900,7699,0,1,0,0
25905,7702,0,1,0,0
25909,7704,0,1,0,0
25913,7706,0,1,0,0
25917,7707,0,1,0,0
25922,7708,0,1,0,0
25925,7711,0,1,0,0
25929,7716,0,1,0,0
25932,7720,0,1,0,0
25937,7726,0,1,0,0
25941,7729,0,1,0,0
25946,7731,0,1,0,0
25951,7733,0,1,0,0
25957,7738,0,1,0,0
25964,7740,0,1,0,0
25970,7740,0,1,0,0
25974,7742,0,1,0,0
25981,7743,0,1,0,0
25986,7744,0,1,0,0
25993,7746,0,1,0,0
25999,7747,0,1,0,0
26003,7748,0,1,0,0
26010,7750,0,1,0,0
26015,7749,0,1,0,0
26022,7749,0,1,0,0
26027,7750,0,1,0,0
26030,7750,0,1,0,0
26035,7750,0,1,0,0
26039,7750,0,1,0,0
26044,7748,0,1,0,0
26048,7745,0,1,0,0
26049,7744,0,1,0,0
26053,7742,0,1,0,0
26056,7741,0,1,0,0
26058,7741,0,1,0,0
26059,7742,0,1,0,0
26058,7742,0,1,0,0
26059,7741,0,1,0,0
26057,7742,0,1,0,0
26056,7744,0,1,0,0
26053,7747,0,1,0,0
26052,7747,0,1,0,0
26151,7698,0,1,0,0
26152,7698,0,1,0,0
26152,7699,0,1,0,0
26150,7698,0,1,0,0
26149,7699,0,1,0,0
26147,7700,0,1,0,0
26149,7701,0,1,0,0
26151,7699,0,1,0,0
26147,7700,0,1,0,0
26151,7700,0,1,0,0
26151,7698,0,1,0,0
26151,7700,0,1,0,0
26151,7699,0,1,0,0
26151,7699,0,1,0,0
26151,7699,0,1,0,0
26151,7699,0,1,0,0
26151,7700,0,1,0,0
26150,7698,0,1,0,0
26152,7699,0,1,0,0
26150,7698,0,1,0,0
26152,7700,0,1,0,0
26150,7698,0,1,0,0
26151,7698,0,1,0,0
26149,7699,0,1,0,0
26150,7698,0,1,0,0
26152,7698,0,1,0,0
26150,7698,0,1,0,0
26152,7699,0,1,0,0
26150,7698,0,1,0,0
26151,7698,0,1,0,0
26150,7698,0,1,0,0
26149,7698,0,1,0,0
26151,7700,0,1,0,0
26152,7700,0,1,0,0
26151,7699,0,1,0,0
26150,7698,0,1,0,0
26151,7699,0,1,0,0
26151,7699,0,1,0,0
26151,7698,0,1,0,0
26148,7702,0,1,0,0
26145,7702,0,1,0,0
26145,7699,0,1,0,0
26149,7700,0,1,0,0
26150,7698,0,1,0,0
26150,7697,0,1,0,0
26149,7698,0,1,0,0
26152,7699,0,1,0,0
