# x,y,<bush>,<cookie>,<shadow>,<visibility>
32192,13491,0,1,0,0
32192,13491,0,1,0,0
32192,13493,0,1,0,0
32196,13497,0,1,0,0
32202,13500,0,1,0,0
32207,13496,0,1,0,0
32213,13501,0,1,0,0
32217,13497,0,1,0,0
32223,13499,0,1,0,0
32228,13502,0,1,0,0
32228,13503,0,1,0,0
32229,13505,0,1,0,0
32228,13503,0,1,0,0
32227,13506,0,1,0,0
32224,13508,0,1,0,0
32224,13507,0,1,0,0
32223,13510,0,1,0,0
32222,13510,0,1,0,0
32221,13508,0,1,0,0
32219,13509,0,1,0,0
32219,13507,0,1,0,0
32219,13509,0,1,0,0
32220,13508,0,1,0,0
32221,13509,0,1,0,0
32226,13509,0,1,0,0
32227,13510,0,1,0,0
32227,13509,0,1,0,0
32235,13508,0,1,0,0
32242,13513,0,1,0,0
32246,13516,0,1,0,0
32250,13517,0,1,0,0
32259,13521,0,1,0,0
32265,13525,0,1,0,0
32277,13530,0,1,0,0
32283,13535,0,1,0,0
32294,13541,0,1,0,0
32302,13549,0,1,0,0
32315,13554,0,1,0,0
32327,13565,0,1,0,0
32342,13573,0,1,0,0
32357,13583,0,1,0,0
32369,13593,0,1,0,0
32381,13602,0,1,0,0
32388,13613,0,1,0,0
32396,13623,0,1,0,0
32409,13634,0,1,0,0
32424,13640,0,1,0,0
32434,13648,0,1,0,0
32446,13653,0,1,0,0
32454,13657,0,1,0,0
32460,13666,0,1,0,0
32465,13674,0,1,0,0
32470,13682,0,1,0,0
32474,13692,0,1,0,0
32479,13702,0,1,0,0
32483,13712,0,1,0,0
32488,13724,0,1,0,0
32494,13737,0,1,0,0
32499,13747,0,1,0,0
32502,13757,0,1,0,0
32509,13766,0,1,0,0
32513,13775,0,1,0,0
32515,13777,0,1,0,0
32522,13780,0,1,0,0
32529,13788,0,1,0,0
32534,13794,0,1,0,0
32537,13800,0,1,0,0
32540,13807,0,1,0,0
32545,13813,0,1,0,0
32549,13818,0,1,0,0
32551,13821,0,1,0,0
32558,13823,0,1,0,0
32559,13825,0,1,0,0
32563,13828,0,1,0,0
32562,13832,0,1,0,0
32561,13835,0,1,0,0
32565,13838,0,1,0,0
32565,13841,0,1,0,0
32566,13844,0,1,0,0
