# x,y,<bush>,<cookie>,<shadow>,<visibility>
28072,10787,0,0,0,0
28073,10786,0,0,0,0
28073,10787,0,0,0,0
28072,10786,0,0,0,0
28073,10786,0,0,0,0
28071,10787,0,0,0,0
28073,10786,0,0,0,0
28071,10787,0,0,0,0
28071,10786,0,0,0,0
28072,10786,0,0,0,0
28073,10787,0,0,0,0
28072,10787,0,0,0,0
28071,10788,0,0,0,0
28071,10787,0,0,0,0
28074,10786,0,0,0,0
28072,10788,0,0,0,0
28072,10788,0,0,0,0
28075,10787,0,0,0,0
28072,10788,0,0,0,0
28070,10784,0,0,0,0
28072,10778,0,0,0,0
28072,10773,0,0,0,0
28071,10769,0,0,0,0
28070,10765,0,0,0,0
28067,10761,0,0,0,0
28066,10756,0,0,0,0
28064,10751,0,0,0,0
28063,10744,0,0,0,0
28059,10739,0,0,0,0
28056,10733,0,0,0,0
28050,10730,0,0,0,0
28045,10725,0,0,0,0
28039,10721,0,0,0,0
28035,10716,0,0,0,0
28033,10713,0,0,0,0
28031,10710,0,0,0,0
28028,10709,0,0,0,0
28025,10707,0,0,0,0
28027,10702,0,0,0,0
28029,10698,0,0,0,0
28029,10695,0,0,0,0
28028,10692,0,0,0,0
28026,10692,0,0,0,0
28027,10691,0,0,0,0
28025,10691,0,0,0,0
28021,10687,0,0,0,0
28018,10683,0,0,0,0
28015,10680,0,0,0,0
28011,10676,0,0,0,0
28007,10671,0,0,0,0
28001,10662,0,0,0,0
27995,10660,0,0,0,0
27987,10658,0,0,0,0
27981,10656,0,0,0,0
27975,10652,0,0,0,0
27969,10651,0,0,0,0
27961,10650,0,0,0,0
27953,10648,0,0,0,0
27948,10647,0,0,0,0
27945,10645,0,0,0,0
27942,10642,0,0,0,0
27937,10640,0,0,0,0
27929,10639,0,0,0,0
27922,10636,0,0,0,0
27916,10633,0,0,0,0
27910,10630,0,0,0,0
27904,10629,0,0,0,0
27898,10627,0,0,0,0
27891,10627,0,0,0,0
27887,10626,0,0,0,0
27880,10624,0,0,0,0
27872,10620,0,0,0,0
27865,10616,0,0,0,0
27859,10617,0,0,0,0
27855,10613,0,0,0,0
27848,10613,0,0,0,0
27842,10612,0,0,0,0
27835,10612,0,0,0,0
27829,10610,0,0,0,0
27822,10610,0,0,0,0
27816,10609,0,0,0,0
27810,10608,0,0,0,0
27806,10606,0,0,0,0
27797,10602,0,0,0,0
27793,10599,0,0,0,0
27788,10594,0,0,0,0
27784,10593,0,0,0,0
27780,10589,0,0,0,0
27774,10585,0,0,0,0
27769,10583,0,0,0,0
27763,10582,0,0,0,0
27758,10580,0,0,0,0
27753,10578,0,0,0,0
27749,10575,0,0,0,0
27743,10573,0,0,0,0
27738,10572,0,0,0,0
27733,10568,0,0,0,0
27728,10568,0,0,0,0
27724,10565,0,0,0,0
27720,10564,0,0,0,0
27715,10558,0,0,0,0
27711,10556,0,0,0,0
27707,10555,0,0,0,0
27702,10551,0,0,0,0
27697,10551,0,0,0,0
27692,10550,0,0,0,0
27686,10546,0,0,0,0
27682,10542,0,0,0,0
27676,10537,0,0,0,0
27674,10535,0,0,0,0
27669,10530,0,0,0,0
27665,10524,0,0,0,0
27662,10522,0,0,0,0
27657,10524,0,0,0,0
27649,10524,0,0,0,0
27642,10524,0,0,0,0
27634,10521,0,0,0,0
27626,10524,0,0,0,0
27624,10520,0,0,0,0
27618,10521,0,0,0,0
27613,10523,0,0,0,0
27608,10521,0,0,0,0
27607,10520,0,0,0,0
27604,10518,0,0,0,0
27597,10513,0,0,0,0
27594,10510,0,0,0,0
27594,10507,0,0,0,0
27593,10506,0,0,0,0
27592,10503,0,0,0,0
27593,10499,0,0,0,0
27592,10495,0,0,0,0
27591,10496,0,0,0,0
27592,10494,0,0,0,0
27591,10495,0,0,0,0
27591,10496,0,0,0,0
27591,10495,0,0,0,0
27591,10495,0,0,0,0
27593,10494,0,0,0,0
27591,10489,0,0,0,0
27589,10487,0,0,0,0
27589,10487,0,0,0,0
27588,10488,0,0,0,0
27582,10485,0,0,0,0
27577,10480,0,0,0,0
27571,10479,0,0,0,0
27565,10476,0,0,0,0
27559,10475,0,0,0,0
27557,10469,0,0,0,0
27550,10468,0,0,0,0
27545,10467,0,0,0,0
27537,10465,0,0,0,0
27534,10464,0,0,0,0
27530,10461,0,0,0,0
27524,10458,0,0,0,0
27517,10456,0,0,0,0
27511,10453,0,0,0,0
27505,10450,0,0,0,0
27502,10451,0,0,0,0
27498,10448,0,0,0,0
27490,10446,0,0,0,0
27484,10442,0,0,0,0
27480,10442,0,0,0,0
27475,10442,0,0,0,0
27470,10442,0,0,0,0
27466,10442,0,0,0,0
27462,10440,0,0,0,0
27455,10438,0,0,0,0
27450,10432,0,0,0,0
27444,10430,0,0,0,0
27440,10425,0,0,0,0
27436,10422,0,0,0,0
27432,10417,0,0,0,0
27429,10414,0,0,0,0
27425,10410,0,0,0,0
27420,10405,0,0,0,0
27415,10399,0,0,0,0
27412,10393,0,0,0,0
27409,10388,0,0,0,0
27405,10386,0,0,0,0
27402,10386,0,0,0,0
27399,10384,0,0,0,0
27397,10382,0,0,0,0
27394,10379,0,0,0,0
27389,10379,0,0,0,0
27383,10378,0,0,0,0
27378,10377,0,0,0,0
27371,10374,0,0,0,0
27365,10371,0,0,0,0
27357,10368,0,0,0,0
27352,10366,0,0,0,0
27348,10366,0,0,0,0
27342,10363,0,0,0,0
