# x,y,<bush>,<cookie>,<shadow>,<visibility>
33053,10115,0,1,0,0
33054,10115,0,1,0,0
33053,10115,0,1,0,0
33054,10114,0,1,0,0
33053,10114,0,1,0,0
33053,10114,0,1,0,0
33054,10114,0,1,0,0
33053,10115,0,1,0,0
33052,10114,0,1,0,0
33053,10114,0,1,0,0
33053,10114,0,1,0,0
33053,10114,0,1,0,0
33051,10114,0,1,0,0
33050,10114,0,1,0,0
33048,10113,0,1,0,0
33053,10113,0,1,0,0
33053,10115,0,1,0,0
33051,10113,0,1,0,0
33052,10113,0,1,0,0
33052,10112,0,1,0,0
33051,10113,0,1,0,0
33051,10113,0,1,0,0
33052,10113,0,1,0,0
33052,10112,0,1,0,0
33052,10113,0,1,0,0
33052,10111,0,1,0,0
33051,10112,0,1,0,0
33052,10112,0,1,0,0
33049,10107,0,1,0,0
33047,10105,0,1,0,0
33042,10106,0,1,0,0
33038,10110,0,1,0,0
33034,10111,0,1,0,0
33033,10115,0,1,0,0
33032,10119,0,1,0,0
33035,10125,0,1,0,0
33035,10126,0,1,0,0
33033,10126,0,1,0,0
33034,10125,0,1,0,0
33035,10127,0,1,0,0
33037,10128,0,1,0,0
33039,10128,0,1,0,0
33039,10129,0,1,0,0
33037,10132,0,1,0,0
33034,10135,0,1,0,0
33033,10140,0,1,0,0
33027,10144,0,1,0,0
33027,10150,0,1,0,0
33023,10154,0,1,0,0
33019,10160,0,1,0,0
33017,10166,0,1,0,0
33016,10172,0,1,0,0
33018,10179,0,1,0,0
33019,10184,0,1,0,0
33017,10189,0,1,0,0
33019,10193,0,1,0,0
33019,10195,0,1,0,0
33021,10193,0,1,0,0
33023,10195,0,1,0,0
33021,10197,0,1,0,0
33021,10199,0,1,0,0
33021,10203,0,1,0,0
33022,10204,0,1,0,0
33023,10202,0,1,0,0
33027,10199,0,1,0,0
33027,10198,0,1,0,0
33026,10194,0,1,0,0
33028,10192,0,1,0,0
33026,10189,0,1,0,0
33025,10185,0,1,0,0
33023,10186,0,1,0,0
33026,10185,0,1,0,0
33025,10186,0,1,0,0
33024,10187,0,1,0,0
33023,10186,0,1,0,0
33028,10194,0,1,0,0
33025,10194,0,1,0,0
33024,10199,0,1,0,0
33021,10200,0,1,0,0
33021,10201,0,1,0,0
33022,10204,0,1,0,0
33024,10208,0,1,0,0
33024,10214,0,1,0,0
33027,10221,0,1,0,0
33029,10224,0,1,0,0
33034,10229,0,1,0,0
33040,10231,0,1,0,0
33043,10232,0,1,0,0
33045,10241,0,1,0,0
33045,10241,0,1,0,0
33045,10241,0,1,0,0
33045,10240,0,1,0,0
33045,10240,0,1,0,0
33044,10240,0,1,0,0
33043,10240,0,1,0,0
33045,10241,0,1,0,0
33045,10239,0,1,0,0
33046,10240,0,1,0,0
33046,10240,0,1,0,0
33041,10243,0,1,0,0
33118,10264,0,1,0,0
33117,10266,0,1,0,0
33117,10269,0,1,0,0
33116,10269,0,1,0,0
33118,10266,0,1,0,0
33117,10266,0,1,0,0
33117,10268,0,1,0,0
33118,10266,0,1,0,0
33117,10265,0,1,0,0
33115,10265,0,1,0,0
33118,10266,0,1,0,0
33117,10268,0,1,0,0
33119,10266,0,1,0,0
33118,10265,0,1,0,0
33119,10266,0,1,0,0
33119,10266,0,1,0,0
33120,10267,0,1,0,0
33120,10264,0,1,0,0
33119,10267,0,1,0,0
33117,10265,0,1,0,0
33119,10265,0,1,0,0
33120,10263,0,1,0,0
33118,10263,0,1,0,0
33120,10266,0,1,0,0
33120,10266,0,1,0,0
33117,10267,0,1,0,0
33119,10264,0,1,0,0
33121,10264,0,1,0,0
33119,10264,0,1,0,0
33121,10263,0,1,0,0
33120,10267,0,1,0,0
33119,10264,0,1,0,0
33121,10264,0,1,0,0
33121,10263,0,1,0,0
33122,10264,0,1,0,0
33120,10263,0,1,0,0
33118,10266,0,1,0,0
33118,10267,0,1,0,0
33120,10263,0,1,0,0
33119,10263,0,1,0,0
33120,10264,0,1,0,0
33119,10265,0,1,0,0
33120,10263,0,1,0,0
33119,10265,0,1,0,0
33119,10264,0,1,0,0
33118,10263,0,1,0,0
33118,10263,0,1,0,0
33118,10263,0,1,0,0
33117,10265,0,1,0,0
33117,10263,0,1,0,0
33117,10264,0,1,0,0
33117,10263,0,1,0,0
33117,10264,0,1,0,0
33117,10264,0,1,0,0
33117,10264,0,1,0,0
33116,10265,0,1,0,0
33116,10267,0,1,0,0
33115,10268,0,1,0,0
33113,10266,0,1,0,0
33113,10271,0,1,0,0
33114,10271,0,1,0,0
33114,10268,0,1,0,0
33113,10271,0,1,0,0
33114,10271,0,1,0,0
33115,10270,0,1,0,0
33114,10269,0,1,0,0
33117,10269,0,1,0,0
33116,10267,0,1,0,0
33117,10268,0,1,0,0
33116,10270,0,1,0,0
33115,10271,0,1,0,0
33115,10271,0,1,0,0
33115,10270,0,1,0,0
33116,10269,0,1,0,0
33116,10268,0,1,0,0
33116,10267,0,1,0,0
33117,10267,0,1,0,0
33118,10264,0,1,0,0
33117,10265,0,1,0,0
33116,10264,0,1,0,0
33118,10264,0,1,0,0
33117,10266,0,1,0,0
33118,10266,0,1,0,0
33117,10265,0,1,0,0
33117,10266,0,1,0,0
33117,10266,0,1,0,0
33118,10266,0,1,0,0
33117,10266,0,1,0,0
33118,10265,0,1,0,0
33119,10265,0,1,0,0
33118,10266,0,1,0,0
