# x,y,<bush>,<cookie>,<shadow>,<visibility>
27537,6061,0,1,0,0
27536,6061,0,1,0,0
27533,6058,0,1,0,0
27528,6055,0,1,0,0
27523,6051,0,1,0,0
27518,6047,0,1,0,0
27516,6047,0,1,0,0
27515,6049,0,1,0,0
27514,6052,0,1,0,0
27514,6054,0,1,0,0
27514,6056,0,1,0,0
27514,6057,0,1,0,0
27515,6054,0,1,0,0
27515,6052,0,1,0,0
27515,6055,0,1,0,0
27514,6056,0,1,0,0
27514,6059,0,1,0,0
27514,6060,0,1,0,0
27513,6060,0,1,0,0
27513,6059,0,1,0,0
27513,6061,0,1,0,0
27513,6060,0,1,0,0
27513,6060,0,1,0,0
27512,6060,0,1,0,0
27515,6057,0,1,0,0
27514,6051,0,1,0,0
27512,6051,0,1,0,0
27511,6051,0,1,0,0
27507,6044,0,1,0,0
27504,6038,0,1,0,0
27500,6037,0,1,0,0
27494,6035,0,1,0,0
27488,6028,0,1,0,0
27486,6020,0,1,0,0
27481,6012,0,1,0,0
27473,6007,0,1,0,0
27468,5998,0,1,0,0
27467,5991,0,1,0,0
27461,5983,0,1,0,0
27458,5974,0,1,0,0
27457,5965,0,1,0,0
27450,5959,0,1,0,0
27447,5951,0,1,0,0
27441,5946,0,1,0,0
27439,5940,0,1,0,0
27439,5931,0,1,0,0
27439,5925,0,1,0,0
27440,5921,0,1,0,0
27442,5915,0,1,0,0
27440,5909,0,1,0,0
27440,5901,0,1,0,0
27437,5895,0,1,0,0
27439,5888,0,1,0,0
27439,5885,0,1,0,0
27438,5880,0,1,0,0
27435,5872,0,1,0,0
27434,5868,0,1,0,0
27431,5864,0,1,0,0
27433,5861,0,1,0,0
27433,5855,0,1,0,0
27433,5847,0,1,0,0
27434,5843,0,1,0,0
27435,5833,0,1,0,0
27435,5825,0,1,0,0
27435,5822,0,1,0,0
27438,5812,0,1,0,0
27439,5804,0,1,0,0
27440,5793,0,1,0,0
27441,5781,0,1,0,0
27442,5771,0,1,0,0
27443,5757,0,1,0,0
27447,5744,0,1,0,0
27454,5729,0,1,0,0
27457,5715,0,1,0,0
27463,5702,0,1,0,0
27468,5694,0,1,0,0
27472,5684,0,1,0,0
27477,5676,0,1,0,0
27478,5664,0,1,0,0
27484,5659,0,1,0,0
27491,5646,0,1,0,0
27495,5638,0,1,0,0
27498,5633,0,1,0,0
27501,5627,0,1,0,0
27502,5620,0,1,0,0
27502,5614,0,1,0,0
27505,5606,0,1,0,0
27506,5596,0,1,0,0
27509,5586,0,1,0,0
27511,5581,0,1,0,0
27517,5577,0,1,0,0
27525,5568,0,1,0,0
27530,5558,0,1,0,0
27536,5553,0,1,0,0
27538,5548,0,1,0,0
27543,5543,0,1,0,0
27550,5535,0,1,0,0
27554,5531,0,1,0,0
27557,5525,0,1,0,0
27567,5517,0,1,0,0
27600,5507,0,1,0,0
