# x,y,<bush>,<cookie>,<shadow>,<visibility>
30502,6343,0,1,0,0
30502,6344,0,1,0,0
30502,6347,0,1,0,0
30503,6350,0,1,0,0
30504,6353,0,1,0,0
30505,6355,0,1,0,0
30505,6357,0,1,0,0
30508,6360,0,1,0,0
30507,6364,0,1,0,0
30503,6365,0,1,0,0
30501,6358,0,1,0,0
30505,6354,0,1,0,0
30510,6354,0,1,0,0
30512,6355,0,1,0,0
30515,6357,0,1,0,0
30520,6357,0,1,0,0
30524,6358,0,1,0,0
30528,6359,0,1,0,0
30529,6361,0,1,0,0
30531,6362,0,1,0,0
30536,6363,0,1,0,0
30540,6365,0,1,0,0
30542,6368,0,1,0,0
30547,6370,0,1,0,0
30551,6369,0,1,0,0
30549,6363,0,1,0,0
30549,6363,0,1,0,0
30551,6359,0,1,0,0
30554,6355,0,1,0,0
30559,6351,0,1,0,0
30562,6347,0,1,0,0
30564,6346,0,1,0,0
30562,6347,0,1,0,0
30562,6346,0,1,0,0
30564,6345,0,1,0,0
30563,6347,0,1,0,0
30563,6346,0,1,0,0
30561,6347,0,1,0,0
30562,6347,0,1,0,0
30561,6346,0,1,0,0
30560,6346,0,1,0,0
30564,6347,0,1,0,0
30569,6348,0,1,0,0
30575,6347,0,1,0,0
30580,6349,0,1,0,0
30585,6350,0,1,0,0
30591,6349,0,1,0,0
30597,6349,0,1,0,0
30601,6349,0,1,0,0
30606,6349,0,1,0,0
30606,6350,0,1,0,0
30606,6351,0,1,0,0
30612,6354,0,1,0,0
30615,6357,0,1,0,0
30615,6356,0,1,0,0
30620,6359,0,1,0,0
30625,6360,0,1,0,0
30631,6360,0,1,0,0
30633,6359,0,1,0,0
30637,6357,0,1,0,0
30641,6360,0,1,0,0
30643,6361,0,1,0,0
30646,6364,0,1,0,0
30645,6367,0,1,0,0
30645,6363,0,1,0,0
30646,6359,0,1,0,0
30645,6356,0,1,0,0
30647,6358,0,1,0,0
30648,6358,0,1,0,0
30648,6356,0,1,0,0
30647,6355,0,1,0,0
30648,6355,0,1,0,0
30647,6357,0,1,0,0
30645,6355,0,1,0,0
30648,6356,0,1,0,0
30651,6354,0,1,0,0
30649,6354,0,1,0,0
30648,6353,0,1,0,0
30649,6353,0,1,0,0
30649,6353,0,1,0,0
30649,6352,0,1,0,0
30646,6350,0,1,0,0
30647,6352,0,1,0,0
30646,6355,0,1,0,0
30646,6354,0,1,0,0
30645,6356,0,1,0,0
30643,6354,0,1,0,0
30644,6355,0,1,0,0
30644,6355,0,1,0,0
30645,6356,0,1,0,0
30643,6361,0,1,0,0
30641,6360,0,1,0,0
30643,6360,0,1,0,0
30645,6358,0,1,0,0
30646,6358,0,1,0,0
30646,6356,0,1,0,0
30651,6355,0,1,0,0
30647,6354,0,1,0,0
30645,6356,0,1,0,0
30643,6356,0,1,0,0
30673,6362,0,1,0,0
30673,6361,0,1,0,0
30671,6363,0,1,0,0
30670,6361,0,1,0,0
30670,6362,0,1,0,0
30669,6361,0,1,0,0
30670,6361,0,1,0,0
30669,6361,0,1,0,0
30670,6360,0,1,0,0
30670,6360,0,1,0,0
30672,6362,0,1,0,0
30670,6361,0,1,0,0
30670,6361,0,1,0,0
30671,6360,0,1,0,0
30671,6362,0,1,0,0
30671,6363,0,1,0,0
30672,6363,0,1,0,0
30671,6361,0,1,0,0
30673,6361,0,1,0,0
30669,6362,0,1,0,0
30670,6362,0,1,0,0
30669,6362,0,1,0,0
30669,6362,0,1,0,0
30666,6361,0,1,0,0
30669,6362,0,1,0,0
30669,6362,0,1,0,0
30673,6362,0,1,0,0
30672,6361,0,1,0,0
30669,6360,0,1,0,0
30668,6361,0,1,0,0
30666,6361,0,1,0,0
30666,6360,0,1,0,0
30665,6361,0,1,0,0
30666,6360,0,1,0,0
30666,6360,0,1,0,0
30666,6360,0,1,0,0
30666,6360,0,1,0,0
30666,6361,0,1,0,0
30666,6360,0,1,0,0
30669,6361,0,1,0,0
30669,6361,0,1,0,0
30669,6361,0,1,0,0
30666,6361,0,1,0,0
30665,6362,0,1,0,0
30666,6362,0,1,0,0
30668,6361,0,1,0,0
30668,6362,0,1,0,0
30668,6362,0,1,0,0
30667,6362,0,1,0,0
30667,6362,0,1,0,0
30667,6362,0,1,0,0
30669,6360,0,1,0,0
30667,6362,0,1,0,0
30669,6361,0,1,0,0
30667,6362,0,1,0,0
30667,6362,0,1,0,0
30669,6361,0,1,0,0
30665,6362,0,1,0,0
30666,6364,0,1,0,0
30665,6363,0,1,0,0
