# x,y,<bush>,<cookie>,<shadow>,<visibility>
28093,10851,0,0,0,0
28091,10851,0,0,0,0
28090,10851,0,0,0,0
28090,10850,0,0,0,0
28090,10850,0,0,0,0
28087,10848,0,0,0,0
28088,10846,0,0,0,0
28090,10846,0,0,0,0
28090,10843,0,0,0,0
28090,10840,0,0,0,0
28089,10834,0,0,0,0
28088,10830,0,0,0,0
28087,10824,0,0,0,0
28087,10817,0,0,0,0
28085,10811,0,0,0,0
28085,10805,0,0,0,0
28087,10797,0,0,0,0
28090,10792,0,0,0,0
28091,10788,0,0,0,0
28091,10780,0,0,0,0
28094,10774,0,0,0,0
28095,10766,0,0,0,0
28098,10761,0,0,0,0
28100,10752,0,0,0,0
28101,10744,0,0,0,0
28101,10738,0,0,0,0
28101,10733,0,0,0,0
28101,10727,0,0,0,0
28103,10718,0,0,0,0
28104,10713,0,0,0,0
28104,10705,0,0,0,0
28104,10696,0,0,0,0
28103,10690,0,0,0,0
28103,10685,0,0,0,0
28101,10680,0,0,0,0
28100,10676,0,0,0,0
28100,10669,0,0,0,0
28102,10668,0,0,0,0
28104,10663,0,0,0,0
28106,10660,0,0,0,0
28106,10655,0,0,0,0
28104,10647,0,0,0,0
28103,10640,0,0,0,0
28102,10639,0,0,0,0
28103,10634,0,0,0,0
28103,10628,0,0,0,0
28107,10621,0,0,0,0
28108,10614,0,0,0,0
28113,10607,0,0,0,0
28116,10600,0,0,0,0
28120,10594,0,0,0,0
28126,10585,0,0,0,0
28129,10575,0,0,0,0
28135,10568,0,0,0,0
28140,10561,0,0,0,0
28143,10553,0,0,0,0
28145,10547,0,0,0,0
28146,10538,0,0,0,0
28148,10527,0,0,0,0
28151,10517,0,0,0,0
28155,10509,0,0,0,0
28158,10502,0,0,0,0
28161,10494,0,0,0,0
28162,10484,0,0,0,0
28166,10476,0,0,0,0
28170,10466,0,0,0,0
28173,10458,0,0,0,0
28176,10451,0,0,0,0
28178,10444,0,0,0,0
28182,10434,0,0,0,0
28186,10426,0,0,0,0
28190,10418,0,0,0,0
28193,10411,0,0,0,0
28197,10401,0,0,0,0
28197,10391,0,0,0,0
28199,10382,0,0,0,0
28202,10373,0,0,0,0
28206,10364,0,0,0,0
28209,10355,0,0,0,0
28214,10344,0,0,0,0
28215,10337,0,0,0,0
28219,10326,0,0,0,0
28221,10319,0,0,0,0
28223,10313,0,0,0,0
28228,10307,0,0,0,0
28227,10300,0,0,0,0
28229,10289,0,0,0,0
28233,10279,0,0,0,0
28233,10268,0,0,0,0
28232,10260,0,0,0,0
28232,10252,0,0,0,0
28230,10243,0,0,0,0
28231,10233,0,0,0,0
28234,10226,0,0,0,0
28238,10219,0,0,0,0
28241,10209,0,0,0,0
28244,10202,0,0,0,0
28248,10194,0,0,0,0
28256,10185,0,0,0,0
28262,10178,0,0,0,0
28264,10175,0,0,0,0
28266,10166,0,0,0,0
28270,10159,0,0,0,0
28270,10151,0,0,0,0
28271,10145,0,0,0,0
28272,10137,0,0,0,0
28272,10127,0,0,0,0
28273,10121,0,0,0,0
