# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
28148,10827,0,0,0,0,0,1
28148,10822,0,0,0,0,0,1
28148,10821,0,0,0,0,0,1
28148,10820,0,0,0,0,0,1
28148,10820,0,0,0,0,0,1
28148,10820,0,0,0,0,0,1
28148,10820,0,0,0,0,0,1
28148,10820,0,0,0,0,0,1
28148,10820,0,0,0,0,0,1
28147,10820,0,0,0,0,0,1
28147,10820,0,0,0,0,0,1
28148,10820,0,0,0,0,0,1
28147,10820,0,0,0,0,0,1
28147,10820,0,0,0,0,0,1
28147,10820,0,0,0,0,0,1
28147,10820,0,0,0,0,0,1
28148,10821,0,0,0,0,0,1
28148,10819,0,0,0,0,0,1
28150,10815,0,0,0,0,0,1
28151,10818,0,0,0,0,0,1
28150,10815,0,0,0,0,0,1
28149,10816,0,0,0,0,0,1
28146,10813,0,0,0,0,0,1
28139,10812,0,0,0,0,0,1
28139,10810,0,0,0,0,0,1
28134,10813,0,0,0,0,0,1
28137,10810,0,0,0,0,0,1
28133,10814,0,0,0,0,0,1
28136,10817,0,0,0,0,0,1
28132,10817,0,0,0,0,0,1
28132,10818,0,0,0,0,0,1
28127,10820,0,0,0,0,0,1
28133,10811,0,0,0,0,0,1
28134,10811,0,0,0,0,0,1
28134,10810,0,0,0,0,0,1
28134,10810,0,0,0,0,0,1
28133,10812,0,0,0,0,0,1
28133,10812,0,0,0,0,0,1
28133,10811,0,0,0,0,0,1
28133,10812,0,0,0,0,0,1
28131,10811,0,0,0,0,0,1
28127,10810,0,0,0,0,0,1
28126,10809,0,0,0,0,0,1
28125,10809,0,0,0,0,0,1
28124,10809,0,0,0,0,0,1
28124,10809,0,0,0,0,0,1
28124,10808,0,0,0,0,0,1
28125,10808,0,0,0,0,0,1
28125,10807,0,0,0,0,0,1
28127,10806,0,0,0,0,0,1
28126,10804,0,0,0,0,0,1
28127,10809,0,0,0,0,0,1
28126,10808,0,0,0,0,0,1
28123,10806,0,0,0,0,0,1
28120,10803,0,0,0,0,0,1
28116,10802,0,0,0,0,0,1
28112,10799,0,0,0,0,0,1
28109,10795,0,0,0,0,0,1
28109,10792,0,0,0,0,0,1
28110,10794,0,0,0,0,0,1
28111,10793,0,0,0,0,0,1
28113,10787,0,0,0,0,0,1
28112,10785,0,0,0,0,0,1
28112,10785,0,0,0,0,0,1
28112,10784,0,0,0,0,0,1
28113,10784,0,0,0,0,0,1
28112,10786,0,0,0,0,0,1
28112,10784,0,0,0,0,0,1
28110,10782,0,0,0,0,0,1
28112,10784,0,0,0,0,0,1
28113,10786,0,0,0,0,0,1
28111,10786,0,0,0,0,0,1
28106,10786,0,0,0,0,0,1
28108,10784,0,0,0,0,0,1
28109,10782,0,0,0,0,0,1
28108,10776,0,0,0,0,0,1
28107,10773,0,0,0,0,0,1
28107,10773,0,0,0,0,0,1
28108,10773,0,0,0,0,0,1
28108,10774,0,0,0,0,0,1
28109,10775,0,0,0,0,0,1
28110,10776,0,0,0,0,0,1
28110,10774,0,0,0,0,0,1
28109,10773,0,0,0,0,0,1
28107,10773,0,0,0,0,0,1
28108,10773,0,0,0,0,0,1
28107,10772,0,0,0,0,0,1
28108,10772,0,0,0,0,0,1
28107,10771,0,0,0,0,0,1
28104,10773,0,0,0,0,0,1
28104,10773,0,0,0,0,0,1
28101,10767,0,0,0,0,0,1
28100,10764,0,0,0,0,0,1
28102,10766,0,0,0,0,0,1
28100,10765,0,0,0,0,0,1
28097,10763,0,0,0,0,0,1
28091,10760,0,0,0,0,0,1
28089,10754,0,0,0,0,0,1
28087,10754,0,0,0,0,0,1
28086,10753,0,0,0,0,0,1
28084,10747,0,0,0,0,0,1
28082,10748,0,0,0,0,0,1
28075,10745,0,0,0,0,0,1
28069,10745,0,0,0,0,0,1
28066,10747,0,0,0,0,0,1
28061,10748,0,0,0,0,0,1
28059,10746,0,0,0,0,0,1
28056,10745,0,0,0,0,0,1
28055,10745,0,0,0,0,0,1
28054,10745,0,0,0,0,0,1
28054,10743,0,0,0,0,0,1
28054,10744,0,0,0,0,0,1
28053,10743,0,0,0,0,0,1
28052,10747,0,0,0,0,0,1
28050,10746,0,0,0,0,0,1
28050,10745,0,0,0,0,0,1
28050,10745,0,0,0,0,0,1
28051,10747,0,0,0,0,0,1
28051,10747,0,0,0,0,0,1
28051,10747,0,0,0,0,0,1
28051,10747,0,0,0,0,0,1
28051,10748,0,0,0,0,0,1
28050,10749,0,0,0,0,0,1
28048,10748,0,0,0,0,0,1
28045,10753,0,0,0,0,0,1
28045,10756,0,0,0,0,0,1
28045,10759,0,0,0,0,0,1
28044,10764,0,0,0,0,0,1
28044,10765,0,0,0,0,0,1
28039,10763,0,0,0,0,0,1
28038,10763,0,0,0,0,0,1
28039,10764,0,0,0,0,0,1
28039,10768,0,0,0,0,0,1
28038,10766,0,0,0,0,0,1
28038,10764,0,0,0,0,0,1
28038,10766,0,0,0,0,0,1
28039,10767,0,0,0,0,0,1
28038,10767,0,0,0,0,0,1
28039,10766,0,0,0,0,0,1
28039,10766,0,0,0,0,0,1
28044,10765,0,0,0,0,0,1
28046,10763,0,0,0,0,0,1
28047,10763,0,0,0,0,0,1
28046,10766,0,0,0,0,0,1
28044,10772,0,0,0,0,0,1
28044,10776,0,0,0,0,0,1
28043,10777,0,0,0,0,0,1
28042,10779,0,0,0,0,0,1
28041,10780,0,0,0,0,0,1
28043,10784,0,0,0,0,0,1
28042,10784,0,0,0,0,0,1
28038,10783,0,0,0,0,0,1
28039,10781,0,0,0,0,0,1
28037,10778,0,0,0,0,0,1
28036,10780,0,0,0,0,0,1
28035,10782,0,0,0,0,0,1
28036,10786,0,0,0,0,0,1
28038,10787,0,0,0,0,0,1
28042,10785,0,0,0,0,0,1
28044,10785,0,0,0,0,0,1
28044,10784,0,0,0,0,0,1
28045,10781,0,0,0,0,0,1
28045,10781,0,0,0,0,0,1
28045,10782,0,0,0,0,0,1
28045,10782,0,0,0,0,0,1
28044,10781,0,0,0,0,0,1
28044,10781,0,0,0,0,0,1
28044,10782,0,0,0,0,0,1
28044,10782,0,0,0,0,0,1
28044,10782,0,0,0,0,0,1
28044,10783,0,0,0,0,0,1
28044,10783,0,0,0,0,0,1
28044,10784,0,0,0,0,0,1
28042,10783,0,0,0,0,0,1
28042,10784,0,0,0,0,0,1
28042,10784,0,0,0,0,0,1
28043,10784,0,0,0,0,0,1
28043,10782,0,0,0,0,0,1
28044,10782,0,0,0,0,0,1
28044,10782,0,0,0,0,0,1
28044,10782,0,0,0,0,0,1
28043,10781,0,0,0,0,0,1
28043,10781,0,0,0,0,0,1
28043,10781,0,0,0,0,0,1
28042,10781,0,0,0,0,0,1
28041,10781,0,0,0,0,0,1
28040,10781,0,0,0,0,0,1
28039,10779,0,0,0,0,0,1
28040,10780,0,0,0,0,0,1
28040,10781,0,0,0,0,0,1
28040,10781,0,0,0,0,0,1
28040,10780,0,0,0,0,0,1
28036,10782,0,0,0,0,0,1
28040,10779,0,0,0,0,0,1
28042,10777,0,0,0,0,0,1
28043,10776,0,0,0,0,0,1
28043,10777,0,0,0,0,0,1
28043,10777,0,0,0,0,0,1
28043,10777,0,0,0,0,0,1
28043,10777,0,0,0,0,0,1
28042,10782,0,0,0,0,0,1
28041,10780,0,0,0,0,0,1
28040,10784,0,0,0,0,0,1
28040,10785,0,0,0,0,0,1
28041,10783,0,0,0,0,0,1
28042,10783,0,0,0,0,0,1
28043,10783,0,0,0,0,0,1
28042,10783,0,0,0,0,0,1
28041,10783,0,0,0,0,0,1
28041,10786,0,0,0,0,0,1
28041,10783,0,0,0,0,0,1
28041,10784,0,0,0,0,0,1
