# x,y,<bush>,<cookie>,<shadow>,<visibility>
28185,11175,0,0,0,0
28187,11176,0,0,0,0
28188,11174,0,0,0,0
28188,11174,0,0,0,0
28189,11173,0,0,0,0
28190,11173,0,0,0,0
28191,11173,0,0,0,0
28193,11173,0,0,0,0
28198,11174,0,0,0,0
28201,11176,0,0,0,0
28204,11175,0,0,0,0
28208,11176,0,0,0,0
28208,11176,0,0,0,0
28207,11176,0,0,0,0
28206,11176,0,0,0,0
28205,11176,0,0,0,0
28206,11175,0,0,0,0
28205,11175,0,0,0,0
28206,11176,0,0,0,0
28210,11177,0,0,0,0
28211,11177,0,0,0,0
28210,11176,0,0,0,0
28206,11176,0,0,0,0
28204,11173,0,0,0,0
28204,11174,0,0,0,0
28203,11172,0,0,0,0
28203,11170,0,0,0,0
28204,11166,0,0,0,0
28206,11166,0,0,0,0
28205,11164,0,0,0,0
28206,11162,0,0,0,0
28208,11160,0,0,0,0
28210,11159,0,0,0,0
28212,11158,0,0,0,0
28214,11158,0,0,0,0
28218,11158,0,0,0,0
28218,11160,0,0,0,0
28218,11161,0,0,0,0
28219,11162,0,0,0,0
28221,11162,0,0,0,0
28222,11163,0,0,0,0
28223,11164,0,0,0,0
28222,11165,0,0,0,0
28220,11167,0,0,0,0
28217,11170,0,0,0,0
28213,11172,0,0,0,0
28209,11175,0,0,0,0
28206,11177,0,0,0,0
28203,11178,0,0,0,0
28204,11183,0,0,0,0
28205,11186,0,0,0,0
28207,11189,0,0,0,0
28208,11193,0,0,0,0
28209,11196,0,0,0,0
28210,11199,0,0,0,0
28211,11201,0,0,0,0
28212,11204,0,0,0,0
