# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
28194,10523,0,0,0,0,0,1
28194,10522,0,0,0,0,0,1
28194,10521,0,0,0,0,0,1
28194,10520,0,0,0,0,0,1
28194,10522,0,0,0,0,0,1
28194,10522,0,0,0,0,0,1
28194,10521,0,0,0,0,0,1
28193,10522,0,0,0,0,0,1
28192,10522,0,0,0,0,0,1
28191,10523,0,0,0,0,0,1
28192,10523,0,0,0,0,0,1
28193,10524,0,0,0,0,0,1
28193,10526,0,0,0,0,0,1
28194,10526,0,0,0,0,0,1
28194,10528,0,0,0,0,0,1
28192,10530,0,0,0,0,0,1
28194,10527,0,0,0,0,0,1
28194,10525,0,0,0,0,0,1
28194,10524,0,0,0,0,0,1
28195,10527,0,0,0,0,0,1
28195,10530,0,0,0,0,0,1
28193,10528,0,0,0,0,0,1
28195,10526,0,0,0,0,0,1
28196,10524,0,0,0,0,0,1
28195,10523,0,0,0,0,0,1
28196,10524,0,0,0,0,0,1
28196,10524,0,0,0,0,0,1
28196,10523,0,0,0,0,0,1
28195,10524,0,0,0,0,0,1
28195,10523,0,0,0,0,0,1
28196,10523,0,0,0,0,0,1
28196,10523,0,0,0,0,0,1
28195,10524,0,0,0,0,0,1
28196,10524,0,0,0,0,0,1
28195,10524,0,0,0,0,0,1
28192,10526,0,0,0,0,0,1
28192,10526,0,0,0,0,0,1
28192,10526,0,0,0,0,0,1
28193,10527,0,0,0,0,0,1
28194,10527,0,0,0,0,0,1
28195,10527,0,0,0,0,0,1
28195,10527,0,0,0,0,0,1
28195,10527,0,0,0,0,0,1
28196,10527,0,0,0,0,0,1
28195,10526,0,0,0,0,0,1
28193,10524,0,0,0,0,0,1
28193,10523,0,0,0,0,0,1
28194,10524,0,0,0,0,0,1
28195,10524,0,0,0,0,0,1
28195,10524,0,0,0,0,0,1
28194,10526,0,0,0,0,0,1
28194,10525,0,0,0,0,0,1
28193,10525,0,0,0,0,0,1
28193,10525,0,0,0,0,0,1
28193,10525,0,0,0,0,0,1
28193,10526,0,0,0,0,0,1
28194,10526,0,0,0,0,0,1
28194,10526,0,0,0,0,0,1
28195,10526,0,0,0,0,0,1
28195,10526,0,0,0,0,0,1
28196,10526,0,0,0,0,0,1
28195,10526,0,0,0,0,0,1
28195,10527,0,0,0,0,0,1
28194,10528,0,0,0,0,0,1
28195,10528,0,0,0,0,0,1
28194,10527,0,0,0,0,0,1
28194,10526,0,0,0,0,0,1
28193,10525,0,0,0,0,0,1
28194,10525,0,0,0,0,0,1
28194,10525,0,0,0,0,0,1
28194,10526,0,0,0,0,0,1
28194,10525,0,0,0,0,0,1
28193,10525,0,0,0,0,0,1
28193,10525,0,0,0,0,0,1
28193,10525,0,0,0,0,0,1
28193,10525,0,0,0,0,0,1
28193,10525,0,0,0,0,0,1
28193,10523,0,0,0,0,0,1
28193,10523,0,0,0,0,0,1
28193,10523,0,0,0,0,0,1
28193,10523,0,0,0,0,0,1
28193,10521,0,0,0,0,0,1
28194,10522,0,0,0,0,0,1
28193,10521,0,0,0,0,0,1
28192,10519,0,0,0,0,0,1
28195,10516,0,0,0,0,0,1
28192,10514,0,0,0,0,0,1
28196,10513,0,0,0,0,0,1
28199,10511,0,0,0,0,0,1
28200,10513,0,0,0,0,0,1
28200,10511,0,0,0,0,0,1
28196,10510,0,0,0,0,0,1
28200,10511,0,0,0,0,0,1
28200,10513,0,0,0,0,0,1
28199,10513,0,0,0,0,0,1
28199,10513,0,0,0,0,0,1
28199,10513,0,0,0,0,0,1
28200,10512,0,0,0,0,0,1
28199,10513,0,0,0,0,0,1
28199,10512,0,0,0,0,0,1
28199,10512,0,0,0,0,0,1
28199,10512,0,0,0,0,0,1
28198,10512,0,0,0,0,0,1
28199,10512,0,0,0,0,0,1
28199,10511,0,0,0,0,0,1
28199,10511,0,0,0,0,0,1
28199,10512,0,0,0,0,0,1
28200,10512,0,0,0,0,0,1
28200,10512,0,0,0,0,0,1
28200,10512,0,0,0,0,0,1
28200,10515,0,0,0,0,0,1
28201,10513,0,0,0,0,0,1
28201,10512,0,0,0,0,0,1
28201,10512,0,0,0,0,0,1
28201,10514,0,0,0,0,0,1
28201,10513,0,0,0,0,0,1
28201,10513,0,0,0,0,0,1
28201,10512,0,0,0,0,0,1
28201,10512,0,0,0,0,0,1
28200,10512,0,0,0,0,0,1
28200,10512,0,0,0,0,0,1
28201,10513,0,0,0,0,0,1
28201,10513,0,0,0,0,0,1
28201,10513,0,0,0,0,0,1
28200,10513,0,0,0,0,0,1
28200,10512,0,0,0,0,0,1
28200,10513,0,0,0,0,0,1
28200,10511,0,0,0,0,0,1
28199,10512,0,0,0,0,0,1
28199,10512,0,0,0,0,0,1
28193,10513,0,0,0,0,0,1
28197,10512,0,0,0,0,0,1
28198,10510,0,0,0,0,0,1
28200,10508,0,0,0,0,0,1
28198,10511,0,0,0,0,0,1
28197,10510,0,0,0,0,0,1
28199,10512,0,0,0,0,0,1
28200,10515,0,0,0,0,0,1
28201,10515,0,0,0,0,0,1
28200,10516,0,0,0,0,0,1
28200,10516,0,0,0,0,0,1
28200,10516,0,0,0,0,0,1
28200,10516,0,0,0,0,0,1
28200,10517,0,0,0,0,0,1
28199,10516,0,0,0,0,0,1
28199,10515,0,0,0,0,0,1
28198,10513,0,0,0,0,0,1
28198,10516,0,0,0,0,0,1
28200,10515,0,0,0,0,0,1
28198,10516,0,0,0,0,0,1
28200,10515,0,0,0,0,0,1
28200,10515,0,0,0,0,0,1
28201,10515,0,0,0,0,0,1
28201,10515,0,0,0,0,0,1
28201,10515,0,0,0,0,0,1
28200,10515,0,0,0,0,0,1
28199,10514,0,0,0,0,0,1
28200,10513,0,0,0,0,0,1
28200,10514,0,0,0,0,0,1
28200,10513,0,0,0,0,0,1
28200,10513,0,0,0,0,0,1
28202,10514,0,0,0,0,0,1
28200,10513,0,0,0,0,0,1
28200,10513,0,0,0,0,0,1
28201,10516,0,0,0,0,0,1
28200,10514,0,0,0,0,0,1
28201,10511,0,0,0,0,0,1
28202,10511,0,0,0,0,0,1
28201,10509,0,0,0,0,0,1
28200,10507,0,0,0,0,0,1
28201,10502,0,0,0,0,0,1
28201,10503,0,0,0,0,0,1
28204,10506,0,0,0,0,0,1
28206,10503,0,0,0,0,0,1
28204,10505,0,0,0,0,0,1
28203,10507,0,0,0,0,0,1
28203,10505,0,0,0,0,0,1
28206,10504,0,0,0,0,0,1
28207,10504,0,0,0,0,0,1
28203,10508,0,0,0,0,0,1
28201,10513,0,0,0,0,0,1
28198,10511,0,0,0,0,0,1
28202,10510,0,0,0,0,0,1
28203,10512,0,0,0,0,0,1
28202,10508,0,0,0,0,0,1
28205,10506,0,0,0,0,0,1
28208,10502,0,0,0,0,0,1
28206,10504,0,0,0,0,0,1
28200,10505,0,0,0,0,0,1
28197,10502,0,0,0,0,0,1
28199,10502,0,0,0,0,0,1
28200,10507,0,0,0,0,0,1
28200,10510,0,0,0,0,0,1
28198,10510,0,0,0,0,0,1
28200,10510,0,0,0,0,0,1
28198,10512,0,0,0,0,0,1
28202,10512,0,0,0,0,0,1
28201,10510,0,0,0,0,0,1
28198,10508,0,0,0,0,0,1
28199,10508,0,0,0,0,0,1
28199,10507,0,0,0,0,0,1
28198,10505,0,0,0,0,0,1
28201,10506,0,0,0,0,0,1
28201,10507,0,0,0,0,0,1
28202,10505,0,0,0,0,0,1
28200,10505,0,0,0,0,0,1
28205,10505,0,0,0,0,0,1
28211,10505,0,0,0,0,0,1
28210,10505,0,0,0,0,0,1
28207,10504,0,0,0,0,0,1
28207,10501,0,0,0,0,0,1
28208,10503,0,0,0,0,0,1
28206,10501,0,0,0,0,0,1
28207,10498,0,0,0,0,0,1
28209,10501,0,0,0,0,0,1
28209,10502,0,0,0,0,0,1
28209,10498,0,0,0,0,0,1
28210,10500,0,0,0,0,0,1
28209,10501,0,0,0,0,0,1
28207,10498,0,0,0,0,0,1
28208,10501,0,0,0,0,0,1
28208,10500,0,0,0,0,0,1
28208,10497,0,0,0,0,0,1
28209,10501,0,0,0,0,0,1
28209,10501,0,0,0,0,0,1
28207,10497,0,0,0,0,0,1
28209,10500,0,0,0,0,0,1
28209,10499,0,0,0,0,0,1
28208,10497,0,0,0,0,0,1
28210,10501,0,0,0,0,0,1
28209,10500,0,0,0,0,0,1
28209,10502,0,0,0,0,0,1
28209,10502,0,0,0,0,0,1
28211,10501,0,0,0,0,0,1
28210,10500,0,0,0,0,0,1
28211,10502,0,0,0,0,0,1
28213,10502,0,0,0,0,0,1
28210,10500,0,0,0,0,0,1
28213,10503,0,0,0,0,0,1
28210,10504,0,0,0,0,0,1
28209,10500,0,0,0,0,0,1
28211,10503,0,0,0,0,0,1
28209,10501,0,0,0,0,0,1
28210,10503,0,0,0,0,0,1
28212,10503,0,0,0,0,0,1
28209,10501,0,0,0,0,0,1
28208,10503,0,0,0,0,0,1
28208,10503,0,0,0,0,0,1
28208,10501,0,0,0,0,0,1
28209,10503,0,0,0,0,0,1
28209,10501,0,0,0,0,0,1
28209,10501,0,0,0,0,0,1
28211,10502,0,0,0,0,0,1
28210,10502,0,0,0,0,0,1
28211,10503,0,0,0,0,0,1
28211,10502,0,0,0,0,0,1
28211,10501,0,0,0,0,0,1
28211,10502,0,0,0,0,0,1
28213,10502,0,0,0,0,0,1
28212,10501,0,0,0,0,0,1
28211,10502,0,0,0,0,0,1
28214,10502,0,0,0,0,0,1
28214,10500,0,0,0,0,0,1
28215,10503,0,0,0,0,0,1
28213,10501,0,0,0,0,0,1
28210,10502,0,0,0,0,0,1
28211,10503,0,0,0,0,0,1
28214,10499,0,0,0,0,0,1
28213,10503,0,0,0,0,0,1
28214,10501,0,0,0,0,0,1
28214,10503,0,0,0,0,0,1
28212,10501,0,0,0,0,0,1
28214,10500,0,0,0,0,0,1
28212,10502,0,0,0,0,0,1
28213,10506,0,0,0,0,0,1
28211,10505,0,0,0,0,0,1
28212,10506,0,0,0,0,0,1
28217,10506,0,0,0,0,0,1
28217,10506,0,0,0,0,0,1
28217,10506,0,0,0,0,0,1
28216,10507,0,0,0,0,0,1
28217,10507,0,0,0,0,0,1
28219,10507,0,0,0,0,0,1
28219,10508,0,0,0,0,0,1
28219,10509,0,0,0,0,0,1
28220,10508,0,0,0,0,0,1
28218,10506,0,0,0,0,0,1
28215,10507,0,0,0,0,0,1
28214,10507,0,0,0,0,0,1
28214,10503,0,0,0,0,0,1
28213,10502,0,0,0,0,0,1
28214,10503,0,0,0,0,0,1
28216,10504,0,0,0,0,0,1
28216,10505,0,0,0,0,0,1
28218,10506,0,0,0,0,0,1
28219,10509,0,0,0,0,0,1
28220,10510,0,0,0,0,0,1
28222,10510,0,0,0,0,0,1
28223,10508,0,0,0,0,0,1
28223,10508,0,0,0,0,0,1
28221,10507,0,0,0,0,0,1
28222,10501,0,0,0,0,0,1
28222,10497,0,0,0,0,0,1
28221,10495,0,0,0,0,0,1
28221,10495,0,0,0,0,0,1
28222,10495,0,0,0,0,0,1
28222,10495,0,0,0,0,0,1
28223,10495,0,0,0,0,0,1
28222,10495,0,0,0,0,0,1
28221,10494,0,0,0,0,0,1
28221,10494,0,0,0,0,0,1
28222,10494,0,0,0,0,0,1
28222,10494,0,0,0,0,0,1
28223,10494,0,0,0,0,0,1
28223,10494,0,0,0,0,0,1
28221,10498,0,0,0,0,0,1
28223,10495,0,0,0,0,0,1
28225,10495,0,0,0,0,0,1
28225,10495,0,0,0,0,0,1
28226,10495,0,0,0,0,0,1
28226,10494,0,0,0,0,0,1
28226,10493,0,0,0,0,0,1
28226,10494,0,0,0,0,0,1
28224,10496,0,0,0,0,0,1
28223,10498,0,0,0,0,0,1
28225,10494,0,0,0,0,0,1
28222,10497,0,0,0,0,0,1
28219,10494,0,0,0,0,0,1
28220,10493,0,0,0,0,0,1
28220,10494,0,0,0,0,0,1
28219,10495,0,0,0,0,0,1
28223,10494,0,0,0,0,0,1
28225,10498,0,0,0,0,0,1
28225,10495,0,0,0,0,0,1
28226,10494,0,0,0,0,0,1
28226,10498,0,0,0,0,0,1
28227,10497,0,0,0,0,0,1
28228,10496,0,0,0,0,0,1
28229,10497,0,0,0,0,0,1
28231,10499,0,0,0,0,0,1
28230,10495,0,0,0,0,0,1
28226,10496,0,0,0,0,0,1
28223,10495,0,0,0,0,0,1
28228,10495,0,0,0,0,0,1
28229,10497,0,0,0,0,0,1
28229,10497,0,0,0,0,0,1
28226,10497,0,0,0,0,0,1
28224,10498,0,0,0,0,0,1
28225,10497,0,0,0,0,0,1
28227,10496,0,0,0,0,0,1
28224,10498,0,0,0,0,0,1
28225,10499,0,0,0,0,0,1
28228,10496,0,0,0,0,0,1
28226,10499,0,0,0,0,0,1
28226,10499,0,0,0,0,0,1
28229,10495,0,0,0,0,0,1
28227,10498,0,0,0,0,0,1
28227,10498,0,0,0,0,0,1
28230,10497,0,0,0,0,0,1
28227,10498,0,0,0,0,0,1
28228,10495,0,0,0,0,0,1
28233,10496,0,0,0,0,0,1
28234,10499,0,0,0,0,0,1
28233,10498,0,0,0,0,0,1
28235,10496,0,0,0,0,0,1
28234,10499,0,0,0,0,0,1
28233,10499,0,0,0,0,0,1
28236,10496,0,0,0,0,0,1
28234,10499,0,0,0,0,0,1
28233,10499,0,0,0,0,0,1
28237,10498,0,0,0,0,0,1
28241,10500,0,0,0,0,0,1
28239,10497,0,0,0,0,0,1
28238,10496,0,0,0,0,0,1
28237,10497,0,0,0,0,0,1
28237,10498,0,0,0,0,0,1
28238,10498,0,0,0,0,0,1
28243,10501,0,0,0,0,0,1
28240,10499,0,0,0,0,0,1
28238,10498,0,0,0,0,0,1
28240,10499,0,0,0,0,0,1
28243,10501,0,0,0,0,0,1
28242,10498,0,0,0,0,0,1
28248,10500,0,0,0,0,0,1
28248,10500,0,0,0,0,0,1
28247,10500,0,0,0,0,0,1
28244,10498,0,0,0,0,0,1
28242,10496,0,0,0,0,0,1
