# x,y,<bush>,<cookie>,<shadow>,<visibility>
28117,11133,0,0,0,0
28117,11132,0,0,0,0
28116,11130,0,0,0,0
28115,11131,0,0,0,0
28114,11130,0,0,0,0
28113,11129,0,0,0,0
28112,11128,0,0,0,0
28110,11127,0,0,0,0
28109,11125,0,0,0,0
28107,11124,0,0,0,0
28106,11124,0,0,0,0
28108,11125,0,0,0,0
28107,11125,0,0,0,0
28108,11125,0,0,0,0
28107,11125,0,0,0,0
28106,11124,0,0,0,0
28106,11125,0,0,0,0
28105,11125,0,0,0,0
28104,11125,0,0,0,0
28102,11125,0,0,0,0
28101,11125,0,0,0,0
28099,11125,0,0,0,0
28096,11123,0,0,0,0
28092,11123,0,0,0,0
28089,11122,0,0,0,0
28086,11121,0,0,0,0
28083,11120,0,0,0,0
28080,11119,0,0,0,0
28079,11118,0,0,0,0
28078,11118,0,0,0,0
28077,11117,0,0,0,0
28075,11117,0,0,0,0
28072,11115,0,0,0,0
28069,11112,0,0,0,0
28067,11110,0,0,0,0
28067,11108,0,0,0,0
28068,11109,0,0,0,0
28068,11109,0,0,0,0
28068,11109,0,0,0,0
28068,11108,0,0,0,0
28070,11108,0,0,0,0
28067,11110,0,0,0,0
28066,11109,0,0,0,0
28067,11108,0,0,0,0
28067,11109,0,0,0,0
28068,11109,0,0,0,0
28068,11110,0,0,0,0
28068,11108,0,0,0,0
28068,11109,0,0,0,0
28066,11109,0,0,0,0
28059,11107,0,0,0,0
28054,11104,0,0,0,0
28050,11101,0,0,0,0
28043,11098,0,0,0,0
28037,11096,0,0,0,0
28031,11094,0,0,0,0
28027,11095,0,0,0,0
28024,11094,0,0,0,0
28019,11094,0,0,0,0
28014,11095,0,0,0,0
28011,11095,0,0,0,0
28007,11094,0,0,0,0
28003,11095,0,0,0,0
27999,11098,0,0,0,0
27996,11096,0,0,0,0
27992,11094,0,0,0,0
27987,11093,0,0,0,0
27986,11091,0,0,0,0
27983,11089,0,0,0,0
27977,11090,0,0,0,0
27974,11088,0,0,0,0
27975,11088,0,0,0,0
27973,11086,0,0,0,0
27974,11088,0,0,0,0
27973,11087,0,0,0,0
27973,11088,0,0,0,0
27970,11087,0,0,0,0
27973,11088,0,0,0,0
27974,11087,0,0,0,0
27972,11087,0,0,0,0
27972,11088,0,0,0,0
27970,11086,0,0,0,0
27972,11087,0,0,0,0
27973,11087,0,0,0,0
27973,11087,0,0,0,0
27974,11087,0,0,0,0
27975,11087,0,0,0,0
27975,11087,0,0,0,0
27976,11088,0,0,0,0
27975,11086,0,0,0,0
27972,11086,0,0,0,0
27969,11087,0,0,0,0
27971,11087,0,0,0,0
27968,11085,0,0,0,0
27965,11084,0,0,0,0
27963,11082,0,0,0,0
27961,11082,0,0,0,0
27960,11081,0,0,0,0
27958,11077,0,0,0,0
27959,11072,0,0,0,0
27959,11072,0,0,0,0
27958,11074,0,0,0,0
27957,11075,0,0,0,0
27956,11074,0,0,0,0
27958,11072,0,0,0,0
27959,11073,0,0,0,0
27958,11073,0,0,0,0
27959,11073,0,0,0,0
27958,11074,0,0,0,0
27958,11077,0,0,0,0
27960,11076,0,0,0,0
27960,11074,0,0,0,0
27959,11074,0,0,0,0
27958,11075,0,0,0,0
27959,11075,0,0,0,0
27959,11075,0,0,0,0
27958,11075,0,0,0,0
27958,11074,0,0,0,0
27957,11073,0,0,0,0
27957,11074,0,0,0,0
27959,11075,0,0,0,0
27960,11076,0,0,0,0
27959,11076,0,0,0,0
27961,11075,0,0,0,0
27962,11076,0,0,0,0
27961,11076,0,0,0,0
27961,11076,0,0,0,0
27961,11076,0,0,0,0
27960,11075,0,0,0,0
27960,11075,0,0,0,0
27961,11075,0,0,0,0
27961,11075,0,0,0,0
27961,11074,0,0,0,0
27959,11071,0,0,0,0
27959,11065,0,0,0,0
27958,11064,0,0,0,0
27959,11064,0,0,0,0
27962,11064,0,0,0,0
27960,11063,0,0,0,0
27960,11063,0,0,0,0
27962,11063,0,0,0,0
27961,11063,0,0,0,0
27960,11064,0,0,0,0
27962,11063,0,0,0,0
27960,11063,0,0,0,0
27960,11063,0,0,0,0
27961,11061,0,0,0,0
27961,11059,0,0,0,0
27962,11056,0,0,0,0
27962,11055,0,0,0,0
27962,11054,0,0,0,0
27962,11052,0,0,0,0
27965,11047,0,0,0,0
27965,11045,0,0,0,0
27963,11042,0,0,0,0
27961,11039,0,0,0,0
27960,11036,0,0,0,0
27960,11033,0,0,0,0
27960,11031,0,0,0,0
27958,11030,0,0,0,0
27960,11029,0,0,0,0
27961,11030,0,0,0,0
27959,11031,0,0,0,0
27959,11030,0,0,0,0
27958,11028,0,0,0,0
27957,11026,0,0,0,0
