# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
28201,11250,0,0,0,0,0,1
28200,11244,0,0,0,0,0,1
28199,11239,0,0,0,0,0,1
28197,11233,0,0,0,0,0,1
28198,11231,0,0,0,0,0,1
28200,11231,0,0,0,0,0,1
28202,11230,0,0,0,0,0,1
28204,11230,0,0,0,0,0,1
28207,11229,0,0,0,0,0,1
28209,11228,0,0,0,0,0,1
28209,11228,0,0,0,0,0,1
28208,11227,0,0,0,0,0,1
28207,11226,0,0,0,0,0,1
28207,11226,0,0,0,0,0,1
28209,11225,0,0,0,0,0,1
28208,11226,0,0,0,0,0,1
28208,11226,0,0,0,0,0,1
28207,11227,0,0,0,0,0,1
28207,11228,0,0,0,0,0,1
28209,11229,0,0,0,0,0,1
28209,11229,0,0,0,0,0,1
28209,11232,0,0,0,0,0,1
28208,11231,0,0,0,0,0,1
28209,11231,0,0,0,0,0,1
28209,11230,0,0,0,0,0,1
28210,11230,0,0,0,0,0,1
28211,11230,0,0,0,1,0,1
28215,11230,0,0,0,1,0,1
28219,11232,0,0,0,1,0,1
28220,11232,0,0,0,1,0,1
28220,11232,0,0,0,1,0,1
28220,11231,0,0,0,1,0,1
28223,11226,0,0,0,1,0,1
28221,11230,0,0,0,1,0,1
28224,11233,0,0,0,1,0,1
28224,11234,0,0,0,1,0,1
28224,11234,0,0,0,0,0,1
28225,11234,0,0,0,0,0,1
28226,11235,0,0,0,0,0,1
28228,11236,0,0,0,0,0,1
28232,11233,0,0,0,0,0,1
28234,11234,0,0,0,0,0,1
28235,11231,0,0,0,0,0,1
28240,11233,0,0,0,0,0,1
28242,11237,0,0,0,0,0,1
28246,11239,0,0,0,0,0,1
28251,11241,0,0,0,0,0,1
28257,11242,0,0,0,0,0,1
28259,11241,0,0,0,0,0,1
28260,11241,0,0,0,0,0,1
28261,11241,0,0,0,0,0,1
28261,11241,0,0,0,0,0,1
28265,11242,0,0,0,0,0,1
28269,11240,0,0,0,0,0,1
28269,11239,0,0,0,0,0,1
28269,11239,0,0,0,0,0,1
28269,11239,0,0,0,0,0,1
28266,11238,0,0,0,0,0,1
28266,11238,0,0,0,0,0,1
28266,11239,0,0,0,0,0,1
28267,11239,0,0,0,0,0,1
28268,11240,0,0,0,0,0,1
28273,11240,0,0,0,0,0,1
28276,11240,0,0,0,0,0,1
28281,11237,0,0,0,0,0,1
28286,11236,0,0,0,0,0,1
28291,11236,0,0,0,0,0,1
28293,11237,0,0,0,0,0,1
28296,11236,0,0,0,0,0,1
28297,11235,0,0,0,0,0,1
28298,11235,0,0,0,0,0,1
28304,11234,0,0,0,0,0,1
28304,11233,0,0,0,0,0,1
28302,11233,0,0,0,0,0,1
28301,11232,0,0,0,0,0,1
28302,11232,0,0,0,0,0,1
28303,11233,0,0,0,0,0,1
28302,11232,0,0,0,0,0,1
28303,11231,0,0,0,0,0,1
28307,11229,0,0,0,0,0,1
28309,11226,0,0,0,0,0,1
28308,11225,0,0,0,0,0,1
28308,11223,0,0,0,0,0,1
28307,11222,0,0,0,0,0,1
28307,11222,0,0,0,0,0,1
28306,11221,0,0,0,0,0,1
28305,11221,0,0,0,0,0,1
28302,11220,0,0,0,0,0,1
28301,11221,0,0,0,0,0,1
28304,11217,0,0,0,0,0,1
28310,11217,0,0,0,0,0,1
28309,11214,0,0,0,0,0,1
28308,11211,0,0,0,0,0,1
28309,11206,0,0,0,0,0,1
28310,11201,0,0,0,0,0,1
28309,11197,0,0,0,0,0,1
28309,11193,0,0,0,0,0,1
28310,11190,0,0,0,0,0,1
28308,11190,0,0,0,0,0,1
28304,11192,0,0,0,0,0,1
28302,11197,0,0,0,0,0,1
28307,11199,0,0,0,0,0,1
28309,11198,0,0,0,0,0,1
28310,11197,0,0,0,0,0,1
28311,11193,0,0,0,0,0,1
28312,11192,0,0,0,0,0,1
28314,11188,0,0,0,0,0,1
28316,11188,0,0,0,0,0,1
28320,11190,0,0,0,0,0,1
28322,11190,0,0,0,0,0,1
28323,11189,0,0,0,0,0,1
28321,11188,0,0,0,0,0,1
28325,11183,0,0,0,0,0,1
28327,11181,0,0,0,0,0,1
28330,11182,0,0,0,0,0,1
28330,11181,0,0,0,0,0,1
28335,11181,0,0,0,0,0,1
28336,11180,0,0,0,0,0,1
28334,11180,0,0,0,0,0,1
28336,11179,0,0,0,0,0,1
28335,11179,0,0,0,0,0,1
28335,11177,0,0,0,0,0,1
28335,11178,0,0,0,0,0,1
28338,11178,0,0,0,0,0,1
28341,11176,0,0,0,0,0,1
28344,11177,0,0,0,0,0,1
28344,11179,0,0,0,0,0,1
28343,11180,0,0,0,0,0,1
28342,11180,0,0,0,0,0,1
28343,11180,0,0,0,0,0,1
28343,11179,0,0,0,0,0,1
28342,11181,0,0,0,0,0,1
28340,11184,0,0,0,0,0,1
28342,11181,0,0,0,0,0,1
28342,11182,0,0,0,0,0,1
28342,11181,0,0,0,0,0,1
28345,11182,0,0,0,0,0,1
28344,11184,0,0,0,0,0,1
28342,11188,0,0,0,0,0,1
28341,11187,0,0,0,0,0,1
28340,11187,0,0,0,0,0,1
28338,11185,0,0,0,0,0,1
28339,11184,0,0,0,0,0,1
28338,11185,0,0,0,0,0,1
28339,11184,0,0,0,0,0,1
28339,11185,0,0,0,0,0,1
28339,11184,0,0,0,0,0,1
28341,11184,0,0,0,0,0,1
28339,11183,0,0,0,0,0,1
28339,11184,0,0,0,0,0,1
28337,11186,0,0,0,0,0,1
28339,11186,0,0,0,0,0,1
28341,11187,0,0,0,0,0,1
28342,11186,0,0,0,0,0,1
28342,11184,0,0,0,0,0,1
28343,11183,0,0,0,0,0,1
28340,11183,0,0,0,0,0,1
28338,11185,0,0,0,0,0,1
28340,11183,0,0,0,0,0,1
28338,11183,0,0,0,0,0,1
28338,11184,0,0,0,0,0,1
28342,11181,0,0,0,0,0,1
28345,11177,0,0,0,0,0,1
28347,11175,0,0,0,0,0,1
28348,11177,0,0,0,0,0,1
28349,11176,0,0,0,0,0,1
28352,11175,0,0,0,0,0,1
28352,11174,0,0,0,0,0,1
28352,11175,0,0,0,0,0,1
28352,11172,0,0,0,0,0,1
28352,11174,0,0,0,0,0,1
28350,11175,0,0,0,0,0,1
28348,11173,0,0,0,0,0,1
28346,11172,0,0,0,0,0,1
28345,11169,0,0,0,0,0,1
28347,11164,0,0,0,0,0,1
28348,11160,0,0,0,0,0,1
28349,11156,0,0,0,0,0,1
28351,11151,0,0,0,0,0,1
28354,11152,0,0,0,0,0,1
28355,11148,0,0,0,0,0,1
28356,11144,0,0,0,0,0,1
28358,11140,0,0,0,0,0,1
28358,11136,0,0,0,0,0,1
28357,11134,0,0,0,0,0,1
28358,11130,0,0,0,0,0,1
28360,11127,0,0,0,0,0,1
28359,11123,0,0,0,0,0,1
28359,11120,0,0,0,0,0,1
28358,11116,0,0,0,0,0,1
28360,11115,0,0,0,0,0,1
28358,11112,0,0,0,0,0,1
28359,11110,0,0,0,0,0,1
28357,11110,0,0,0,0,0,1
28357,11105,0,0,0,0,0,1
28358,11105,0,0,0,0,0,1
28354,11102,0,0,0,0,0,1
28350,11100,0,0,0,0,0,1
28350,11100,0,0,0,0,0,1
28351,11097,0,0,0,0,0,1
28353,11095,0,0,0,0,0,1
28351,11092,0,0,0,0,0,1
28348,11089,0,0,0,0,0,1
28347,11087,0,0,0,0,0,1
28345,11084,0,0,0,0,0,1
28345,11082,0,0,0,0,0,1
28343,11077,0,0,0,0,0,1
28342,11072,0,0,0,0,0,1
28344,11072,0,0,0,0,0,1
28345,11071,0,0,0,0,0,1
28347,11067,0,0,0,0,0,1
28348,11066,0,0,0,0,0,1
28350,11066,0,0,0,0,0,1
28350,11068,0,0,0,0,0,1
28349,11070,0,0,0,0,0,1
28349,11072,0,0,0,0,0,1
28349,11074,0,0,0,0,0,1
28349,11073,0,0,0,0,0,1
28349,11072,0,0,0,0,0,1
28351,11073,0,0,0,0,0,1
28351,11073,0,0,0,0,0,1
28352,11072,0,0,0,0,0,1
28352,11071,0,0,0,0,0,1
28352,11069,0,0,0,0,0,1
28353,11070,0,0,0,0,0,1
28354,11072,0,0,0,0,0,1
28353,11072,0,0,0,0,0,1
28353,11073,0,0,0,0,0,1
28353,11074,0,0,0,0,0,1
28353,11074,0,0,0,0,0,1
28353,11075,0,0,0,0,0,1
28352,11078,0,0,0,0,0,1
28354,11080,0,0,0,0,0,1
28352,11078,0,0,0,0,0,1
28353,11080,0,0,0,0,0,1
28358,11079,0,0,0,0,0,1
28362,11080,0,0,0,0,0,1
28367,11081,0,0,0,0,0,1
28370,11083,0,0,0,0,0,1
28373,11085,0,0,0,0,0,1
28374,11088,0,0,0,0,0,1
28374,11089,0,0,0,0,0,1
28374,11090,0,0,0,0,0,1
28374,11094,0,0,0,0,0,1
28373,11095,0,0,0,0,0,1
28374,11094,0,0,0,0,0,1
28377,11091,0,0,0,0,0,1
28378,11096,0,0,0,0,0,1
28380,11098,0,0,0,0,0,1
28382,11101,0,0,0,0,0,1
28386,11103,0,0,0,0,0,1
28387,11104,0,0,0,0,0,1
28388,11104,0,0,0,0,0,1
28389,11103,0,0,0,0,0,1
28387,11107,0,0,0,0,0,1
28386,11109,0,0,0,0,0,1
28386,11114,0,0,0,0,0,1
28389,11118,0,0,0,0,0,1
28391,11121,0,0,0,0,0,1
28394,11124,0,0,0,0,0,1
28397,11126,0,0,0,0,0,1
28399,11127,0,0,0,0,0,1
28404,11127,0,0,0,0,0,1
28410,11127,0,0,0,0,0,1
28414,11125,0,0,0,0,0,1
28416,11124,0,0,0,0,0,1
28417,11123,0,0,0,0,0,1
28416,11122,0,0,0,0,0,1
28416,11119,0,0,0,0,0,1
28417,11117,0,0,0,0,0,1
28415,11116,0,0,0,0,0,1
28416,11117,0,0,0,0,0,1
28418,11122,0,0,0,0,0,1
28417,11120,0,0,0,0,0,1
28417,11119,0,0,0,0,0,1
28417,11120,0,0,0,0,0,1
28417,11118,0,0,0,0,0,1
28419,11119,0,0,0,0,0,1
28418,11118,0,0,0,0,0,1
28418,11117,0,0,0,0,0,1
28421,11120,0,0,0,0,0,1
28420,11121,0,0,0,0,0,1
28417,11120,0,0,0,0,0,1
28413,11120,0,0,0,0,0,1
28412,11121,0,0,0,0,0,1
28412,11119,0,0,0,0,0,1
28412,11118,0,0,0,0,0,1
28412,11116,0,0,0,0,0,1
28411,11117,0,0,0,0,0,1
28411,11116,0,0,0,0,0,1
28410,11116,0,0,0,0,0,1
28411,11116,0,0,0,0,0,1
28411,11112,0,0,0,0,0,1
28411,11110,0,0,0,0,0,1
28412,11107,0,0,0,0,0,1
28414,11103,0,0,0,0,0,1
28416,11103,0,0,0,0,0,1
28419,11097,0,0,0,0,0,1
28422,11093,0,0,0,0,0,1
28422,11089,0,0,0,0,0,1
28424,11085,0,0,0,0,0,1
28424,11084,0,0,0,0,0,1
28423,11081,0,0,0,0,0,1
28425,11080,0,0,0,0,0,1
28424,11079,0,0,0,0,0,1
28424,11080,0,0,0,0,0,1
28423,11081,0,0,0,0,0,1
28423,11082,0,0,0,0,0,1
28423,11083,0,0,0,0,0,1
28419,11080,0,0,0,0,0,1
28421,11081,0,0,0,0,0,1
28424,11081,0,0,0,0,0,1
28427,11077,0,0,0,0,0,1
28424,11074,0,0,0,0,0,1
28423,11071,0,0,0,0,0,1
28422,11070,0,0,0,0,0,1
28422,11066,0,0,0,0,0,1
28425,11065,0,0,0,0,0,1
28426,11064,0,0,0,0,0,1
28424,11059,0,0,0,0,0,1
28425,11055,0,0,0,0,0,1
28425,11054,0,0,0,0,0,1
28424,11056,0,0,0,0,0,1
28423,11060,0,0,0,0,0,1
28422,11058,0,0,0,0,0,1
28421,11061,0,0,0,0,0,1
28420,11062,0,0,0,0,0,1
28421,11063,0,0,0,0,0,1
28421,11061,0,0,0,0,0,1
28419,11062,0,0,0,0,0,1
28419,11062,0,0,0,0,0,1
28417,11063,0,0,0,0,0,1
28412,11073,0,0,0,0,0,1
28413,11072,0,0,0,0,0,1
28413,11072,0,0,0,0,0,1
28413,11074,0,0,0,0,0,1
28414,11072,0,0,0,0,0,1
28411,11070,0,0,0,0,0,1
28410,11073,0,0,0,0,0,1
28410,11073,0,0,0,0,0,1
28410,11073,0,0,0,0,0,1
28410,11073,0,0,0,0,0,1
28411,11074,0,0,0,0,0,1
28411,11074,0,0,0,0,0,1
28410,11074,0,0,0,0,0,1
28409,11076,0,0,0,0,0,1
28407,11078,0,0,0,0,0,1
28406,11081,0,0,0,0,0,1
28403,11086,0,0,0,0,0,1
28400,11087,0,0,0,0,0,1
28401,11088,0,0,0,0,0,1
28399,11089,0,0,0,0,0,1
28394,11088,0,0,0,0,0,1
28391,11091,0,0,0,0,0,1
28389,11092,0,0,0,0,0,1
28389,11097,0,0,0,0,0,1
28385,11099,0,0,0,0,0,1
28383,11098,0,0,0,0,0,1
28382,11100,0,0,0,0,0,1
28384,11101,0,0,0,0,0,1
28380,11104,0,0,0,0,0,1
28378,11107,0,0,0,0,0,1
28375,11110,0,0,0,0,0,1
28371,11114,0,0,0,0,0,1
28368,11116,0,0,0,0,0,1
28364,11118,0,0,0,0,0,1
28362,11118,0,0,0,0,0,1
28359,11120,0,0,0,0,0,1
28357,11124,0,0,0,0,0,1
28355,11126,0,0,0,0,0,1
28353,11128,0,0,0,0,0,1
28352,11131,0,0,0,0,0,1
28349,11134,0,0,0,0,0,1
28347,11137,0,0,0,0,0,1
28345,11140,0,0,0,0,0,1
28343,11142,0,0,0,0,0,1
28340,11140,0,0,0,0,0,1
28336,11139,0,0,0,0,0,1
28332,11138,0,0,0,0,0,1
28328,11136,0,0,0,0,0,1
28324,11134,0,0,0,0,0,1
28321,11132,0,0,0,0,0,1
28318,11131,0,0,0,0,0,1
28314,11129,0,0,0,0,0,1
28314,11126,0,0,0,0,0,1
28311,11124,0,0,0,0,0,1
28311,11121,0,0,0,0,0,1
28311,11118,0,0,0,0,0,1
28311,11115,0,0,0,0,0,1
28311,11114,0,0,0,0,0,1
28312,11114,0,0,0,0,0,1
28312,11114,0,0,0,0,0,1
28312,11113,0,0,0,0,0,1
28312,11113,0,0,0,0,0,1
28313,11112,0,0,0,0,0,1
28314,11111,0,0,0,0,0,1
28315,11110,0,0,0,0,0,1
28316,11110,0,0,0,0,0,1
28317,11109,0,0,0,0,0,1
28317,11107,0,0,0,0,0,1
28316,11107,0,0,0,0,0,1
28315,11105,0,0,0,0,0,1
28315,11101,0,0,0,0,0,1
28312,11103,0,0,0,0,0,1
