# x,y,<bush>,<cookie>,<shadow>,<visibility>
24106,11565,0,1,0,0
24106,11565,0,1,0,0
24107,11570,0,1,0,0
24110,11570,0,1,0,0
24109,11571,0,1,0,0
24109,11571,0,1,0,0
24109,11572,0,1,0,0
24109,11570,0,1,0,0
24110,11570,0,1,0,0
24109,11570,0,1,0,0
24110,11570,0,1,0,0
24107,11568,0,1,0,0
24106,11568,0,1,0,0
24108,11567,0,1,0,0
24106,11565,0,1,0,0
24107,11567,0,1,0,0
24107,11567,0,1,0,0
24109,11571,0,1,0,0
24110,11570,0,1,0,0
24110,11569,0,1,0,0
24107,11566,0,1,0,0
24111,11564,0,1,0,0
24114,11564,0,1,0,0
24117,11567,0,1,0,0
24121,11573,0,1,0,0
24127,11574,0,1,0,0
24130,11579,0,1,0,0
24134,11582,0,1,0,0
24139,11586,0,1,0,0
24144,11591,0,1,0,0
24149,11596,0,1,0,0
24155,11599,0,1,0,0
24161,11602,0,1,0,0
24167,11604,0,1,0,0
24172,11606,0,1,0,0
24180,11608,0,1,0,0
24186,11607,0,1,0,0
24194,11607,0,1,0,0
24201,11606,0,1,0,0
24203,11607,0,1,0,0
24204,11609,0,1,0,0
24205,11609,0,1,0,0
24208,11609,0,1,0,0
24213,11610,0,1,0,0
24217,11614,0,1,0,0
24223,11616,0,1,0,0
24228,11619,0,1,0,0
24234,11620,0,1,0,0
24239,11621,0,1,0,0
24241,11622,0,1,0,0
24249,11623,0,1,0,0
24255,11627,0,1,0,0
24259,11628,0,1,0,0
24265,11632,0,1,0,0
24271,11634,0,1,0,0
24275,11635,0,1,0,0
24278,11637,0,1,0,0
24283,11640,0,1,0,0
24290,11644,0,1,0,0
24296,11644,0,1,0,0
24297,11645,0,1,0,0
24301,11647,0,1,0,0
24308,11650,0,1,0,0
24309,11652,0,1,0,0
24312,11656,0,1,0,0
24314,11661,0,1,0,0
24314,11664,0,1,0,0
24316,11665,0,1,0,0
24324,11669,0,1,0,0
24328,11669,0,1,0,0
24333,11670,0,1,0,0
24337,11670,0,1,0,0
24343,11670,0,1,0,0
24351,11672,0,1,0,0
24359,11671,0,1,0,0
24367,11671,0,1,0,0
24376,11673,0,1,0,0
24379,11673,0,1,0,0
24387,11676,0,1,0,0
24393,11678,0,1,0,0
24398,11683,0,1,0,0
24406,11685,0,1,0,0
24411,11685,0,1,0,0
24412,11688,0,1,0,0
24413,11687,0,1,0,0
24412,11688,0,1,0,0
24412,11687,0,1,0,0
24411,11686,0,1,0,0
24412,11687,0,1,0,0
24410,11687,0,1,0,0
24410,11686,0,1,0,0
24410,11685,0,1,0,0
24409,11686,0,1,0,0
24410,11687,0,1,0,0
24409,11686,0,1,0,0
24410,11687,0,1,0,0
24407,11690,0,1,0,0
24408,11694,0,1,0,0
24411,11696,0,1,0,0
24410,11697,0,1,0,0
24310,11671,0,1,0,0
24311,11672,0,1,0,0
24312,11671,0,1,0,0
24312,11673,0,1,0,0
24310,11671,0,1,0,0
24308,11671,0,1,0,0
24310,11672,0,1,0,0
24309,11671,0,1,0,0
24309,11672,0,1,0,0
24309,11676,0,1,0,0
24310,11679,0,1,0,0
24313,11682,0,1,0,0
24314,11687,0,1,0,0
24317,11691,0,1,0,0
24319,11696,0,1,0,0
24321,11702,0,1,0,0
24323,11706,0,1,0,0
24326,11711,0,1,0,0
24327,11713,0,1,0,0
24328,11714,0,1,0,0
24331,11713,0,1,0,0
24331,11712,0,1,0,0
24331,11713,0,1,0,0
24330,11712,0,1,0,0
24330,11712,0,1,0,0
24333,11711,0,1,0,0
24332,11712,0,1,0,0
24330,11712,0,1,0,0
24332,11712,0,1,0,0
24331,11713,0,1,0,0
24329,11714,0,1,0,0
24331,11716,0,1,0,0
24334,11717,0,1,0,0
24338,11718,0,1,0,0
24342,11719,0,1,0,0
24345,11719,0,1,0,0
24347,11719,0,1,0,0
24348,11721,0,1,0,0
24347,11723,0,1,0,0
24348,11722,0,1,0,0
24349,11720,0,1,0,0
24349,11719,0,1,0,0
24350,11716,0,1,0,0
24353,11716,0,1,0,0
24358,11716,0,1,0,0
24357,11714,0,1,0,0
24357,11713,0,1,0,0
24357,11712,0,1,0,0
24357,11712,0,1,0,0
24359,11714,0,1,0,0
24358,11714,0,1,0,0
24358,11712,0,1,0,0
24357,11711,0,1,0,0
24357,11711,0,1,0,0
24358,11712,0,1,0,0
24358,11713,0,1,0,0
24360,11713,0,1,0,0
24358,11712,0,1,0,0
24358,11712,0,1,0,0
24357,11713,0,1,0,0
24356,11714,0,1,0,0
24356,11714,0,1,0,0
24357,11714,0,1,0,0
24356,11713,0,1,0,0
24356,11713,0,1,0,0
24356,11713,0,1,0,0
24357,11711,0,1,0,0
24355,11711,0,1,0,0
24354,11712,0,1,0,0
24355,11711,0,1,0,0
24357,11711,0,1,0,0
24356,11711,0,1,0,0
24356,11713,0,1,0,0
24356,11713,0,1,0,0
24357,11717,0,1,0,0
24352,11718,0,1,0,0
24351,11719,0,1,0,0
24354,11723,0,1,0,0
24358,11726,0,1,0,0
24361,11729,0,1,0,0
24365,11732,0,1,0,0
24369,11734,0,1,0,0
24371,11738,0,1,0,0
24375,11741,0,1,0,0
24378,11746,0,1,0,0
24380,11749,0,1,0,0
24380,11753,0,1,0,0
24382,11754,0,1,0,0
24379,11755,0,1,0,0
24378,11756,0,1,0,0
24377,11756,0,1,0,0
24380,11756,0,1,0,0
24380,11756,0,1,0,0
24382,11754,0,1,0,0
24381,11754,0,1,0,0
24379,11756,0,1,0,0
24380,11755,0,1,0,0
24381,11754,0,1,0,0
24381,11756,0,1,0,0
24379,11755,0,1,0,0
24379,11754,0,1,0,0
24379,11756,0,1,0,0
24379,11754,0,1,0,0
24379,11756,0,1,0,0
24379,11753,0,1,0,0
24378,11753,0,1,0,0
24379,11753,0,1,0,0
24379,11754,0,1,0,0
24380,11756,0,1,0,0
24378,11756,0,1,0,0
24378,11755,0,1,0,0
24380,11753,0,1,0,0
24382,11752,0,1,0,0
24383,11751,0,1,0,0
24384,11749,0,1,0,0
24385,11749,0,1,0,0
24385,11750,0,1,0,0
24387,11750,0,1,0,0
24385,11749,0,1,0,0
24386,11747,0,1,0,0
24385,11748,0,1,0,0
24387,11749,0,1,0,0
24386,11747,0,1,0,0
24385,11749,0,1,0,0
24388,11749,0,1,0,0
24389,11746,0,1,0,0
24392,11745,0,1,0,0
24395,11743,0,1,0,0
24396,11740,0,1,0,0
24397,11739,0,1,0,0
24397,11738,0,1,0,0
24400,11737,0,1,0,0
24403,11738,0,1,0,0
24402,11740,0,1,0,0
24404,11742,0,1,0,0
24406,11741,0,1,0,0
24406,11742,0,1,0,0
24403,11742,0,1,0,0
24401,11737,0,1,0,0
24400,11736,0,1,0,0
24399,11734,0,1,0,0
24399,11732,0,1,0,0
24400,11730,0,1,0,0
24402,11727,0,1,0,0
24402,11723,0,1,0,0
24402,11720,0,1,0,0
24403,11717,0,1,0,0
24407,11712,0,1,0,0
24410,11708,0,1,0,0
24413,11703,0,1,0,0
24414,11699,0,1,0,0
24417,11695,0,1,0,0
24422,11690,0,1,0,0
24427,11691,0,1,0,0
24433,11687,0,1,0,0
24435,11682,0,1,0,0
24440,11678,0,1,0,0
24440,11670,0,1,0,0
24440,11670,0,1,0,0
24439,11670,0,1,0,0
24439,11670,0,1,0,0
24439,11671,0,1,0,0
24440,11669,0,1,0,0
24437,11667,0,1,0,0
24438,11667,0,1,0,0
24439,11668,0,1,0,0
24438,11668,0,1,0,0
24439,11669,0,1,0,0
24439,11669,0,1,0,0
24438,11668,0,1,0,0
24438,11670,0,1,0,0
24438,11669,0,1,0,0
24436,11671,0,1,0,0
24437,11671,0,1,0,0
24434,11671,0,1,0,0
24435,11672,0,1,0,0
24436,11672,0,1,0,0
24435,11671,0,1,0,0
24437,11671,0,1,0,0
24439,11670,0,1,0,0
24438,11672,0,1,0,0
24438,11672,0,1,0,0
24439,11669,0,1,0,0
24439,11670,0,1,0,0
24438,11669,0,1,0,0
24440,11670,0,1,0,0
24439,11670,0,1,0,0
24438,11670,0,1,0,0
24440,11670,0,1,0,0
24438,11670,0,1,0,0
24440,11671,0,1,0,0
24438,11670,0,1,0,0
24438,11671,0,1,0,0
24438,11673,0,1,0,0
24438,11671,0,1,0,0
24435,11672,0,1,0,0
24438,11671,0,1,0,0
24434,11671,0,1,0,0
24435,11670,0,1,0,0
24435,11670,0,1,0,0
24419,11718,0,1,0,0
24419,11718,0,1,0,0
24421,11718,0,1,0,0
24424,11718,0,1,0,0
24428,11719,0,1,0,0
24431,11719,0,1,0,0
24436,11719,0,1,0,0
24439,11718,0,1,0,0
24443,11720,0,1,0,0
24446,11721,0,1,0,0
24450,11723,0,1,0,0
24454,11725,0,1,0,0
24458,11726,0,1,0,0
24463,11726,0,1,0,0
24466,11728,0,1,0,0
24469,11731,0,1,0,0
24473,11732,0,1,0,0
24477,11732,0,1,0,0
24483,11733,0,1,0,0
24487,11733,0,1,0,0
24493,11734,0,1,0,0
24496,11735,0,1,0,0
24500,11735,0,1,0,0
24503,11734,0,1,0,0
24507,11734,0,1,0,0
24512,11733,0,1,0,0
24517,11732,0,1,0,0
24522,11732,0,1,0,0
24523,11731,0,1,0,0
24526,11731,0,1,0,0
24529,11730,0,1,0,0
24533,11730,0,1,0,0
24536,11729,0,1,0,0
24542,11728,0,1,0,0
24547,11727,0,1,0,0
24550,11726,0,1,0,0
24556,11723,0,1,0,0
24559,11722,0,1,0,0
24562,11720,0,1,0,0
24565,11719,0,1,0,0
24568,11717,0,1,0,0
24571,11714,0,1,0,0
24573,11711,0,1,0,0
24577,11709,0,1,0,0
24579,11705,0,1,0,0
24582,11702,0,1,0,0
24586,11699,0,1,0,0
24588,11697,0,1,0,0
24588,11695,0,1,0,0
24588,11694,0,1,0,0
24594,11691,0,1,0,0
24600,11687,0,1,0,0
24604,11682,0,1,0,0
24608,11682,0,1,0,0
24612,11682,0,1,0,0
24619,11686,0,1,0,0
24627,11686,0,1,0,0
24631,11688,0,1,0,0
24632,11685,0,1,0,0
24631,11685,0,1,0,0
24631,11687,0,1,0,0
24631,11685,0,1,0,0
24632,11684,0,1,0,0
24630,11685,0,1,0,0
24631,11685,0,1,0,0
24630,11687,0,1,0,0
24632,11689,0,1,0,0
24630,11690,0,1,0,0
24629,11691,0,1,0,0
24631,11690,0,1,0,0
24630,11691,0,1,0,0
24630,11691,0,1,0,0
24629,11689,0,1,0,0
24628,11689,0,1,0,0
24627,11689,0,1,0,0
24627,11690,0,1,0,0
24628,11691,0,1,0,0
24627,11689,0,1,0,0
24626,11691,0,1,0,0
24627,11692,0,1,0,0
24627,11692,0,1,0,0
24627,11692,0,1,0,0
24627,11691,0,1,0,0
24628,11692,0,1,0,0
24626,11696,0,1,0,0
24626,11701,0,1,0,0
24623,11704,0,1,0,0
24623,11710,0,1,0,0
24620,11714,0,1,0,0
24621,11714,0,1,0,0
24620,11718,0,1,0,0
24619,11717,0,1,0,0
24619,11715,0,1,0,0
24619,11717,0,1,0,0
24619,11717,0,1,0,0
24620,11717,0,1,0,0
24620,11715,0,1,0,0
24621,11714,0,1,0,0
24622,11715,0,1,0,0
24620,11714,0,1,0,0
24592,11689,0,1,0,0
24593,11688,0,1,0,0
24595,11688,0,1,0,0
24598,11688,0,1,0,0
24602,11689,0,1,0,0
24605,11689,0,1,0,0
24611,11688,0,1,0,0
24614,11687,0,1,0,0
24619,11687,0,1,0,0
24622,11687,0,1,0,0
24626,11686,0,1,0,0
24630,11686,0,1,0,0
24633,11685,0,1,0,0
24637,11684,0,1,0,0
24642,11684,0,1,0,0
24645,11684,0,1,0,0
24648,11684,0,1,0,0
24651,11685,0,1,0,0
24652,11683,0,1,0,0
24652,11684,0,1,0,0
24651,11680,0,1,0,0
24654,11683,0,1,0,0
24653,11684,0,1,0,0
24651,11684,0,1,0,0
24652,11684,0,1,0,0
24653,11683,0,1,0,0
24652,11684,0,1,0,0
24654,11685,0,1,0,0
24654,11685,0,1,0,0
24653,11686,0,1,0,0
24651,11680,0,1,0,0
24653,11673,0,1,0,0
24658,11674,0,1,0,0
24659,11673,0,1,0,0
24661,11668,0,1,0,0
24659,11669,0,1,0,0
24657,11669,0,1,0,0
24660,11670,0,1,0,0
24660,11669,0,1,0,0
24661,11672,0,1,0,0
24658,11677,0,1,0,0
24654,11678,0,1,0,0
24654,11684,0,1,0,0
24654,11687,0,1,0,0
24654,11683,0,1,0,0
24654,11681,0,1,0,0
24654,11681,0,1,0,0
24656,11680,0,1,0,0
24658,11679,0,1,0,0
24660,11676,0,1,0,0
24659,11678,0,1,0,0
24658,11679,0,1,0,0
24659,11679,0,1,0,0
24657,11679,0,1,0,0
24657,11677,0,1,0,0
24657,11674,0,1,0,0
24657,11672,0,1,0,0
24658,11670,0,1,0,0
24660,11666,0,1,0,0
24661,11663,0,1,0,0
24664,11661,0,1,0,0
24667,11659,0,1,0,0
24671,11657,0,1,0,0
24674,11656,0,1,0,0
24676,11654,0,1,0,0
24679,11651,0,1,0,0
24681,11647,0,1,0,0
24684,11644,0,1,0,0
24687,11641,0,1,0,0
24691,11638,0,1,0,0
24695,11636,0,1,0,0
24697,11635,0,1,0,0
24694,11631,0,1,0,0
24696,11631,0,1,0,0
24698,11632,0,1,0,0
24697,11632,0,1,0,0
24697,11631,0,1,0,0
24697,11632,0,1,0,0
24698,11633,0,1,0,0
