# x,y,<bush>,<cookie>,<shadow>,<visibility>
24589,21314,0,1,0,0
24589,21314,0,1,0,0
24593,21313,0,1,0,0
24594,21311,0,1,0,0
24594,21314,0,1,0,0
24591,21313,0,1,0,0
24586,21313,0,1,0,0
24588,21310,0,1,0,0
24589,21310,0,1,0,0
24592,21312,0,1,0,0
24587,21313,0,1,0,0
24584,21319,0,1,0,0
24586,21320,0,1,0,0
24585,21324,0,1,0,0
24584,21325,0,1,0,0
24577,21326,0,1,0,0
24573,21327,0,1,0,0
24577,21333,0,1,0,0
24577,21323,0,1,0,0
24579,21315,0,1,0,0
24578,21310,0,1,0,0
24578,21301,0,1,0,0
24578,21295,0,1,0,0
24578,21292,0,1,0,0
24577,21287,0,1,0,0
24578,21283,0,1,0,0
24577,21280,0,1,0,0
24574,21280,0,1,0,0
24578,21284,0,1,0,0
24579,21283,0,1,0,0
24578,21280,0,1,0,0
24579,21279,0,1,0,0
24580,21270,0,1,0,0
24575,21268,0,1,0,0
24574,21266,0,1,0,0
24575,21264,0,1,0,0
24577,21265,0,1,0,0
24573,21264,0,1,0,0
24573,21264,0,1,0,0
24575,21264,0,1,0,0
24572,21264,0,1,0,0
24569,21267,0,1,0,0
24568,21262,0,1,0,0
24564,21261,0,1,0,0
24560,21259,0,1,0,0
24557,21260,0,1,0,0
24558,21259,0,1,0,0
24554,21252,0,1,0,0
24557,21246,0,1,0,0
24559,21242,0,1,0,0
24557,21235,0,1,0,0
24557,21230,0,1,0,0
24557,21225,0,1,0,0
24556,21217,0,1,0,0
24555,21208,0,1,0,0
24556,21201,0,1,0,0
24557,21194,0,1,0,0
24559,21186,0,1,0,0
24560,21182,0,1,0,0
24562,21181,0,1,0,0
24562,21181,0,1,0,0
24565,21180,0,1,0,0
24570,21177,0,1,0,0
24575,21176,0,1,0,0
24577,21176,0,1,0,0
24574,21176,0,1,0,0
24566,21176,0,1,0,0
24558,21179,0,1,0,0
24557,21175,0,1,0,0
24556,21172,0,1,0,0
24554,21167,0,1,0,0
24552,21168,0,1,0,0
24550,21165,0,1,0,0
24550,21158,0,1,0,0
24544,21155,0,1,0,0
24549,21148,0,1,0,0
24549,21144,0,1,0,0
24544,21139,0,1,0,0
24540,21136,0,1,0,0
24534,21130,0,1,0,0
24530,21124,0,1,0,0
24524,21117,0,1,0,0
24520,21110,0,1,0,0
24515,21105,0,1,0,0
24518,21104,0,1,0,0
24517,21105,0,1,0,0
24521,21104,0,1,0,0
24520,21103,0,1,0,0
24515,21102,0,1,0,0
24516,21102,0,1,0,0
24516,21102,0,1,0,0
24517,21102,0,1,0,0
24518,21100,0,1,0,0
24516,21100,0,1,0,0
24518,21099,0,1,0,0
24512,21097,0,1,0,0
24512,21094,0,1,0,0
24511,21088,0,1,0,0
24513,21083,0,1,0,0
24515,21078,0,1,0,0
24517,21071,0,1,0,0
24517,21067,0,1,0,0
24518,21060,0,1,0,0
24519,21056,0,1,0,0
24521,21055,0,1,0,0
24525,21054,0,1,0,0
24527,21051,0,1,0,0
24528,21052,0,1,0,0
24528,21051,0,1,0,0
24521,21051,0,1,0,0
24516,21048,0,1,0,0
24512,21039,0,1,0,0
24507,21032,0,1,0,0
24505,21024,0,1,0,0
24503,21019,0,1,0,0
24501,21013,0,1,0,0
24497,21007,0,1,0,0
24494,21003,0,1,0,0
24492,20998,0,1,0,0
24489,20998,0,1,0,0
24488,20997,0,1,0,0
24483,20993,0,1,0,0
24482,20993,0,1,0,0
24483,20993,0,1,0,0
24484,20993,0,1,0,0
24484,20993,0,1,0,0
24482,20993,0,1,0,0
24485,20993,0,1,0,0
24487,20992,0,1,0,0
24485,20991,0,1,0,0
24489,20989,0,1,0,0
24488,20990,0,1,0,0
24492,20989,0,1,0,0
24491,20991,0,1,0,0
24491,20995,0,1,0,0
24483,20993,0,1,0,0
24475,20990,0,1,0,0
24470,20988,0,1,0,0
24464,20985,0,1,0,0
24456,20978,0,1,0,0
24449,20973,0,1,0,0
24443,20971,0,1,0,0
24437,20968,0,1,0,0
24434,20964,0,1,0,0
24430,20960,0,1,0,0
24431,20957,0,1,0,0
24433,20954,0,1,0,0
24432,20950,0,1,0,0
24432,20943,0,1,0,0
24430,20938,0,1,0,0
24429,20931,0,1,0,0
24430,20926,0,1,0,0
24431,20922,0,1,0,0
24435,20921,0,1,0,0
24433,20916,0,1,0,0
24437,20915,0,1,0,0
24440,20912,0,1,0,0
24442,20907,0,1,0,0
24443,20905,0,1,0,0
24445,20901,0,1,0,0
24448,20900,0,1,0,0
24450,20900,0,1,0,0
24450,20902,0,1,0,0
24446,20901,0,1,0,0
24451,20901,0,1,0,0
24457,20896,0,1,0,0
24456,20899,0,1,0,0
24460,20895,0,1,0,0
24460,20895,0,1,0,0
24461,20893,0,1,0,0
24464,20894,0,1,0,0
24463,20893,0,1,0,0
24462,20892,0,1,0,0
24465,20890,0,1,0,0
24470,20884,0,1,0,0
24476,20874,0,1,0,0
24480,20868,0,1,0,0
24485,20861,0,1,0,0
24488,20858,0,1,0,0
24488,20854,0,1,0,0
24490,20850,0,1,0,0
24489,20853,0,1,0,0
24491,20847,0,1,0,0
24491,20845,0,1,0,0
24491,20842,0,1,0,0
