# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
31660,14362,0,1,0,0,0
31653,14362,0,1,0,0,0
31686,14372,0,1,0,0,0
31683,14370,0,1,0,0,0
31675,14373,0,1,0,0,0
31678,14374,0,1,0,0,0
31676,14375,0,1,0,0,0
31672,14375,0,1,0,0,0
31669,14375,0,1,0,0,0
31663,14373,0,1,0,0,0
31657,14370,0,1,0,0,0
31652,14372,0,1,0,0,0
31647,14373,0,1,0,0,0
31642,14374,0,1,0,0,0
31636,14375,0,1,0,0,0
31632,14376,0,1,0,0,0
31627,14376,0,1,0,0,0
31626,14377,0,1,0,0,0
31623,14375,0,1,0,0,0
31625,14378,0,1,0,0,0
31626,14377,0,1,0,0,0
31623,14377,0,1,0,0,0
31622,14380,0,1,0,0,0
31625,14379,0,1,0,0,0
31624,14381,0,1,0,0,0
31624,14382,0,1,0,0,0
31621,14384,0,1,0,0,0
31622,14378,0,1,0,0,0
31625,14377,0,1,0,0,0
31625,14379,0,1,0,0,0
31622,14379,0,1,0,0,0
31624,14378,0,1,0,0,0
31623,14380,0,1,0,0,0
31625,14378,0,1,0,0,0
31624,14379,0,1,0,0,0
31624,14377,0,1,0,0,0
31625,14378,0,1,0,0,0
31624,14379,0,1,0,0,0
31621,14378,0,1,0,0,0
31620,14379,0,1,0,0,0
31621,14379,0,1,0,0,0
31621,14379,0,1,0,0,0
31620,14378,0,1,0,0,0
31621,14382,0,1,0,0,0
31620,14379,0,1,0,0,0
31621,14379,0,1,0,0,0
31620,14379,0,1,0,0,0
31620,14380,0,1,0,0,0
31621,14385,0,1,0,0,0
31618,14393,0,1,0,0,0
31617,14393,0,1,0,0,0
31614,14392,0,1,0,0,0
31611,14390,0,1,0,0,0
31606,14388,0,1,0,0,0
31608,14384,0,1,0,0,0
31606,14388,0,1,0,0,0
31607,14384,0,1,0,0,0
31608,14384,0,1,0,0,0
31606,14388,0,1,0,0,0
31607,14385,0,1,0,0,0
31609,14386,0,1,0,0,0
31607,14384,0,1,0,0,0
31605,14381,0,1,0,0,0
31603,14378,0,1,0,0,0
31599,14375,0,1,0,0,0
31599,14373,0,1,0,0,0
31597,14371,0,1,0,0,0
31596,14368,0,1,0,0,0
31596,14371,0,1,0,0,0
31594,14372,0,1,0,0,0
31596,14372,0,1,0,0,0
31594,14374,0,1,0,0,0
31590,14374,0,1,0,0,0
31585,14373,0,1,0,0,0
31579,14372,0,1,0,0,0
31570,14369,0,1,0,0,0
31562,14365,0,1,0,0,0
31554,14360,0,1,0,0,0
31545,14356,0,1,0,0,0
31537,14351,0,1,0,0,0
31528,14346,0,1,0,0,0
31520,14342,0,1,0,0,0
31515,14337,0,1,0,0,0
31510,14331,0,1,0,0,0
31513,14327,0,1,0,0,0
31511,14328,0,1,0,0,0
31509,14324,0,1,0,0,0
31507,14322,0,1,0,0,0
31508,14320,0,1,0,0,0
31508,14320,0,1,0,0,0
31510,14314,0,1,0,0,0
31506,14310,0,1,0,0,0
31504,14308,0,1,0,0,0
31504,14306,0,1,0,0,0
31505,14302,0,1,0,0,0
31506,14299,0,1,0,0,0
31504,14292,0,1,0,0,0
31502,14284,0,1,0,0,0
31502,14278,0,1,0,0,0
31499,14273,0,1,0,0,0
31495,14269,0,1,0,0,0
31488,14264,0,1,0,0,0
31499,14272,0,1,0,0,0
31495,14271,0,1,0,0,0
31496,14268,0,1,0,0,0
31496,14270,0,1,0,0,0
31496,14268,0,1,0,0,0
31489,14264,0,1,0,0,0
31482,14264,0,1,0,0,0
31480,14263,0,1,0,0,0
31477,14261,0,1,0,0,0
31471,14258,0,1,0,0,0
31470,14255,0,1,0,0,0
31467,14254,0,1,0,0,0
31460,14251,0,1,0,0,0
31453,14245,0,1,0,0,0
31447,14240,0,1,0,0,0
31441,14236,0,1,0,0,0
31436,14230,0,1,0,0,0
31431,14224,0,1,0,0,0
31426,14218,0,1,0,0,0
31423,14212,0,1,0,0,0
31422,14204,0,1,0,0,0
31422,14201,0,1,0,0,0
31420,14199,0,1,0,0,0
31419,14197,0,1,0,0,0
31416,14191,0,1,0,0,0
31412,14184,0,1,0,0,0
31409,14175,0,1,0,0,0
31405,14166,0,1,0,0,0
31401,14158,0,1,0,0,0
31397,14150,0,1,0,0,0
31393,14145,0,1,0,0,0
31395,14141,0,1,0,0,0
31394,14139,0,1,0,0,0
31392,14141,0,1,0,0,0
31392,14137,0,1,0,0,0
31391,14138,0,1,0,0,0
31392,14140,0,1,0,0,0
31392,14140,0,1,0,0,0
31392,14140,0,1,0,0,0
31393,14140,0,1,0,0,0
31392,14141,0,1,0,0,0
31392,14141,0,1,0,0,0
31392,14140,0,1,0,0,0
31393,14137,0,1,0,0,0
31391,14140,0,1,0,0,0
31394,14136,0,1,0,0,0
31393,14134,0,1,0,0,0
31394,14137,0,1,0,0,0
31393,14136,0,1,0,0,0
31394,14137,0,1,0,0,0
31393,14134,0,1,0,0,0
31392,14130,0,1,0,0,0
31389,14126,0,1,0,0,0
31388,14122,0,1,0,0,0
31385,14117,0,1,0,0,0
31383,14114,0,1,0,0,0
31379,14114,0,1,0,0,0
31375,14115,0,1,0,0,0
31374,14112,0,1,0,0,0
31371,14107,0,1,0,0,0
31367,14100,0,1,0,0,0
31363,14093,0,1,0,0,0
31358,14086,0,1,0,0,0
31354,14079,0,1,0,0,0
31349,14073,0,1,0,0,0
31344,14066,0,1,0,0,0
31339,14060,0,1,0,0,0
31334,14054,0,1,0,0,0
31331,14048,0,1,0,0,0
31326,14040,0,1,0,0,0
31322,14034,0,1,0,0,0
31319,14027,0,1,0,0,0
31314,14021,0,1,0,0,0
31310,14015,0,1,0,0,0
31304,14008,0,1,0,0,0
31299,14002,0,1,0,0,0
31294,13997,0,1,0,0,0
31289,13992,0,1,0,0,0
31285,13986,0,1,0,0,0
31279,13980,0,1,0,0,0
31274,13975,0,1,0,0,0
31268,13972,0,1,0,0,0
31259,13969,0,1,0,0,0
31251,13967,0,1,0,0,0
31244,13967,0,1,0,0,0
31240,13968,0,1,0,0,0
31238,13969,0,1,0,0,0
31235,13967,0,1,0,0,0
31233,13963,0,1,0,0,0
31230,13960,0,1,0,0,0
31226,13956,0,1,0,0,0
31219,13950,0,1,0,0,0
31215,13944,0,1,0,0,0
31210,13941,0,1,0,0,0
31205,13935,0,1,0,0,0
31201,13929,0,1,0,0,0
31195,13924,0,1,0,0,0
31187,13920,0,1,0,0,0
31181,13915,0,1,0,0,0
31178,13911,0,1,0,0,0
31173,13905,0,1,0,0,0
31166,13900,0,1,0,0,0
31162,13895,0,1,0,0,0
31155,13891,0,1,0,0,0
31148,13889,0,1,0,0,0
31141,13889,0,1,0,0,0
31133,13888,0,1,0,0,0
31127,13885,0,1,0,0,0
31122,13882,0,1,0,0,0
31117,13881,0,1,0,0,0
31113,13880,0,1,0,0,0
31108,13879,0,1,0,0,0
31103,13878,0,1,0,0,0
31097,13875,0,1,0,0,0
31089,13877,0,1,0,0,0
31082,13876,0,1,0,0,0
31078,13875,0,1,0,0,0
31075,13875,0,1,0,0,0
31070,13873,0,1,0,0,0
31067,13870,0,1,0,0,0
31065,13869,0,1,0,0,0
31064,13869,0,1,0,0,0
31061,13871,0,1,0,0,0
31062,13871,0,1,0,0,0
31062,13869,0,1,0,0,0
31060,13867,0,1,0,0,0
31056,13863,0,1,0,0,0
31052,13862,0,1,0,0,0
31054,13858,0,1,0,0,0
31049,13853,0,1,0,0,0
31045,13847,0,1,0,0,0
31037,13843,0,1,0,0,0
31032,13838,0,1,0,0,0
31027,13835,0,1,0,0,0
31021,13832,0,1,0,0,0
31015,13829,0,1,0,0,0
31009,13827,0,1,0,0,0
31003,13823,0,1,0,0,0
30996,13820,0,1,0,0,0
30992,13817,0,1,0,0,0
30986,13815,0,1,0,0,0
30983,13812,0,1,0,0,0
30979,13811,0,1,0,0,0
30981,13808,0,1,0,0,0
30983,13804,0,1,0,0,0
30981,13803,0,1,0,0,0
30979,13802,0,1,0,0,0
30976,13800,0,1,0,0,0
30970,13801,0,1,0,0,0
30964,13801,0,1,0,0,0
30963,13801,0,1,0,0,0
30962,13799,0,1,0,0,0
30962,13798,0,1,0,0,0
30961,13798,0,1,0,0,0
30964,13796,0,1,0,0,0
30964,13794,0,1,0,0,0
30964,13793,0,1,0,0,0
30965,13793,0,1,0,0,0
30963,13790,0,1,0,0,0
30960,13790,0,1,0,0,0
30963,13788,0,1,0,0,0
30962,13788,0,1,0,0,0
30958,13786,0,1,0,0,0
30953,13784,0,1,0,0,0
30949,13781,0,1,0,0,0
30947,13778,0,1,0,0,0
30942,13775,0,1,0,0,0
30940,13771,0,1,0,0,0
30935,13766,0,1,0,0,0
30930,13761,0,1,0,0,0
30927,13758,0,1,0,0,0
30922,13757,0,1,0,0,0
30915,13755,0,1,0,0,0
30907,13754,0,1,0,0,0
30898,13753,0,1,0,0,0
30889,13750,0,1,0,0,0
30882,13748,0,1,0,0,0
30878,13746,0,1,0,0,0
30871,13744,0,1,0,0,0
30865,13743,0,1,0,0,0
30859,13741,0,1,0,0,0
30851,13739,0,1,0,0,0
30843,13738,0,1,0,0,0
30834,13736,0,1,0,0,0
30827,13736,0,1,0,0,0
30819,13735,0,1,0,0,0
30811,13732,0,1,0,0,0
30806,13731,0,1,0,0,0
30801,13729,0,1,0,0,0
30796,13729,0,1,0,0,0
30789,13728,0,1,0,0,0
30782,13726,0,1,0,0,0
30777,13727,0,1,0,0,0
30771,13730,0,1,0,0,0
30766,13732,0,1,0,0,0
30762,13734,0,1,0,0,0
30759,13737,0,1,0,0,0
30753,13743,0,1,0,0,0
30749,13747,0,1,0,0,0
30745,13750,0,1,0,0,0
30756,13783,0,1,0,0,0
30751,13781,0,1,0,0,0
30746,13777,0,1,0,0,0
30737,13774,0,1,0,0,0
30735,13775,0,1,0,0,0
30730,13778,0,1,0,0,0
30727,13779,0,1,0,0,0
30725,13781,0,1,0,0,0
30723,13783,0,1,0,0,0
30721,13784,0,1,0,0,0
30722,13784,0,1,0,0,0
30723,13785,0,1,0,0,0
30720,13789,0,1,0,0,0
30716,13794,0,1,0,0,0
30711,13800,0,1,0,0,0
30705,13807,0,1,0,0,0
30700,13815,0,1,0,0,0
30694,13817,0,1,0,0,0
30688,13820,0,1,0,0,0
30681,13823,0,1,0,0,0
30672,13827,0,1,0,0,0
30664,13832,0,1,0,0,0
30656,13837,0,1,0,0,0
30650,13841,0,1,0,0,0
30643,13843,0,1,0,0,0
30636,13847,0,1,0,0,0
30628,13850,0,1,0,0,0
30620,13855,0,1,0,0,0
30614,13857,0,1,0,0,0
30612,13862,0,1,0,0,0
30613,13862,0,1,0,0,0
30609,13866,0,1,0,0,0
30606,13869,0,1,0,0,0
30601,13876,0,1,0,0,0
30599,13881,0,1,0,0,0
30595,13886,0,1,0,0,0
30591,13890,0,1,0,0,0
30583,13896,0,1,0,0,0
30576,13899,0,1,0,0,0
30571,13901,0,1,0,0,0
30564,13904,0,1,0,0,0
30558,13909,0,1,0,0,0
30551,13912,0,1,0,0,0
30552,13918,0,1,0,0,0
30549,13917,0,1,0,0,0
30550,13922,0,1,0,0,0
30549,13926,0,1,0,0,0
30543,13925,0,1,0,0,0
30539,13925,0,1,0,0,0
30537,13926,0,1,0,0,0
30537,13930,0,1,0,0,0
30535,13930,0,1,0,0,0
30533,13931,0,1,0,0,0
30531,13931,0,1,0,0,0
30531,13933,0,1,0,0,0
30531,13937,0,1,0,0,0
30532,13942,0,1,0,0,0
30529,13941,0,1,0,0,0
30525,13939,0,1,0,0,0
30524,13941,0,1,0,0,0
30521,13940,0,1,0,0,0
30519,13940,0,1,0,0,0
30520,13944,0,1,0,0,0
30519,13945,0,1,0,0,0
30518,13944,0,1,0,0,0
30516,13942,0,1,0,0,0
30513,13939,0,1,0,0,0
30514,13940,0,1,0,0,0
30518,13943,0,1,0,0,0
30517,13940,0,1,0,0,0
30518,13944,0,1,0,0,0
30518,13948,0,1,0,0,0
30515,13950,0,1,0,0,0
30512,13952,0,1,0,0,0
30509,13956,0,1,0,0,0
30506,13961,0,1,0,0,0
30508,13963,0,1,0,0,0
30506,13959,0,1,0,0,0
30503,13962,0,1,0,0,0
30501,13964,0,1,0,0,0
30500,13963,0,1,0,0,0
30501,13963,0,1,0,0,0
30501,13963,0,1,0,0,0
30494,13963,0,1,0,0,0
30492,13965,0,1,0,0,0
30491,13971,0,1,0,0,0
30489,13973,0,1,0,0,0
30487,13976,0,1,0,0,0
30485,13981,0,1,0,0,0
30482,13988,0,1,0,0,0
30480,13995,0,1,0,0,0
30479,14002,0,1,0,0,0
30478,14009,0,1,0,0,0
30474,14013,0,1,0,0,0
30471,14017,0,1,0,0,0
30470,14020,0,1,0,0,0
30466,14023,0,1,0,0,0
30461,14022,0,1,0,0,0
30454,14024,0,1,0,0,0
30449,14030,0,1,0,0,0
30473,14016,0,1,0,0,0
30469,14020,0,1,0,0,0
30469,14020,0,1,0,0,0
30468,14025,0,1,0,0,0
30464,14028,0,1,0,0,0
30459,14031,0,1,0,0,0
30453,14035,0,1,0,0,0
30446,14038,0,1,0,0,0
30439,14041,0,1,0,0,0
30432,14045,0,1,0,0,0
30426,14051,0,1,0,0,0
30422,14055,0,1,0,0,0
30416,14061,0,1,0,0,0
30411,14065,0,1,0,0,0
30405,14070,0,1,0,0,0
30400,14072,0,1,0,0,0
30395,14075,0,1,0,0,0
30391,14079,0,1,0,0,0
30386,14082,0,1,0,0,0
30381,14084,0,1,0,0,0
30375,14087,0,1,0,0,0
30373,14090,0,1,0,0,0
30373,14094,0,1,0,0,0
30373,14097,0,1,0,0,0
30371,14102,0,1,0,0,0
30370,14106,0,1,0,0,0
30369,14112,0,1,0,0,0
30368,14117,0,1,0,0,0
30368,14123,0,1,0,0,0
30371,14127,0,1,0,0,0
30375,14130,0,1,0,0,0
30377,14130,0,1,0,0,0
30376,14131,0,1,0,0,0
30378,14134,0,1,0,0,0
30377,14132,0,1,0,0,0
30376,14130,0,1,0,0,0
30376,14132,0,1,0,0,0
30373,14135,0,1,0,0,0
30371,14140,0,1,0,0,0
30372,14145,0,1,0,0,0
30370,14148,0,1,0,0,0
30372,14151,0,1,0,0,0
30370,14155,0,1,0,0,0
30365,14158,0,1,0,0,0
30362,14160,0,1,0,0,0
30364,14160,0,1,0,0,0
30365,14158,0,1,0,0,0
30361,14156,0,1,0,0,0
30360,14155,0,1,0,0,0
30358,14157,0,1,0,0,0
30356,14158,0,1,0,0,0
30354,14159,0,1,0,0,0
30351,14162,0,1,0,0,0
30349,14163,0,1,0,0,0
30348,14165,0,1,0,0,0
30346,14166,0,1,0,0,0
30347,14167,0,1,0,0,0
30348,14164,0,1,0,0,0
30350,14165,0,1,0,0,0
30349,14163,0,1,0,0,0
30349,14165,0,1,0,0,0
30348,14167,0,1,0,0,0
30347,14171,0,1,0,0,0
30347,14175,0,1,0,0,0
30347,14181,0,1,0,0,0
30348,14188,0,1,0,0,0
30349,14196,0,1,0,0,0
30346,14200,0,1,0,0,0
30348,14201,0,1,0,0,0
30347,14203,0,1,0,0,0
30345,14203,0,1,0,0,0
30343,14206,0,1,0,0,0
30337,14206,0,1,0,0,0
30337,14208,0,1,0,0,0
30335,14213,0,1,0,0,0
30331,14217,0,1,0,0,0
30330,14220,0,1,0,0,0
30328,14225,0,1,0,0,0
30325,14231,0,1,0,0,0
30323,14238,0,1,0,0,0
30319,14242,0,1,0,0,0
30316,14246,0,1,0,0,0
30315,14246,0,1,0,0,0
30316,14248,0,1,0,0,0
30319,14252,0,1,0,0,0
30319,14255,0,1,0,0,0
30320,14261,0,1,0,0,0
30317,14264,0,1,0,0,0
30311,14265,0,1,0,0,0
30306,14265,0,1,0,0,0
30303,14260,0,1,0,0,0
30305,14263,0,1,0,0,0
30308,14266,0,1,0,0,0
30312,14270,0,1,0,0,0
30310,14272,0,1,0,0,0
30306,14274,0,1,0,0,0
30304,14277,0,1,0,0,0
30301,14280,0,1,0,0,0
30297,14281,0,1,0,0,0
30303,14283,0,1,0,0,0
30302,14285,0,1,0,0,0
30299,14287,0,1,0,0,0
30295,14291,0,1,0,0,0
30293,14295,0,1,0,0,0
30294,14295,0,1,0,0,0
30292,14297,0,1,0,0,0
30289,14302,0,1,0,0,0
30288,14305,0,1,0,0,0
30282,14310,0,1,0,0,0
30281,14312,0,1,0,0,0
30277,14320,0,1,0,0,0
30275,14321,0,1,0,0,0
30279,14324,0,1,0,0,0
30277,14326,0,1,0,0,0
30280,14326,0,1,0,0,0
30274,14329,0,1,0,0,0
30267,14333,0,1,0,0,0
30261,14337,0,1,0,0,0
30256,14340,0,1,0,0,0
30248,14342,0,1,0,0,0
30240,14346,0,1,0,0,0
30233,14348,0,1,0,0,0
30225,14349,0,1,0,0,0
30219,14350,0,1,0,0,0
30216,14347,0,1,0,0,0
30214,14345,0,1,0,0,0
30208,14347,0,1,0,0,0
30202,14348,0,1,0,0,0
30199,14347,0,1,0,0,0
30200,14345,0,1,0,0,0
30196,14344,0,1,0,0,0
30196,14345,0,1,0,0,0
30191,14349,0,1,0,0,0
30191,14351,0,1,0,0,0
30192,14348,0,1,0,0,0
30193,14348,0,1,0,0,0
30193,14350,0,1,0,0,0
30189,14353,0,1,0,0,0
30191,14351,0,1,0,0,0
30185,14353,0,1,0,0,0
30181,14354,0,1,0,0,0
30177,14356,0,1,0,0,0
30175,14357,0,1,0,0,0
30173,14360,0,1,0,0,0
30172,14360,0,1,0,0,0
30170,14359,0,1,0,0,0
30168,14359,0,1,0,0,0
30171,14364,0,1,0,0,0
30169,14361,0,1,0,0,0
30170,14362,0,1,0,0,0
30168,14364,0,1,0,0,0
30167,14366,0,1,0,0,0
30166,14369,0,1,0,0,0
30164,14369,0,1,0,0,0
30162,14370,0,1,0,0,0
30161,14371,0,1,0,0,0
30159,14373,0,1,0,0,0
30159,14375,0,1,0,0,0
30161,14376,0,1,0,0,0
30160,14372,0,1,0,0,0
30164,14375,0,1,0,0,0
30161,14377,0,1,0,0,0
30164,14375,0,1,0,0,0
30161,14376,0,1,0,0,0
30161,14376,0,1,0,0,0
30164,14375,0,1,0,0,0
30164,14376,0,1,0,0,0
30167,14376,0,1,0,0,0
30167,14378,0,1,0,0,0
30162,14378,0,1,0,0,0
30163,14378,0,1,0,0,0
30163,14377,0,1,0,0,0
30165,14381,0,1,0,0,0
30162,14385,0,1,0,0,0
30162,14383,0,1,0,0,0
30160,14384,0,1,0,0,0
30163,14385,0,1,0,0,0
30161,14388,0,1,0,0,0
30159,14393,0,1,0,0,0
30157,14396,0,1,0,0,0
30154,14399,0,1,0,0,0
30152,14404,0,1,0,0,0
30150,14408,0,1,0,0,0
30149,14414,0,1,0,0,0
30147,14419,0,1,0,0,0
30147,14422,0,1,0,0,0
30144,14425,0,1,0,0,0
30143,14424,0,1,0,0,0
30144,14424,0,1,0,0,0
30142,14423,0,1,0,0,0
30141,14423,0,1,0,0,0
30140,14424,0,1,0,0,0
30143,14423,0,1,0,0,0
30141,14424,0,1,0,0,0
30138,14424,0,1,0,0,0
30134,14424,0,1,0,0,0
30129,14424,0,1,0,0,0
30123,14422,0,1,0,0,0
30118,14421,0,1,0,0,0
30110,14422,0,1,0,0,0
30105,14421,0,1,0,0,0
30105,14422,0,1,0,0,0
30103,14421,0,1,0,0,0
30100,14420,0,1,0,0,0
30099,14421,0,1,0,0,0
30099,14421,0,1,0,0,0
30096,14420,0,1,0,0,0
30098,14420,0,1,0,0,0
30099,14420,0,1,0,0,0
30098,14418,0,1,0,0,0
30099,14416,0,1,0,0,0
30097,14414,0,1,0,0,0
30094,14412,0,1,0,0,0
30093,14409,0,1,0,0,0
30088,14408,0,1,0,0,0
30086,14407,0,1,0,0,0
30083,14404,0,1,0,0,0
30083,14403,0,1,0,0,0
30082,14403,0,1,0,0,0
30077,14398,0,1,0,0,0
30072,14395,0,1,0,0,0
30068,14394,0,1,0,0,0
30066,14389,0,1,0,0,0
30065,14387,0,1,0,0,0
30063,14385,0,1,0,0,0
30061,14385,0,1,0,0,0
30057,14386,0,1,0,0,0
30053,14386,0,1,0,0,0
30049,14382,0,1,0,0,0
30046,14378,0,1,0,0,0
30042,14376,0,1,0,0,0
30038,14374,0,1,0,0,0
30032,14370,0,1,0,0,0
30025,14366,0,1,0,0,0
30019,14363,0,1,0,0,0
30017,14361,0,1,0,0,0
30015,14361,0,1,0,0,0
30017,14366,0,1,0,0,0
30016,14362,0,1,0,0,0
30017,14362,0,1,0,0,0
30016,14363,0,1,0,0,0
30015,14366,0,1,0,0,0
30010,14368,0,1,0,0,0
30006,14368,0,1,0,0,0
30002,14368,0,1,0,0,0
29996,14367,0,1,0,0,0
29990,14366,0,1,0,0,0
29985,14369,0,1,0,0,0
29979,14372,0,1,0,0,0
29977,14373,0,1,0,0,0
29975,14376,0,1,0,0,0
29973,14378,0,1,0,0,0
29969,14380,0,1,0,0,0
29969,14378,0,1,0,0,0
29970,14383,0,1,0,0,0
29973,14383,0,1,0,0,0
29971,14378,0,1,0,0,0
29971,14378,0,1,0,0,0
29974,14380,0,1,0,0,0
29974,14382,0,1,0,0,0
29975,14383,0,1,0,0,0
29973,14384,0,1,0,0,0
29975,14382,0,1,0,0,0
29972,14382,0,1,0,0,0
29976,14380,0,1,0,0,0
29977,14382,0,1,0,0,0
29981,14381,0,1,0,0,0
29984,14382,0,1,0,0,0
29987,14380,0,1,0,0,0
29990,14382,0,1,0,0,0
