# x,y,<bush>,<cookie>,<shadow>,<visibility>
23877,3216,0,1,1,0
23878,3215,0,1,1,0
23877,3215,0,1,1,0
23876,3215,0,1,1,0
23876,3214,0,1,1,0
23875,3213,0,1,1,0
23874,3212,0,1,1,0
23873,3212,0,1,1,0
23872,3211,0,1,0,0
23872,3211,0,1,0,0
23873,3214,0,1,0,0
23869,3217,0,1,0,0
23868,3221,0,1,0,0
23866,3223,0,1,0,0
23862,3224,0,1,0,0
23858,3225,0,1,0,0
23854,3228,0,1,0,0
23850,3230,0,1,0,0
23843,3231,0,1,0,0
23838,3233,0,1,0,0
23834,3235,0,1,0,0
23829,3236,0,1,0,0
23825,3240,0,1,0,0
23820,3241,0,1,0,0
23817,3244,0,1,0,0
23815,3247,0,1,0,0
23813,3249,0,1,0,0
23812,3252,0,1,0,0
23813,3254,0,1,0,0
23812,3258,0,1,0,0
23812,3260,0,1,0,0
23811,3262,0,1,0,0
23809,3262,0,1,0,0
23807,3262,0,1,0,0
23805,3263,0,1,0,0
23803,3262,0,1,0,0
23801,3264,0,1,0,0
23797,3266,0,1,0,0
23792,3269,0,1,0,0
23789,3272,0,1,0,0
23788,3275,0,1,0,0
23786,3277,0,1,0,0
23784,3279,0,1,0,0
23781,3280,0,1,0,0
23780,3279,0,1,0,0
23780,3281,0,1,0,0
23777,3285,0,1,0,0
23780,3287,0,1,0,0
23778,3287,0,1,0,0
23778,3287,0,1,0,0
23778,3288,0,1,0,0
23776,3286,0,1,0,0
23777,3286,0,1,0,0
23777,3286,0,1,0,0
23778,3288,0,1,0,0
23781,3290,0,1,0,0
23783,3291,0,1,0,0
23785,3293,0,1,0,0
23783,3293,0,1,0,0
23782,3294,0,1,0,0
23781,3294,0,1,0,0
23782,3297,0,1,0,0
23783,3298,0,1,0,0
23782,3298,0,1,0,0
23782,3298,0,1,0,0
23784,3299,0,1,0,0
23784,3298,0,1,0,0
23784,3298,0,1,0,0
23786,3300,0,1,0,0
23786,3300,0,1,0,0
23787,3299,0,1,0,0
23788,3300,0,1,0,0
23790,3301,0,1,0,0
23791,3304,0,1,0,0
23793,3306,0,1,0,0
23792,3308,0,1,0,0
23793,3306,0,1,0,0
23794,3308,0,1,0,0
23794,3308,0,1,0,0
23796,3311,0,1,0,0
23797,3313,0,1,0,0
23796,3311,0,1,0,0
23795,3312,0,1,0,0
23796,3311,0,1,0,0
23795,3312,0,1,0,0
23794,3312,0,1,0,0
23792,3312,0,1,0,0
23791,3311,0,1,0,0
23791,3312,0,1,0,0
23793,3311,0,1,0,0
23793,3313,0,1,0,0
23791,3312,0,1,0,0
23791,3313,0,1,0,0
23791,3316,0,1,0,0
23791,3314,0,1,0,0
23792,3314,0,1,0,0
23792,3315,0,1,0,0
23792,3316,0,1,0,0
23792,3312,0,1,0,0
23797,3312,0,1,0,0
23763,3301,0,1,0,0
23764,3301,0,1,0,0
23765,3302,0,1,0,0
23765,3301,0,1,0,0
23764,3303,0,1,0,0
23764,3303,0,1,0,0
23764,3301,0,1,0,0
23765,3303,0,1,0,0
23766,3302,0,1,0,0
23766,3301,0,1,0,0
23765,3301,0,1,0,0
23765,3300,0,1,0,0
23765,3300,0,1,0,0
23765,3300,0,1,0,0
23765,3301,0,1,0,0
23764,3301,0,1,0,0
23763,3301,0,1,0,0
23765,3301,0,1,0,0
23763,3302,0,1,0,0
23763,3302,0,1,0,0
23764,3302,0,1,0,0
23763,3302,0,1,0,0
23763,3301,0,1,0,0
23763,3304,0,1,0,0
23762,3303,0,1,0,0
23764,3301,0,1,0,0
23765,3301,0,1,0,0
23765,3303,0,1,0,0
23764,3303,0,1,0,0
23764,3303,0,1,0,0
23763,3301,0,1,0,0
23763,3301,0,1,0,0
23761,3304,0,1,0,0
23757,3304,0,1,0,0
23754,3306,0,1,0,0
23750,3307,0,1,0,0
23747,3309,0,1,0,0
23742,3315,0,1,0,0
23738,3320,0,1,0,0
23736,3322,0,1,0,0
23729,3324,0,1,0,0
23723,3327,0,1,0,0
23721,3332,0,1,0,0
23721,3335,0,1,0,0
23719,3341,0,1,0,0
23718,3346,0,1,0,0
23716,3351,0,1,0,0
23715,3355,0,1,0,0
23714,3357,0,1,0,0
23712,3362,0,1,0,0
23711,3364,0,1,0,0
23710,3366,0,1,0,0
23712,3368,0,1,0,0
23711,3370,0,1,0,0
23711,3369,0,1,0,0
23714,3371,0,1,0,0
23714,3369,0,1,0,0
23715,3370,0,1,0,0
23717,3371,0,1,0,0
23717,3373,0,1,0,0
23717,3373,0,1,0,0
23716,3370,0,1,0,0
23713,3369,0,1,0,0
23715,3369,0,1,0,0
23716,3372,0,1,0,0
23716,3374,0,1,0,0
23716,3377,0,1,0,0
23715,3379,0,1,0,0
23715,3382,0,1,0,0
23714,3385,0,1,0,0
23714,3386,0,1,0,0
23716,3390,0,1,0,0
23717,3393,0,1,0,0
23717,3395,0,1,0,0
23719,3397,0,1,0,0
23720,3402,0,1,0,0
23720,3406,0,1,0,0
23720,3410,0,1,0,0
23721,3415,0,1,0,0
23721,3416,0,1,0,0
23721,3418,0,1,0,0
23721,3420,0,1,0,0
23720,3418,0,1,0,0
23719,3420,0,1,0,0
23719,3418,0,1,0,0
23719,3420,0,1,0,0
23719,3419,0,1,0,0
23720,3418,0,1,0,0
23719,3419,0,1,0,0
23720,3421,0,1,0,0
23720,3419,0,1,0,0
23722,3422,0,1,0,0
23723,3424,0,1,0,0
23725,3423,0,1,0,0
23725,3421,0,1,0,0
23725,3422,0,1,0,0
23725,3423,0,1,0,0
23726,3424,0,1,0,0
23728,3426,0,1,0,0
23729,3426,0,1,0,0
23731,3428,0,1,0,0
23732,3429,0,1,0,0
