# x,y,<bush>,<cookie>,<shadow>,<visibility>
35754,4228,0,1,1,0
35754,4227,0,1,1,0
35753,4224,0,1,1,0
35754,4221,0,1,1,0
35754,4218,0,1,1,0
35756,4220,0,1,1,0
35757,4221,0,1,1,0
35757,4224,0,1,1,0
35758,4225,0,1,1,0
35760,4223,0,1,1,0
35764,4225,0,1,1,0
35765,4224,0,1,1,0
35765,4232,0,1,0,0
35765,4229,0,1,0,0
35766,4227,0,1,0,0
35768,4225,0,1,0,0
35771,4223,0,1,0,0
35771,4218,0,1,0,0
35776,4216,0,1,0,0
35780,4214,0,1,0,0
35782,4212,0,1,0,0
35783,4213,0,1,0,0
35785,4212,0,1,0,0
35786,4212,0,1,0,0
35787,4210,0,1,0,0
35790,4210,0,1,0,0
35787,4209,0,1,0,0
35789,4205,0,1,0,0
35790,4204,0,1,0,0
35788,4199,0,1,0,0
35789,4193,0,1,0,0
35788,4187,0,1,0,0
35789,4181,0,1,0,0
35789,4177,0,1,0,0
35789,4171,0,1,0,0
35788,4167,0,1,0,0
35787,4161,0,1,0,0
35785,4159,0,1,0,0
35786,4156,0,1,0,0
35784,4155,0,1,0,0
35785,4159,0,1,0,0
35784,4158,0,1,0,0
35779,4159,0,1,0,0
35781,4152,0,1,0,0
35779,4152,0,1,0,0
35777,4150,0,1,0,0
35772,4147,0,1,0,0
35768,4146,0,1,0,0
35761,4144,0,1,0,0
35759,4141,0,1,0,0
35757,4140,0,1,0,0
35756,4138,0,1,0,0
35756,4135,0,1,0,0
35752,4132,0,1,0,0
35749,4130,0,1,0,0
35743,4127,0,1,0,0
35736,4126,0,1,0,0
35732,4125,0,1,0,0
35729,4124,0,1,0,0
35724,4124,0,1,0,0
35721,4124,0,1,0,0
35718,4125,0,1,0,0
35715,4126,0,1,0,0
35710,4126,0,1,0,0
35704,4127,0,1,0,0
35700,4127,0,1,0,0
35696,4129,0,1,0,0
35692,4131,0,1,0,0
35688,4134,0,1,0,0
35684,4138,0,1,0,0
35680,4142,0,1,0,0
35680,4145,0,1,0,0
35679,4148,0,1,0,0
35677,4152,0,1,0,0
35677,4153,0,1,0,0
35678,4158,0,1,0,0
35678,4160,0,1,0,0
35679,4165,0,1,0,0
35678,4170,0,1,0,0
35677,4175,0,1,0,0
35675,4181,0,1,0,0
35671,4188,0,1,0,0
35668,4192,0,1,0,0
35662,4199,0,1,0,0
35659,4203,0,1,0,0
35658,4208,0,1,0,0
35654,4212,0,1,0,0
35651,4217,0,1,0,0
35648,4220,0,1,0,0
35644,4224,0,1,0,0
35638,4227,0,1,0,0
35633,4231,0,1,0,0
35630,4237,0,1,0,0
35624,4244,0,1,0,0
35624,4248,0,1,0,0
35619,4252,0,1,0,0
35616,4257,0,1,0,0
35616,4263,0,1,0,0
35613,4269,0,1,0,0
35610,4276,0,1,0,0
35606,4288,0,1,0,0
35603,4291,0,1,0,0
35601,4297,0,1,0,0
35599,4302,0,1,0,0
35597,4306,0,1,0,0
35596,4312,0,1,0,0
35593,4317,0,1,0,0
35590,4326,0,1,0,0
35586,4333,0,1,0,0
35585,4337,0,1,0,0
35582,4342,0,1,0,0
35580,4347,0,1,0,0
35579,4353,0,1,0,0
35578,4360,0,1,0,0
35576,4367,0,1,0,0
35579,4372,0,1,0,0
35579,4376,0,1,0,0
35580,4382,0,1,0,0
35581,4388,0,1,0,0
35582,4391,0,1,0,0
35583,4395,0,1,0,0
35587,4402,0,1,0,0
35586,4405,0,1,0,0
35587,4408,0,1,0,0
35590,4413,0,1,0,0
35590,4419,0,1,0,0
35591,4425,0,1,0,0
35589,4433,0,1,0,0
35590,4437,0,1,0,0
35591,4441,0,1,0,0
35589,4447,0,1,0,0
35589,4452,0,1,0,0
35588,4458,0,1,0,0
35585,4465,0,1,0,0
35582,4471,0,1,0,0
35581,4476,0,1,0,0
35580,4481,0,1,0,0
35581,4486,0,1,0,0
35580,4489,0,1,0,0
35580,4492,0,1,0,0
35583,4498,0,1,0,0
35583,4502,0,1,0,0
35583,4506,0,1,0,0
35582,4509,0,1,0,0
35582,4515,0,1,0,0
35585,4523,0,1,0,0
35585,4530,0,1,0,0
35584,4537,0,1,0,0
35584,4542,0,1,0,0
35584,4548,0,1,0,0
35584,4555,0,1,0,0
35583,4561,0,1,0,0
35583,4566,0,1,0,0
35583,4569,0,1,0,0
35581,4573,0,1,0,0
35581,4577,0,1,0,0
35580,4583,0,1,0,0
35579,4587,0,1,0,0
35575,4592,0,1,0,0
35570,4596,0,1,0,0
35568,4598,0,1,0,0
35566,4601,0,1,0,0
35563,4606,0,1,0,0
35561,4610,0,1,0,0
35557,4611,0,1,0,0
35554,4613,0,1,0,0
35550,4612,0,1,0,0
35547,4612,0,1,0,0
35545,4612,0,1,0,0
35543,4612,0,1,0,0
35538,4611,0,1,0,0
35538,4614,0,1,0,0
35537,4617,0,1,0,0
35540,4618,0,1,0,0
35540,4622,0,1,0,0
35537,4629,0,1,0,0
35535,4634,0,1,0,0
35531,4638,0,1,0,0
35530,4644,0,1,0,0
35526,4651,0,1,0,0
35525,4653,0,1,0,0
35524,4659,0,1,0,0
35522,4658,0,1,0,0
35520,4663,0,1,0,0
35518,4668,0,1,0,0
35515,4672,0,1,0,0
35517,4671,0,1,0,0
35512,4674,0,1,0,0
35514,4679,0,1,0,0
35511,4681,0,1,0,0
35509,4685,0,1,0,0
35507,4689,0,1,0,0
35505,4694,0,1,0,0
35502,4700,0,1,0,0
35502,4707,0,1,0,0
35498,4713,0,1,0,0
35496,4718,0,1,0,0
35492,4723,0,1,0,0
35488,4730,0,1,0,0
35481,4733,0,1,0,0
35473,4739,0,1,0,0
35473,4742,0,1,0,0
35470,4748,0,1,0,0
35466,4755,0,1,0,0
35463,4758,0,1,0,0
35459,4762,0,1,0,0
35455,4767,0,1,0,0
35452,4775,0,1,0,0
35449,4784,0,1,0,0
35442,4790,0,1,0,0
35437,4795,0,1,0,0
35431,4802,0,1,0,0
35428,4807,0,1,0,0
35423,4811,0,1,0,0
35420,4816,0,1,0,0
35415,4824,0,1,0,0
35412,4830,0,1,0,0
35408,4839,0,1,0,0
35405,4848,0,1,0,0
35400,4855,0,1,0,0
35396,4865,0,1,0,0
35393,4872,0,1,0,0
35390,4879,0,1,0,0
35387,4885,0,1,0,0
35384,4892,0,1,0,0
35382,4898,0,1,0,0
35377,4906,0,1,0,0
35375,4913,0,1,0,0
35376,4920,0,1,0,0
35375,4926,0,1,0,0
35376,4930,0,1,0,0
35380,4934,0,1,0,0
35381,4939,0,1,0,0
35384,4944,0,1,0,0
35387,4946,0,1,0,0
35388,4951,0,1,0,0
35390,4954,0,1,0,0
35389,4957,0,1,0,0
35389,4965,0,1,0,0
35391,4971,0,1,0,0
35390,4977,0,1,0,0
35388,4982,0,1,0,0
35387,4987,0,1,0,0
35387,4993,0,1,0,0
35385,4998,0,1,0,0
35384,5001,0,1,0,0
35384,5003,0,1,0,0
35380,5006,0,1,0,0
35379,5010,0,1,0,0
35376,5014,0,1,0,0
35377,5021,0,1,0,0
35376,5024,0,1,0,0
35373,5026,0,1,0,0
35371,5030,0,1,0,0
35366,5035,0,1,0,0
35363,5041,0,1,0,0
35359,5048,0,1,0,0
35353,5055,0,1,0,0
35351,5058,0,1,0,0
35345,5059,0,1,0,0
35340,5058,0,1,0,0
35333,5060,0,1,0,0
35325,5064,0,1,0,0
35320,5068,0,1,0,0
35315,5070,0,1,0,0
35312,5073,0,1,0,0
35307,5074,0,1,0,0
35307,5078,0,1,0,0
35309,5080,0,1,0,0
35309,5083,0,1,0,0
35309,5083,0,1,0,0
35312,5087,0,1,0,0
35313,5093,0,1,0,0
35309,5093,0,1,0,0
35308,5100,0,1,0,0
35309,5110,0,1,0,0
35309,5120,0,1,0,0
35309,5129,0,1,0,0
35308,5131,0,1,0,0
35308,5135,0,1,0,0
35307,5138,0,1,0,0
35305,5141,0,1,0,0
35307,5142,0,1,0,0
35309,5147,0,1,0,0
35312,5148,0,1,0,0
