# x,y,<bush>,<cookie>,<shadow>,<visibility>
38949,11495,0,1,0,0
38949,11495,0,1,0,0
38946,11498,0,1,0,0
38944,11504,0,1,0,0
38941,11509,0,1,0,0
38938,11513,0,1,0,0
38935,11516,0,1,0,0
38932,11520,0,1,0,0
38928,11524,0,1,0,0
38925,11526,0,1,0,0
38921,11527,0,1,0,0
38917,11527,0,1,0,0
38916,11527,0,1,0,0
38916,11527,0,1,0,0
38913,11528,0,1,0,0
38912,11530,0,1,0,0
38907,11529,0,1,0,0
38902,11529,0,1,0,0
38897,11528,0,1,0,0
38893,11527,0,1,0,0
38890,11524,0,1,0,0
38890,11522,0,1,0,0
38889,11521,0,1,0,0
38887,11520,0,1,0,0
38883,11519,0,1,0,0
38879,11521,0,1,0,0
38878,11519,0,1,0,0
38875,11517,0,1,0,0
38871,11516,0,1,0,0
38871,11516,0,1,0,0
38872,11517,0,1,0,0
38870,11517,0,1,0,0
38871,11516,0,1,0,0
38871,11517,0,1,0,0
38871,11516,0,1,0,0
38870,11516,0,1,0,0
38868,11518,0,1,0,0
38862,11517,0,1,0,0
38857,11519,0,1,0,0
38853,11519,0,1,0,0
38848,11522,0,1,0,0
38843,11525,0,1,0,0
38837,11527,0,1,0,0
38836,11528,0,1,0,0
38831,11528,0,1,0,0
38825,11528,0,1,0,0
38819,11528,0,1,0,0
38814,11528,0,1,0,0
38809,11526,0,1,0,0
38804,11525,0,1,0,0
38803,11524,0,1,0,0
38802,11523,0,1,0,0
38797,11521,0,1,0,0
38793,11519,0,1,0,0
38788,11516,0,1,0,0
38786,11517,0,1,0,0
38786,11515,0,1,0,0
38784,11516,0,1,0,0
38783,11517,0,1,0,0
38782,11517,0,1,0,0
38783,11516,0,1,0,0
38782,11516,0,1,0,0
38779,11513,0,1,0,0
38772,11511,0,1,0,0
38770,11509,0,1,0,0
38767,11508,0,1,0,0
38765,11508,0,1,0,0
38760,11508,0,1,0,0
38758,11508,0,1,0,0
38754,11508,0,1,0,0
38752,11509,0,1,0,0
38750,11511,0,1,0,0
38746,11511,0,1,0,0
38743,11511,0,1,0,0
38739,11511,0,1,0,0
38738,11510,0,1,0,0
38734,11510,0,1,0,0
38729,11511,0,1,0,0
38727,11513,0,1,0,0
38726,11514,0,1,0,0
38723,11512,0,1,0,0
38720,11512,0,1,0,0
38720,11516,0,1,0,0
38716,11519,0,1,0,0
38712,11519,0,1,0,0
38708,11521,0,1,0,0
38703,11522,0,1,0,0
38699,11525,0,1,0,0
38693,11526,0,1,0,0
38689,11530,0,1,0,0
38684,11533,0,1,0,0
38680,11538,0,1,0,0
38677,11541,0,1,0,0
38677,11543,0,1,0,0
38675,11544,0,1,0,0
38676,11544,0,1,0,0
38675,11546,0,1,0,0
38675,11547,0,1,0,0
38675,11548,0,1,0,0
38673,11543,0,1,0,0
38672,11535,0,1,0,0
38667,11534,0,1,0,0
38659,11532,0,1,0,0
38649,11528,0,1,0,0
38639,11525,0,1,0,0
38632,11521,0,1,0,0
38628,11518,0,1,0,0
38621,11515,0,1,0,0
38616,11514,0,1,0,0
38614,11512,0,1,0,0
38609,11514,0,1,0,0
38602,11512,0,1,0,0
38597,11511,0,1,0,0
38595,11508,0,1,0,0
38589,11507,0,1,0,0
38582,11505,0,1,0,0
38576,11506,0,1,0,0
38572,11506,0,1,0,0
38565,11507,0,1,0,0
38559,11507,0,1,0,0
38554,11507,0,1,0,0
38549,11506,0,1,0,0
38546,11507,0,1,0,0
38548,11507,0,1,0,0
38548,11507,0,1,0,0
38548,11507,0,1,0,0
38549,11507,0,1,0,0
38548,11507,0,1,0,0
38548,11507,0,1,0,0
38542,11503,0,1,0,0
38538,11505,0,1,0,0
38535,11505,0,1,0,0
38531,11503,0,1,0,0
38529,11499,0,1,0,0
38525,11493,0,1,0,0
38523,11487,0,1,0,0
38522,11481,0,1,0,0
38519,11474,0,1,0,0
38517,11474,0,1,0,0
38515,11475,0,1,0,0
38515,11472,0,1,0,0
38515,11468,0,1,0,0
38516,11467,0,1,0,0
38516,11466,0,1,0,0
38514,11465,0,1,0,0
38515,11465,0,1,0,0
38516,11465,0,1,0,0
38515,11466,0,1,0,0
38511,11464,0,1,0,0
38509,11465,0,1,0,0
38504,11465,0,1,0,0
38499,11463,0,1,0,0
38493,11463,0,1,0,0
38491,11464,0,1,0,0
38486,11463,0,1,0,0
38481,11463,0,1,0,0
38477,11462,0,1,0,0
38473,11464,0,1,0,0
38467,11464,0,1,0,0
38464,11467,0,1,0,0
38461,11467,0,1,0,0
38460,11467,0,1,0,0
38459,11467,0,1,0,0
38458,11468,0,1,0,0
38457,11468,0,1,0,0
38456,11469,0,1,0,0
38453,11471,0,1,0,0
38450,11473,0,1,0,0
38445,11476,0,1,0,0
38442,11478,0,1,0,0
38444,11479,0,1,0,0
38440,11483,0,1,0,0
38437,11485,0,1,0,0
38433,11488,0,1,0,0
38427,11493,0,1,0,0
38422,11496,0,1,0,0
38417,11497,0,1,0,0
38411,11499,0,1,0,0
38406,11502,0,1,0,0
38401,11504,0,1,0,0
38396,11506,0,1,0,0
38394,11507,0,1,0,0
38391,11507,0,1,0,0
38391,11508,0,1,0,0
38391,11505,0,1,0,0
38392,11504,0,1,0,0
38394,11504,0,1,0,0
38392,11504,0,1,0,0
38392,11503,0,1,0,0
38389,11501,0,1,0,0
38384,11500,0,1,0,0
38375,11499,0,1,0,0
38368,11498,0,1,0,0
38361,11497,0,1,0,0
38356,11496,0,1,0,0
38351,11495,0,1,0,0
38346,11493,0,1,0,0
38341,11491,0,1,0,0
38336,11490,0,1,0,0
38329,11488,0,1,0,0
38329,11478,0,1,0,0
38326,11481,0,1,0,0
38326,11478,0,1,0,0
38327,11478,0,1,0,0
38327,11479,0,1,0,0
38327,11481,0,1,0,0
38328,11484,0,1,0,0
38325,11479,0,1,0,0
38324,11478,0,1,0,0
38325,11479,0,1,0,0
38325,11480,0,1,0,0
