# x,y,<bush>,<cookie>,<shadow>,<visibility>
26935,1978,0,1,0,0
26936,1978,0,1,0,0
26933,1979,0,1,0,0
26933,1980,0,1,0,0
26934,1979,0,1,0,0
26936,1976,0,1,0,0
26938,1975,0,1,0,0
26941,1973,0,1,0,0
26943,1971,0,1,0,0
26944,1972,0,1,0,0
26942,1974,0,1,0,0
26940,1974,0,1,0,0
26942,1972,0,1,0,0
26942,1972,0,1,0,0
26940,1973,0,1,0,0
26942,1972,0,1,0,0
26942,1972,0,1,0,0
26940,1973,0,1,0,0
26943,1973,0,1,0,0
26942,1972,0,1,0,0
26943,1972,0,1,0,0
26942,1972,0,1,0,0
26943,1972,0,1,0,0
26944,1973,0,1,0,0
26946,1971,0,1,0,0
26945,1971,0,1,0,0
26943,1970,0,1,0,0
26942,1971,0,1,0,0
26943,1971,0,1,0,0
26943,1971,0,1,0,0
26943,1970,0,1,0,0
26941,1970,0,1,0,0
26941,1969,0,1,0,0
26941,1969,0,1,0,0
26941,1969,0,1,0,0
26944,1966,0,1,0,0
26945,1964,0,1,0,0
26946,1966,0,1,0,0
26947,1966,0,1,0,0
26949,1966,0,1,0,0
26952,1970,0,1,0,0
26952,1972,0,1,0,0
26952,1974,0,1,0,0
26951,1975,0,1,0,0
26953,1977,0,1,0,0
26956,1981,0,1,0,0
26958,1983,0,1,0,0
26960,1986,0,1,0,0
26962,1990,0,1,0,0
26963,1994,0,1,0,0
26962,1994,0,1,0,0
26960,1994,0,1,0,0
26958,1994,0,1,0,0
26958,1996,0,1,0,0
26961,1997,0,1,0,0
26961,1998,0,1,0,0
26960,2001,0,1,0,0
26960,2005,0,1,0,0
26962,2009,0,1,0,0
26963,2014,0,1,0,0
26964,2018,0,1,0,0
26966,2022,0,1,0,0
26967,2027,0,1,0,0
26967,2032,0,1,0,0
26968,2037,0,1,0,0
26969,2041,0,1,0,0
26969,2046,0,1,0,0
26969,2051,0,1,0,0
26968,2054,0,1,0,0
26968,2058,0,1,0,0
26968,2062,0,1,0,0
26969,2066,0,1,1,0
26969,2071,0,1,1,0
26970,2076,0,1,1,0
26971,2082,0,1,1,0
26972,2088,0,1,1,0
26973,2094,0,1,1,0
26976,2100,0,1,1,0
26977,2106,0,1,1,0
26978,2113,0,1,1,0
26978,2120,0,1,1,0
26979,2126,0,1,1,0
26981,2131,0,1,1,0
26983,2134,0,1,1,0
26986,2138,0,1,1,0
26988,2141,0,1,1,0
26990,2146,0,1,1,0
26992,2152,0,1,1,0
26989,2157,0,1,1,0
26987,2161,0,1,1,0
26985,2165,0,1,1,0
