# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
28153,11344,0,0,0,0,0,1
28153,11344,0,0,0,0,0,1
28152,11345,0,0,0,0,0,1
28152,11347,0,0,0,0,0,1
28152,11346,0,0,0,0,0,1
28153,11347,0,0,0,0,0,1
28152,11348,0,0,0,0,0,1
28152,11349,0,0,0,0,0,1
28153,11349,0,0,0,0,0,1
28158,11350,0,0,0,0,0,1
28160,11350,0,0,0,0,0,1
28162,11351,0,0,0,0,0,1
28166,11353,0,0,0,0,0,1
28162,11359,0,0,0,0,0,1
28162,11358,0,0,0,0,0,1
28163,11358,0,0,0,0,0,1
28164,11356,0,0,0,0,0,1
28166,11354,0,0,0,0,0,1
28167,11355,0,0,0,0,0,1
28165,11353,0,0,0,0,0,1
28166,11351,0,0,0,0,0,1
28167,11352,0,0,0,0,0,1
28167,11355,0,0,0,0,0,1
28167,11356,0,0,0,0,0,1
28169,11358,0,0,0,0,0,1
28169,11359,0,0,0,0,0,1
28170,11361,0,0,0,0,0,1
28171,11360,0,0,0,0,0,1
28171,11360,0,0,0,0,0,1
28171,11360,0,0,0,0,0,1
28172,11361,0,0,0,0,0,1
28171,11361,0,0,0,0,0,1
28170,11360,0,0,0,0,0,1
28168,11362,0,0,0,0,0,1
28168,11363,0,0,0,0,0,1
28168,11362,0,0,0,0,0,1
28167,11362,0,0,0,0,0,1
28167,11361,0,0,0,0,0,1
28167,11362,0,0,0,0,0,1
28169,11363,0,0,0,0,0,1
28169,11365,0,0,0,0,0,1
28169,11365,0,0,0,0,0,1
28168,11366,0,0,0,0,0,1
28167,11367,0,0,0,0,0,1
28167,11369,0,0,0,0,0,1
28165,11370,0,0,0,0,0,1
28164,11371,0,0,0,0,0,1
28164,11371,0,0,0,0,0,1
28165,11370,0,0,0,0,0,1
28166,11368,0,0,0,0,0,1
28166,11368,0,0,0,0,0,1
28165,11369,0,0,0,0,0,1
28164,11369,0,0,0,0,0,1
28162,11370,0,0,0,0,0,1
28156,11370,0,0,0,0,0,1
28151,11371,0,0,0,0,0,1
28147,11371,0,0,0,0,0,1
28145,11372,0,0,0,0,0,1
28145,11370,0,0,0,0,0,1
28144,11372,0,0,0,0,0,1
28144,11374,0,0,0,0,0,1
28141,11376,0,0,0,0,0,1
28144,11377,0,0,0,0,0,1
28144,11377,0,0,0,0,0,1
28143,11378,0,0,0,0,0,1
28142,11378,0,0,0,0,0,1
28142,11377,0,0,0,0,0,1
28142,11375,0,0,0,0,0,1
28142,11376,0,0,0,0,0,1
28142,11376,0,0,0,0,0,1
28142,11376,0,0,0,0,0,1
28141,11377,0,0,0,0,0,1
28142,11377,0,0,0,0,0,1
28143,11376,0,0,0,0,0,1
28143,11376,0,0,0,0,0,1
28142,11376,0,0,0,0,0,1
28143,11376,0,0,0,0,0,1
28142,11376,0,0,0,0,0,1
28142,11377,0,0,0,0,0,1
28142,11377,0,0,0,0,0,1
28141,11376,0,0,0,0,0,1
28141,11376,0,0,0,0,0,1
28141,11375,0,0,0,0,0,1
28141,11375,0,0,0,0,0,1
28140,11376,0,0,0,0,0,1
28137,11378,0,0,0,0,0,1
28140,11378,0,0,0,0,0,1
28134,11378,0,0,0,0,0,1
28133,11378,0,0,0,0,0,1
28135,11378,0,0,0,0,0,1
28133,11380,0,0,0,0,0,1
28130,11383,0,0,0,0,0,1
28131,11385,0,0,0,0,0,1
28133,11389,0,0,0,0,0,1
28130,11394,0,0,0,0,0,1
28130,11397,0,0,0,0,0,1
28132,11400,0,0,0,0,0,1
28129,11404,0,0,0,0,0,1
28126,11408,0,0,0,0,0,1
28125,11413,0,0,0,0,0,1
28126,11416,0,0,0,0,0,1
28124,11420,0,0,0,0,0,1
28124,11418,0,0,0,0,0,1
28125,11417,0,0,0,0,0,1
28124,11416,0,0,0,0,0,1
28124,11416,0,0,0,0,0,1
28123,11417,0,0,0,0,0,1
28122,11419,0,0,0,0,0,1
28122,11423,0,0,0,0,0,1
28124,11428,0,0,0,0,0,1
28124,11434,0,0,0,0,0,1
28122,11436,0,0,0,0,0,1
28121,11438,0,0,0,0,0,1
28122,11441,0,0,0,0,0,1
28122,11443,0,0,0,0,0,1
28124,11444,0,0,0,0,0,1
28125,11446,0,0,0,0,0,1
28124,11447,0,0,0,0,0,1
28121,11447,0,0,0,0,0,1
28122,11448,0,0,0,0,0,1
28123,11448,0,0,0,0,0,1
28125,11447,0,0,0,0,0,1
28124,11449,0,0,0,0,0,1
28124,11449,0,0,0,0,0,1
28125,11448,0,0,0,0,0,1
28125,11449,0,0,0,0,0,1
28125,11449,0,0,0,0,0,1
28125,11449,0,0,0,0,0,1
28125,11449,0,0,0,0,0,1
28126,11449,0,0,0,0,0,1
28127,11450,0,0,0,0,0,1
28130,11452,0,0,0,0,0,1
28131,11455,0,0,0,0,0,1
28133,11457,0,0,0,0,0,1
28135,11455,0,0,0,0,0,1
28136,11457,0,0,0,0,0,1
28135,11457,0,0,0,0,0,1
28135,11455,0,0,0,0,0,1
28135,11454,0,0,0,0,0,1
28135,11455,0,0,0,0,0,1
28135,11453,0,0,0,0,0,1
28134,11453,0,0,0,0,0,1
28135,11454,0,0,0,0,0,1
28135,11453,0,0,0,0,0,1
28135,11453,0,0,0,0,0,1
28135,11452,0,0,0,0,0,1
28135,11452,0,0,0,0,0,1
28136,11452,0,0,0,0,0,1
28137,11453,0,0,0,0,0,1
28137,11453,0,0,0,0,0,1
28135,11451,0,0,0,0,0,1
28135,11451,0,0,0,0,0,1
28135,11451,0,0,0,0,0,1
28135,11452,0,0,0,0,1,1
28134,11451,0,0,0,0,1,1
28134,11451,0,0,0,0,1,1
28135,11455,0,0,0,0,1,1
28135,11460,0,0,0,0,1,1
28137,11458,0,0,0,0,1,1
28137,11458,0,0,0,0,1,1
28138,11459,0,0,0,0,1,1
28138,11459,0,0,0,0,1,1
28139,11460,0,0,0,0,1,1
28139,11459,0,0,0,0,1,1
28139,11459,0,0,0,0,1,1
28139,11460,0,0,0,0,1,1
28138,11459,0,0,0,0,1,1
28137,11459,0,0,0,0,1,1
28137,11460,0,0,0,0,1,1
28138,11458,0,0,0,0,1,1
28138,11458,0,0,0,0,1,1
28138,11458,0,0,0,0,1,1
28138,11458,0,0,0,0,1,1
28138,11458,0,0,0,0,1,1
28139,11458,0,0,0,0,1,1
28138,11458,0,0,0,0,1,1
28138,11458,0,0,0,0,1,1
28138,11457,0,0,0,0,1,1
28137,11457,0,0,0,0,1,1
28138,11457,0,0,0,0,1,1
28137,11456,0,0,0,0,1,1
28138,11454,0,0,0,0,1,1
28137,11455,0,0,0,0,1,1
28136,11455,0,0,0,0,1,1
28135,11457,0,0,0,0,1,1
28135,11456,0,0,0,0,1,1
28134,11457,0,0,0,0,1,1
28134,11456,0,0,0,0,1,1
28135,11457,0,0,0,0,1,1
28136,11459,0,0,0,0,1,1
28136,11462,0,0,0,0,1,1
28135,11466,0,0,0,0,1,1
28135,11468,0,0,0,0,1,1
28134,11468,0,0,0,0,1,1
28134,11468,0,0,0,0,1,1
28133,11468,0,0,0,0,1,1
28133,11468,0,0,0,0,1,1
28132,11468,0,0,0,0,1,1
28132,11468,0,0,0,0,1,1
28135,11467,0,0,0,0,1,1
28136,11467,0,0,0,0,1,1
28135,11467,0,0,0,0,1,1
28135,11468,0,0,0,0,1,1
28137,11468,0,0,0,0,1,1
28137,11468,0,0,0,0,1,1
28136,11469,0,0,0,0,1,1
28134,11470,0,0,0,0,1,1
28130,11475,0,0,0,0,1,1
28126,11477,0,0,0,0,1,1
28121,11476,0,0,0,0,0,1
28119,11477,0,0,0,0,0,1
28117,11479,0,0,0,0,0,1
28118,11478,0,0,0,0,0,1
28116,11479,0,0,0,0,0,1
28115,11477,0,0,0,0,0,1
28112,11477,0,0,0,0,0,1
28111,11482,0,0,0,0,0,1
28111,11486,0,0,0,0,0,1
28108,11491,0,0,0,0,0,1
28105,11495,0,0,0,0,0,1
28101,11500,0,0,0,0,0,1
28098,11502,0,0,0,0,0,1
28097,11505,0,0,0,0,0,1
28095,11502,0,0,0,0,0,1
28096,11497,0,0,0,0,0,1
28096,11494,0,0,0,0,0,1
28096,11493,0,0,0,0,0,1
28095,11492,0,0,0,0,0,1
28095,11493,0,0,0,0,0,1
28094,11492,0,0,0,0,0,1
28094,11492,0,0,0,0,0,1
28096,11494,0,0,0,0,0,1
28095,11498,0,0,0,0,0,1
28093,11499,0,0,0,0,0,1
28090,11495,0,0,0,0,0,1
28094,11494,0,0,0,0,0,1
28093,11496,0,0,0,0,0,1
28093,11494,0,0,0,0,0,1
28095,11496,0,0,0,0,1,1
28095,11494,0,0,0,0,1,1
28095,11497,0,0,0,0,1,1
28092,11503,0,0,0,0,1,1
28089,11506,0,0,0,0,1,1
28088,11510,0,0,0,0,1,1
28088,11512,0,0,0,0,1,1
28085,11515,0,0,0,0,1,1
28086,11515,0,0,0,0,1,1
28090,11512,0,0,0,0,1,1
28093,11515,0,0,0,0,1,1
28092,11515,0,0,0,0,1,1
28092,11516,0,0,0,0,1,1
28092,11517,0,0,0,0,1,1
28091,11517,0,0,0,0,1,1
28090,11516,0,0,0,0,1,1
28089,11515,0,0,0,0,1,1
28088,11513,0,0,0,0,1,1
28089,11510,0,0,0,0,1,1
28087,11515,0,0,0,0,1,1
28087,11518,0,0,0,0,1,1
28088,11517,0,0,0,0,1,1
28088,11518,0,0,0,0,1,1
28091,11519,0,0,0,0,1,1
28090,11520,0,0,0,0,1,1
28093,11519,0,0,0,0,1,1
28088,11517,0,0,0,0,1,1
28089,11518,0,0,0,0,1,1
28089,11518,0,0,0,0,1,1
28089,11516,0,0,0,0,1,1
28090,11516,0,0,0,0,1,1
28092,11515,0,0,0,0,1,1
28092,11515,0,0,0,0,1,1
28092,11515,0,0,0,0,1,1
28092,11515,0,0,0,0,1,1
28092,11515,0,0,0,0,1,1
28090,11517,0,0,0,0,1,1
28088,11522,0,0,0,0,1,1
28087,11524,0,0,0,0,1,1
28088,11528,0,0,0,0,0,1
28092,11525,0,0,0,0,0,1
28092,11523,0,0,0,0,0,1
28093,11520,0,0,0,0,0,1
28093,11520,0,0,0,0,0,1
28097,11520,0,0,0,0,0,1
28095,11524,0,0,0,0,0,1
28093,11528,0,0,0,0,0,1
28085,11534,0,0,0,0,0,1
28089,11532,0,0,0,0,0,1
28089,11536,0,0,0,0,0,1
28088,11538,0,0,0,0,0,1
28087,11542,0,0,0,0,0,1
28088,11546,0,0,0,0,0,1
28086,11549,0,0,0,0,0,1
28089,11548,0,0,0,0,0,1
28086,11549,0,0,0,0,0,1
28087,11548,0,0,0,0,0,1
28083,11550,0,0,0,0,0,1
28082,11551,0,0,0,0,0,1
28081,11554,0,0,0,0,0,1
28077,11556,0,0,0,0,0,1
28074,11558,0,0,0,0,0,1
28072,11560,0,0,0,0,0,1
28068,11562,0,0,0,0,0,1
28066,11564,0,0,0,0,0,1
28063,11567,0,0,0,0,0,1
28061,11569,0,0,0,0,0,1
28058,11570,0,0,0,0,0,1
28057,11568,0,0,0,0,0,1
28052,11568,0,0,0,0,0,1
28048,11569,0,0,0,0,0,1
28044,11570,0,0,0,0,0,1
28041,11568,0,0,0,0,0,1
28041,11566,0,0,0,0,0,1
28041,11564,0,0,0,0,0,1
28039,11561,0,0,0,0,0,1
28040,11558,0,0,0,0,0,1
28039,11557,0,0,0,0,0,1
28037,11554,0,0,0,0,0,1
28037,11551,0,0,0,0,0,1
28033,11549,0,0,0,0,0,1
28027,11548,0,0,0,0,0,1
28026,11545,0,0,0,0,0,1
28023,11543,0,0,0,0,0,1
28019,11540,0,0,0,0,0,1
28016,11538,0,0,0,0,0,1
28015,11535,0,0,0,0,0,1
28013,11533,0,0,0,0,0,1
28013,11529,0,0,0,0,0,1
28011,11527,0,0,0,0,0,1
28010,11524,0,0,0,0,0,1
28008,11521,0,0,0,0,0,1
28008,11516,0,0,0,0,0,1
28008,11513,0,0,0,0,0,1
28007,11509,0,0,0,0,0,1
28005,11503,0,0,0,0,0,1
28005,11498,0,0,0,0,0,1
28004,11493,0,0,0,0,0,1
28004,11490,0,0,0,0,0,1
28004,11487,0,0,0,0,0,1
28003,11481,0,0,0,0,0,1
27999,11477,0,0,0,0,0,1
27996,11472,0,0,0,0,0,1
27993,11466,0,0,0,0,0,1
27991,11458,0,0,0,0,0,1
27989,11452,0,0,0,0,0,1
27986,11447,0,0,0,0,0,1
27983,11441,0,0,0,0,0,1
27980,11435,0,0,0,0,0,1
27977,11430,0,0,0,0,0,1
27975,11426,0,0,0,0,0,1
27974,11421,0,0,0,0,0,1
27974,11417,0,0,0,0,0,1
27973,11413,0,0,0,0,0,1
27974,11408,0,0,0,0,0,1
27977,11404,0,0,0,0,0,1
27976,11402,0,0,0,0,0,1
27974,11402,0,0,0,0,0,1
27973,11402,0,0,0,0,0,1
27975,11401,0,0,0,0,0,1
27976,11401,0,0,0,0,0,1
27978,11400,0,0,0,0,0,1
27981,11399,0,0,0,0,0,1
27983,11398,0,0,0,0,0,1
27982,11397,0,0,0,0,0,1
27983,11396,0,0,0,0,0,1
27983,11396,0,0,0,0,0,1
27986,11395,0,0,0,0,0,1
27984,11396,0,0,0,0,0,1
27981,11397,0,0,0,0,0,1
27982,11397,0,0,0,0,0,1
27982,11398,0,0,0,0,0,1
27983,11398,0,0,0,0,0,1
27986,11398,0,0,0,0,0,1
27988,11399,0,0,0,0,0,1
27989,11398,0,0,0,0,0,1
27992,11397,0,0,0,0,0,1
27996,11398,0,0,0,0,0,1
27995,11398,0,0,0,0,0,1
27996,11398,0,0,0,0,0,1
27996,11399,0,0,0,0,0,1
27993,11400,0,0,0,0,0,1
27994,11401,0,0,0,0,0,1
27999,11401,0,0,0,0,0,1
27999,11404,0,0,0,0,0,1
27994,11406,0,0,0,0,0,1
27993,11404,0,0,0,0,0,1
27999,11402,0,0,0,0,0,1
27999,11400,0,0,0,0,0,1
28000,11398,0,0,0,0,0,1
28002,11398,0,0,0,0,0,1
28003,11397,0,0,0,0,0,1
28004,11396,0,0,0,0,0,1
28004,11396,0,0,0,0,0,1
28007,11394,0,0,0,0,0,1
28005,11391,0,0,0,0,0,1
28006,11391,0,0,0,0,0,1
28008,11392,0,0,0,0,0,1
28007,11393,0,0,0,0,0,1
28008,11393,0,0,0,0,0,1
28009,11393,0,0,0,0,0,1
28008,11390,0,0,0,0,0,1
28010,11388,0,0,0,0,0,1
28010,11387,0,0,0,0,0,1
28009,11389,0,0,0,0,0,1
28009,11391,0,0,0,0,0,1
28013,11393,0,0,0,0,0,1
28016,11391,0,0,0,0,0,1
28017,11388,0,0,0,0,0,1
28020,11387,0,0,0,0,0,1
28022,11385,0,0,0,0,0,1
28024,11382,0,0,0,0,0,1
28023,11380,0,0,0,0,0,1
28021,11379,0,0,0,0,0,1
28021,11377,0,0,0,0,0,1
28021,11376,0,0,0,0,0,1
28017,11377,0,0,0,0,0,1
28015,11378,0,0,0,0,0,1
28014,11377,0,0,0,0,0,1
28011,11374,0,0,0,0,0,1
28009,11373,0,0,0,0,0,1
28006,11369,0,0,0,0,0,1
28003,11367,0,0,0,0,0,1
28000,11366,0,0,0,0,0,1
27998,11363,0,0,0,0,0,1
27995,11359,0,0,0,0,0,1
27991,11355,0,0,0,0,0,1
27989,11353,0,0,0,0,0,1
27988,11351,0,0,0,0,0,1
27985,11347,0,0,0,0,0,1
27984,11343,0,0,0,0,0,1
27982,11343,0,0,0,0,0,1
27984,11341,0,0,0,0,0,1
27981,11338,0,0,0,0,0,1
27983,11337,0,0,0,0,0,1
27983,11338,0,0,0,0,0,1
27978,11337,0,0,0,0,0,1
27978,11337,0,0,0,0,0,1
27975,11337,0,0,0,0,0,1
27971,11337,0,0,0,0,0,1
27969,11339,0,0,0,0,0,1
27966,11339,0,0,0,0,0,1
27962,11337,0,0,0,0,0,1
27961,11336,0,0,0,0,0,1
27962,11332,0,0,0,0,0,1
27957,11331,0,0,0,0,0,1
27959,11330,0,0,0,0,0,1
27961,11329,0,0,0,0,0,1
27963,11331,0,0,0,0,0,1
27960,11335,0,0,0,0,0,1
27958,11338,0,0,0,0,0,1
27956,11341,0,0,0,0,0,1
27955,11341,0,0,0,0,0,1
27953,11343,0,0,0,0,0,1
27950,11346,0,0,0,0,0,1
27948,11348,0,0,0,0,0,1
27946,11351,0,0,0,0,0,1
27945,11351,0,0,0,0,0,1
27943,11350,0,0,0,0,0,1
27944,11349,0,0,0,0,0,1
27945,11347,0,0,0,0,0,1
27948,11349,0,0,0,0,0,1
27948,11350,0,0,0,0,0,1
27949,11349,0,0,0,0,0,1
27949,11350,0,0,0,0,0,1
27949,11351,0,0,0,0,0,1
27948,11353,0,0,0,0,0,1
27946,11356,0,0,0,0,0,1
27944,11361,0,0,0,0,0,1
27943,11363,0,0,0,0,0,1
27943,11366,0,0,0,0,0,1
27944,11370,0,0,0,0,0,1
27944,11372,0,0,0,0,0,1
27944,11375,0,0,0,0,0,1
27944,11379,0,0,0,0,0,1
27944,11385,0,0,0,0,0,1
27944,11387,0,0,0,0,0,1
27941,11390,0,0,0,0,0,1
27943,11390,0,0,0,0,0,1
27944,11388,0,0,0,0,0,1
27945,11387,0,0,0,0,0,1
27947,11389,0,0,0,0,0,1
27949,11392,0,0,0,0,0,1
27951,11395,0,0,0,0,0,1
27953,11394,0,0,0,0,0,1
27957,11397,0,0,0,0,0,1
27960,11397,0,0,0,0,0,1
27955,11396,0,0,0,0,0,1
27955,11397,0,0,0,0,0,1
27954,11398,0,0,0,0,0,1
27955,11398,0,0,0,0,0,1
27955,11399,0,0,0,0,0,1
27958,11402,0,0,0,0,0,1
27959,11404,0,0,0,0,0,1
27965,11408,0,0,0,0,0,1
27967,11409,0,0,0,0,0,1
27970,11410,0,0,0,0,0,1
27973,11411,0,0,0,0,0,1
27977,11413,0,0,0,0,0,1
27981,11414,0,0,0,0,0,1
27985,11416,0,0,0,0,0,1
27989,11417,0,0,0,0,0,1
27993,11417,0,0,0,0,0,1
27996,11420,0,0,0,0,0,1
27999,11421,0,0,0,0,0,1
28001,11427,0,0,0,0,0,1
28004,11427,0,0,0,0,0,1
28008,11430,0,0,0,0,0,1
28010,11433,0,0,0,0,0,1
28013,11436,0,0,0,0,0,1
28015,11439,0,0,0,0,0,1
28020,11442,0,0,0,0,0,1
28024,11445,0,0,0,0,0,1
28027,11448,0,0,0,0,0,1
28029,11449,0,0,0,0,0,1
28033,11451,0,0,0,0,0,1
28035,11454,0,0,0,0,0,1
28036,11456,0,0,0,0,0,1
28038,11463,0,0,0,0,0,1
28040,11467,0,0,0,0,0,1
28040,11470,0,0,0,0,0,1
28041,11473,0,0,0,0,0,1
28042,11476,0,0,0,0,0,1
28042,11479,0,0,0,0,0,1
28043,11482,0,0,0,0,0,1
28041,11484,0,0,0,0,0,1
28040,11486,0,0,0,0,0,1
28039,11485,0,0,0,0,0,1
28040,11488,0,0,0,0,0,1
28040,11490,0,0,0,0,0,1
28041,11493,0,0,0,0,0,1
28041,11496,0,0,0,0,0,1
28043,11500,0,0,0,0,0,1
28043,11500,0,0,0,0,0,1
28043,11503,0,0,0,0,0,1
28044,11507,0,0,0,0,0,1
28045,11509,0,0,0,0,0,1
28046,11513,0,0,0,0,0,1
28046,11517,0,0,0,0,0,1
28047,11520,0,0,0,0,0,1
28048,11523,0,0,0,0,0,1
28048,11526,0,0,0,0,0,1
28047,11528,0,0,0,0,0,1
28045,11528,0,0,0,0,0,1
28046,11530,0,0,0,0,0,1
28046,11531,0,0,0,0,0,1
28044,11532,0,0,0,0,0,1
28044,11534,0,0,0,0,0,1
28041,11533,0,0,0,0,0,1
28045,11536,0,0,0,0,0,1
28045,11536,0,0,0,0,0,1
28043,11537,0,0,0,0,0,1
28045,11536,0,0,0,0,0,1
28046,11538,0,0,0,0,0,1
28048,11541,0,0,0,0,0,1
28049,11544,0,0,0,0,0,1
28049,11548,0,0,0,0,0,1
28052,11547,0,0,0,0,0,1
28047,11547,0,0,0,0,0,1
28046,11551,0,0,0,0,0,1
28044,11550,0,0,0,0,0,1
28048,11549,0,0,0,0,0,1
28050,11553,0,0,0,0,0,1
28052,11550,0,0,0,0,0,1
28053,11549,0,0,0,0,0,1
28056,11547,0,0,0,0,0,1
28057,11547,0,0,0,0,0,1
28059,11546,0,0,0,0,0,1
28060,11546,0,0,0,0,0,1
28064,11544,0,0,0,0,0,1
28066,11544,0,0,0,0,0,1
28070,11545,0,0,0,0,0,1
28075,11544,0,0,0,0,0,1
28078,11544,0,0,0,0,0,1
28082,11544,0,0,0,0,0,1
28087,11545,0,0,0,0,0,1
28091,11545,0,0,0,0,0,1
28095,11544,0,0,0,0,0,1
28098,11548,0,0,0,0,0,1
28102,11548,0,0,0,0,0,1
28107,11547,0,0,0,0,0,1
28111,11547,0,0,0,0,0,1
28115,11545,0,0,0,0,0,1
28119,11544,0,0,0,0,0,1
28123,11543,0,0,0,0,0,1
28127,11541,0,0,0,0,0,1
28132,11538,0,0,0,0,0,1
28131,11536,0,0,0,0,0,1
28133,11536,0,0,0,0,1,1
28135,11536,0,0,0,0,1,1
28136,11535,0,0,0,0,1,1
28139,11533,0,0,0,0,1,1
28141,11533,0,0,0,0,1,1
28143,11533,0,0,0,0,1,1
28141,11531,0,0,0,0,1,1
28142,11532,0,0,0,0,1,1
28143,11533,0,0,0,0,1,1
28141,11533,0,0,0,0,1,1
28140,11533,0,0,0,0,1,1
28141,11533,0,0,0,0,1,1
28141,11531,0,0,0,0,1,1
28140,11530,0,0,0,0,1,1
28142,11531,0,0,0,0,1,1
28143,11531,0,0,0,0,1,1
28142,11532,0,0,0,0,1,1
28141,11532,0,0,0,0,1,1
28141,11531,0,0,0,0,1,1
28141,11533,0,0,0,0,1,1
28140,11533,0,0,0,0,1,1
28138,11531,0,0,0,0,1,1
28140,11530,0,0,0,0,1,1
28140,11530,0,0,0,0,1,1
28141,11531,0,0,0,0,1,1
28141,11533,0,0,0,0,1,1
28140,11535,0,0,0,0,1,1
28144,11536,0,0,0,0,1,1
28146,11536,0,0,0,0,1,1
28147,11535,0,0,0,0,0,1
28149,11535,0,0,0,0,0,1
28151,11536,0,0,0,0,0,1
28152,11537,0,0,0,0,0,1
28156,11539,0,0,0,0,0,1
28162,11539,0,0,0,0,0,1
28166,11539,0,0,0,0,0,1
28170,11541,0,0,0,0,0,1
28176,11540,0,0,0,0,0,1
28180,11540,0,0,0,0,0,1
28185,11541,0,0,0,0,0,1
28187,11541,0,0,0,0,0,1
28194,11542,0,0,0,0,0,1
28198,11545,0,0,0,0,0,1
28200,11545,0,0,0,0,0,1
28205,11545,0,0,0,0,0,1
28208,11546,0,0,0,0,0,1
28212,11545,0,0,0,0,0,1
28217,11547,0,0,0,0,0,1
28223,11547,0,0,0,0,0,1
28227,11549,0,0,0,0,0,1
28230,11549,0,0,0,0,0,1
28233,11548,0,0,0,0,0,1
28234,11547,0,0,0,0,0,1
28237,11547,0,0,0,0,0,1
28242,11545,0,0,0,0,0,1
28241,11543,0,0,0,0,0,1
28243,11545,0,0,0,0,0,1
28247,11545,0,0,0,0,0,1
28250,11544,0,0,0,0,0,1
28253,11547,0,0,0,0,0,1
28257,11548,0,0,0,0,0,1
28264,11549,0,0,0,0,0,1
28270,11548,0,0,0,0,0,1
28274,11550,0,0,0,0,0,1
28280,11550,0,0,0,0,0,1
28284,11549,0,0,0,0,0,1
28290,11549,0,0,0,0,0,1
28294,11547,0,0,0,0,0,1
28299,11547,0,0,0,0,0,1
28305,11544,0,0,0,0,0,1
28305,11543,0,0,0,0,0,1
28307,11542,0,0,0,0,0,1
