# x,y,<bush>,<cookie>,<shadow>,<visibility>
28046,10955,0,0,0,0
28045,10955,0,0,0,0
28045,10956,0,0,0,0
28045,10955,0,0,0,0
28045,10956,0,0,0,0
28046,10955,0,0,0,0
28045,10956,0,0,0,0
28043,10953,0,0,0,0
28046,10952,0,0,0,0
28049,10951,0,0,0,0
28049,10948,0,0,0,0
28049,10946,0,0,0,0
28050,10946,0,0,0,0
28050,10946,0,0,0,0
28049,10947,0,0,0,0
28050,10947,0,0,0,0
28049,10946,0,0,0,0
28050,10946,0,0,0,0
28050,10945,0,0,0,0
28051,10942,0,0,0,0
28051,10942,0,0,0,0
28050,10944,0,0,0,0
28045,10947,0,0,0,0
28056,10942,0,0,0,0
28052,10943,0,0,0,0
28051,10940,0,0,0,0
28045,10939,0,0,0,0
28048,10938,0,0,0,0
28047,10935,0,0,0,0
28050,10935,0,0,0,0
28049,10937,0,0,0,0
28051,10933,0,0,0,0
28054,10927,0,0,0,0
28055,10923,0,0,0,0
28058,10917,0,0,0,0
28059,10913,0,0,0,0
28062,10906,0,0,0,0
28059,10899,0,0,0,0
28062,10894,0,0,0,0
28062,10893,0,0,0,0
28057,10888,0,0,0,0
28060,10883,0,0,0,0
28064,10875,0,0,0,0
28059,10870,0,0,0,0
28059,10864,0,0,0,0
28062,10855,0,0,0,0
28063,10846,0,0,0,0
28065,10840,0,0,0,0
28063,10833,0,0,0,0
28060,10824,0,0,0,0
28059,10818,0,0,0,0
28061,10811,0,0,0,0
28055,10805,0,0,0,0
28052,10803,0,0,0,0
28047,10799,0,0,0,0
28042,10791,0,0,0,0
28040,10785,0,0,0,0
28038,10774,0,0,0,0
28034,10764,0,0,0,0
28027,10755,0,0,0,0
28020,10749,0,0,0,0
28012,10741,0,0,0,0
28009,10733,0,0,0,0
28003,10724,0,0,0,0
28003,10717,0,0,0,0
28003,10709,0,0,0,0
28001,10702,0,0,0,0
27993,10697,0,0,0,0
27989,10693,0,0,0,0
27984,10690,0,0,0,0
27980,10685,0,0,0,0
27977,10680,0,0,0,0
27970,10678,0,0,0,0
27964,10670,0,0,0,0
27959,10665,0,0,0,0
27954,10661,0,0,0,0
27949,10656,0,0,0,0
27946,10649,0,0,0,0
27938,10648,0,0,0,0
27932,10645,0,0,0,0
27924,10641,0,0,0,0
27920,10640,0,0,0,0
27915,10639,0,0,0,0
27912,10633,0,0,0,0
27909,10632,0,0,0,0
27905,10631,0,0,0,0
27898,10626,0,0,0,0
27892,10623,0,0,0,0
27887,10622,0,0,0,0
27882,10621,0,0,0,0
27878,10621,0,0,0,0
27875,10616,0,0,0,0
27869,10613,0,0,0,0
27861,10611,0,0,0,0
27857,10607,0,0,0,0
27852,10602,0,0,0,0
27847,10599,0,0,0,0
27842,10592,0,0,0,0
27841,10589,0,0,0,0
27834,10585,0,0,0,0
27668,10588,0,0,0,0
27662,10585,0,0,0,0
27656,10582,0,0,0,0
27652,10580,0,0,0,0
27646,10577,0,0,0,0
27643,10574,0,0,0,0
27639,10572,0,0,0,0
27632,10570,0,0,0,0
27626,10569,0,0,0,0
27620,10567,0,0,0,0
27613,10564,0,0,0,0
27607,10564,0,0,0,0
27601,10563,0,0,0,0
27595,10564,0,0,0,0
27589,10566,0,0,0,0
27582,10569,0,0,0,0
27576,10572,0,0,0,0
27570,10574,0,0,0,0
27564,10577,0,0,0,0
27557,10579,0,0,0,0
27550,10582,0,0,0,0
27544,10584,0,0,0,0
27538,10585,0,0,0,0
27530,10587,0,0,0,0
27522,10587,0,0,0,0
27516,10586,0,0,0,0
27507,10585,0,0,0,0
27500,10585,0,0,0,0
27493,10583,0,0,0,0
27485,10582,0,0,0,0
27478,10581,0,0,0,0
27470,10579,0,0,0,0
27462,10577,0,0,0,0
27455,10575,0,0,0,0
27449,10574,0,0,0,0
27442,10572,0,0,0,0
27436,10570,0,0,0,0
27430,10568,0,0,0,0
27423,10567,0,0,0,0
27415,10565,0,0,0,0
27408,10565,0,0,0,0
27402,10566,0,0,0,0
27396,10568,0,0,0,0
27390,10568,0,0,0,0
27383,10568,0,0,0,0
27376,10565,0,0,0,0
27370,10564,0,0,0,0
27364,10562,0,0,0,0
27359,10560,0,0,0,0
27352,10558,0,0,0,0
27346,10556,0,0,0,0
27339,10554,0,0,0,0
27333,10552,0,0,0,0
27326,10550,0,0,0,0
27320,10550,0,0,0,0
27315,10550,0,0,0,0
27310,10549,0,0,0,0
27304,10547,0,0,0,0
27298,10544,0,0,0,0
27293,10542,0,0,0,0
27286,10542,0,0,0,0
27281,10544,0,0,0,0
27274,10545,0,0,0,0
27266,10547,0,0,0,0
27257,10548,0,0,0,0
27249,10547,0,0,0,0
27243,10546,0,0,0,0
27236,10541,0,0,0,0
27230,10541,0,0,0,0
27223,10545,0,0,0,0
27218,10548,0,0,0,0
27214,10548,0,0,0,0
27209,10547,0,0,0,0
27203,10549,0,0,0,0
27198,10549,0,0,0,0
27193,10548,0,0,0,0
27188,10545,0,0,0,0
27183,10543,0,0,0,0
27176,10539,0,0,0,0
27172,10536,0,0,0,0
27165,10534,0,0,0,0
27158,10531,0,0,0,0
27151,10526,0,0,0,0
27142,10524,0,0,0,0
27132,10523,0,0,0,0
27125,10521,0,0,0,0
27119,10521,0,0,0,0
27113,10520,0,0,0,0
27107,10520,0,0,0,0
27103,10519,0,0,0,0
27096,10517,0,0,0,0
27089,10516,0,0,0,0
27085,10515,0,0,0,0
27081,10515,0,0,0,0
27074,10515,0,0,0,0
27066,10515,0,0,0,0
27058,10516,0,0,0,0
27051,10517,0,0,0,0
27044,10518,0,0,0,0
27037,10519,0,0,0,0
27033,10518,0,0,0,0
27026,10519,0,0,0,0
27018,10518,0,0,0,0
27012,10519,0,0,0,0
27003,10517,0,0,0,0
26997,10515,0,0,0,0
26990,10512,0,0,0,0
26985,10508,0,0,0,0
26981,10505,0,0,0,0
26976,10501,0,0,0,0
26972,10497,0,0,0,0
26965,10494,0,0,0,0
26959,10489,0,0,0,0
26956,10487,0,0,0,0
26951,10483,0,0,0,0
26950,10482,0,0,0,0
26949,10481,0,0,0,0
26945,10480,0,0,0,0
26941,10480,0,0,0,0
26936,10480,0,0,0,0
26932,10480,0,0,0,0
26928,10478,0,0,0,0
26925,10476,0,0,0,0
26920,10475,0,0,0,0
26915,10472,0,0,0,0
26911,10469,0,0,0,0
26906,10466,0,0,0,0
26902,10462,0,0,0,0
26900,10459,0,0,0,0
26893,10456,0,0,0,0
26888,10452,0,0,0,0
26883,10449,0,0,0,0
26879,10447,0,0,0,0
26874,10443,0,0,0,0
26868,10443,0,0,0,0
26864,10439,0,0,0,0
26856,10436,0,0,0,0
26851,10432,0,0,0,0
26845,10428,0,0,0,0
26840,10422,0,0,0,0
26835,10417,0,0,0,0
26828,10414,0,0,0,0
26821,10412,0,0,0,0
26814,10407,0,0,0,0
26807,10403,0,0,0,0
26799,10397,0,0,0,0
26793,10394,0,0,0,0
26787,10389,0,0,0,0
26782,10383,0,0,0,0
26777,10375,0,0,0,0
26771,10370,0,0,0,0
26766,10365,0,0,0,0
26762,10359,0,0,0,0
26757,10356,0,0,0,0
26752,10351,0,0,0,0
26750,10346,0,0,0,0
26747,10340,0,0,0,0
26744,10336,0,0,0,0
26741,10333,0,0,0,0
26737,10327,0,0,0,0
26731,10321,0,0,0,0
26727,10315,0,0,0,0
26723,10308,0,0,0,0
26719,10305,0,0,0,0
26716,10299,0,0,0,0
26713,10293,0,0,0,0
26709,10290,0,0,0,0
26707,10286,0,0,0,0
26704,10282,0,0,0,0
26704,10279,0,0,0,0
26703,10276,0,0,0,0
26701,10272,0,0,0,0
26701,10269,0,0,0,0
26700,10262,0,0,0,0
26698,10256,0,0,0,0
26696,10248,0,0,0,0
26695,10241,0,0,0,0
26690,10232,0,0,0,0
26687,10227,0,0,0,0
26685,10221,0,0,0,0
26681,10214,0,0,0,0
26677,10208,0,0,0,0
26671,10202,0,0,0,0
26666,10197,0,0,0,0
26660,10194,0,0,0,0
26655,10189,0,0,0,0
26650,10185,0,0,0,0
26645,10179,0,0,0,0
26640,10172,0,0,0,0
26635,10166,0,0,0,0
26633,10161,0,0,0,0
26630,10154,0,0,0,0
26628,10151,0,0,0,0
26625,10146,0,0,0,0
26620,10140,0,0,0,0
26617,10134,0,0,0,0
26617,10131,0,0,0,0
26614,10129,0,0,0,0
26609,10123,0,0,0,0
26601,10119,0,0,0,0
26595,10115,0,0,0,0
26592,10108,0,0,0,0
26588,10103,0,0,0,0
