# x,y,<bush>,<cookie>,<shadow>,<visibility>
28346,11074,0,0,0,0
28349,11074,0,0,0,0
28348,11074,0,0,0,0
28349,11072,0,0,0,0
28351,11069,0,0,0,0
28354,11066,0,0,0,0
28354,11067,0,0,0,0
28354,11066,0,0,0,0
28354,11067,0,0,0,0
28354,11066,0,0,0,0
28353,11067,0,0,0,0
28354,11067,0,0,0,0
28354,11067,0,0,0,0
28354,11066,0,0,0,0
28354,11066,0,0,0,0
28352,11067,0,0,0,0
28352,11067,0,0,0,0
28353,11066,0,0,0,0
28353,11067,0,0,0,0
28351,11067,0,0,0,0
28350,11067,0,0,0,0
28350,11067,0,0,0,0
28350,11068,0,0,0,0
28349,11068,0,0,0,0
28349,11066,0,0,0,0
28350,11063,0,0,0,0
28352,11059,0,0,0,0
28351,11056,0,0,0,0
28352,11053,0,0,0,0
28351,11051,0,0,0,0
28352,11048,0,0,0,0
28354,11046,0,0,0,0
28356,11045,0,0,0,0
28358,11042,0,0,0,0
28361,11037,0,0,0,0
28364,11032,0,0,0,0
28365,11029,0,0,0,0
28365,11025,0,0,0,0
28365,11026,0,0,0,0
28366,11024,0,0,0,0
28368,11021,0,0,0,0
28373,11016,0,0,0,0
28383,11016,0,0,0,0
28389,11018,0,0,0,0
28392,11021,0,0,0,0
28396,11027,0,0,0,0
28400,11032,0,0,0,0
28404,11035,0,0,0,0
28412,11036,0,0,0,0
28419,11032,0,0,0,0
28425,11031,0,0,0,0
28429,11027,0,0,0,0
28429,11028,0,0,0,0
28433,11026,0,0,0,0
28437,11026,0,0,0,0
28443,11025,0,0,0,0
28443,11026,0,0,0,0
28445,11026,0,0,0,0
28442,11028,0,0,0,0
28444,11030,0,0,0,0
28446,11027,0,0,0,0
28447,11027,0,0,0,0
28444,11031,0,0,0,0
28444,11027,0,0,0,0
28442,11029,0,0,0,0
28440,11028,0,0,0,0
28442,11029,0,0,0,0
28442,11030,0,0,0,0
28447,11030,0,0,0,0
28448,11028,0,0,0,0
28445,11029,0,0,0,0
28448,11027,0,0,0,0
28446,11028,0,0,0,0
28449,11026,0,0,0,0
28449,11025,0,0,0,0
28446,11025,0,0,0,0
28443,11029,0,0,0,0
28441,11027,0,0,0,0
28442,11027,0,0,0,0
28438,11026,0,0,0,0
28441,11024,0,0,0,0
28439,11025,0,0,0,0
28442,11025,0,0,0,0
28442,11025,0,0,0,0
28442,11025,0,0,0,0
28443,11027,0,0,0,0
28444,11028,0,0,0,0
28441,11027,0,0,0,0
28442,11027,0,0,0,0
28442,11026,0,0,0,0
28443,11025,0,0,0,0
28443,11026,0,0,0,0
28442,11023,0,0,0,0
